Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League
2023,F,24,Yorman Polas,LUD,40,34.25,23.25,7.75,17.125,0.5650000000000001,2.125,6.125,0.44999999999999996,5.625,7.875,0.89125,2.875,7.0,9.75,4.5,2.5,0.125,3.875,6.25,German BBL
2023,F,25,Jaromir Bohacik,BRO,34,32.375,23.0,8.0,18.75,0.53125,3.5,10.875,0.40875,3.5,4.25,1.0125000000000002,1.75,6.5,8.125,5.75,1.5,0.25,4.0,6.5,German BBL
2023,F,26,Vincent Kesteloot,MLP,33,34.625,22.875,8.75,16.625,0.66,1.625,5.625,0.36374999999999996,3.625,4.5,1.0150000000000001,4.5,7.0,11.375,1.75,1.375,0.625,1.75,4.375,German BBL
2023,F,27,Marvin Clark Jr.,HAM,14,18.5,22.875,7.875,20.0,0.48875,4.0,12.75,0.3975,3.25,3.5,1.14625,2.375,5.75,8.125,0.875,1.5,0.25,2.875,11.625,German BBL
2023,F,28,Nick Weiler-Babb,BAY,34,28.5,20.875,7.125,16.625,0.5375,4.5,10.75,0.525,2.125,2.75,0.9375,2.125,6.75,8.875,6.375,2.75,0.125,2.375,5.0,German BBL
2023,F,29,Kenneth Ogbe,EWE,21,22.25,20.875,6.625,13.875,0.58875,3.375,8.0,0.525,4.375,7.625,0.7037499999999999,3.5,5.25,8.75,1.75,1.125,0.125,1.875,6.625,German BBL
2023,F,30,Marcus Lewis,FRA,22,32.0,20.625,8.0,18.0,0.555,3.25,8.625,0.4625,1.375,2.625,0.65,1.125,3.25,4.5,4.0,2.5,0.25,3.875,6.375,German BBL
2023,F,31,Shy Ely,MLP,24,23.875,20.5,6.375,14.25,0.5625,2.5,6.75,0.45625,5.25,6.5,1.0,2.125,4.5,6.5,2.5,1.875,0.375,3.625,4.875,German BBL
2023,F,32,Myles Stephens,CRA,34,30.5,20.375,8.0,14.5,0.6837500000000001,2.0,5.375,0.45625,2.625,4.5,0.7137499999999999,2.5,10.0,12.375,2.0,1.25,2.625,2.875,4.25,German BBL
2023,F,33,Malte Delow,BER,34,21.5,19.375,7.0,15.5,0.5625,3.125,8.75,0.45625,2.25,3.0,0.94875,1.875,7.5,9.375,7.125,2.5,0.25,3.125,5.5,German BBL
2023,F,34,Michael Kessens,TBB,36,20.125,17.625,7.375,12.125,0.75875,0.125,0.25,0.625,2.875,4.375,0.83375,4.375,11.5,15.875,4.375,1.5,1.25,4.625,8.875,German BBL
2023,F,35,Javon Bess,GOE,35,39.375,17.625,6.375,15.75,0.5087499999999999,3.125,8.25,0.47125,1.625,2.125,1.02,1.125,5.75,6.75,3.0,1.25,0.375,2.125,3.75,German BBL
2023,F,36,Sid Theis,ROST,33,21.375,17.625,5.5,13.5,0.51125,3.625,9.5,0.47750000000000004,2.875,3.25,1.08875,1.5,3.75,5.25,2.875,1.25,1.0,2.375,6.125,German BBL
2023,F,37,Aher Uguak,BVC,37,32.75,17.375,5.875,15.0,0.485,2.25,7.5,0.3725,3.5,4.125,1.06375,1.625,6.375,8.0,3.5,2.0,0.125,3.375,4.875,German BBL
2023,F,38,Jason George,BVC,24,17.125,17.375,6.25,15.625,0.5,2.375,8.25,0.36124999999999996,2.625,3.5,0.92125,1.875,7.5,9.375,4.0,1.125,0.875,4.25,9.125,German BBL
2023,F,39,Sasha Grant,BAY,29,17.125,17.375,6.375,15.5,0.51,2.375,8.5,0.3575,2.25,3.375,0.8525,2.0,5.625,7.5,3.0,1.375,0.5,4.25,7.5,German BBL
2023,F,40,Quantez Robertson,FRA,31,29.875,17.0,5.75,13.25,0.54125,2.625,7.625,0.42500000000000004,2.875,3.125,1.1837499999999999,1.75,4.375,6.125,5.75,3.375,0.5,3.375,5.125,German BBL
2023,F,41,Stephon Jelks,BC,30,21.75,16.375,5.875,10.5,0.7000000000000001,2.125,5.5,0.495,2.375,3.625,0.8200000000000001,3.375,10.875,14.125,4.125,2.25,0.75,2.25,9.375,German BBL
2023,F,42,Nicholas Tischler,BLB,33,23.0,15.875,6.75,13.625,0.61625,0.875,4.0,0.275,1.625,3.0,0.66625,2.125,6.125,8.25,3.5,1.625,0.375,4.5,7.75,German BBL
2023,F,43,Akeem Vargas,MLP,27,24.75,12.875,4.0,10.5,0.48375,3.0,8.25,0.45625,1.75,1.875,1.17625,2.25,3.875,6.0,3.0,1.625,0.0,1.375,5.875,German BBL
2023,F,44,Dominic Lockhart,BVC,37,24.0,11.125,3.75,9.0,0.52625,2.5,7.25,0.42125,1.125,1.625,0.8125,2.75,5.125,7.875,4.875,2.75,0.375,2.0,9.5,German BBL
2023,F,45,Christoph Philipps,HAM,32,20.625,10.875,3.75,9.5,0.49125,1.375,4.625,0.36624999999999996,2.0,3.75,0.68125,2.875,3.75,6.625,2.375,1.625,0.5,2.5,10.25,German BBL
2023,F,46,Niklas Wimberg,BAY,36,17.875,10.875,4.375,11.0,0.505,1.75,5.25,0.41625,0.25,0.625,0.5,3.125,7.0,10.125,2.75,2.0,1.375,3.5,7.5,German BBL
2023,F,47,Luc Van Slooten,BLB,30,20.5,10.75,4.0,14.125,0.355,2.0,9.875,0.2475,0.75,2.25,0.41625,1.5,4.375,5.875,3.5,1.5,0.0,2.25,8.125,German BBL
2023,F,48,Fabian Bleck,CRA,32,24.0,10.0,3.75,7.75,0.59375,1.125,3.25,0.45499999999999996,1.375,2.0,0.83375,2.75,6.625,9.375,3.75,1.625,0.5,2.375,7.0,German BBL
2023,F,49,Mathis Moenninghoff,GOE,33,22.25,9.75,2.875,8.375,0.42625,1.875,5.875,0.395,2.25,2.625,1.0574999999999999,1.375,3.75,5.125,1.875,1.0,0.125,1.375,6.875,German BBL
2023,F,50,Stefan Ilzhofer,ROST,21,12.0,7.125,3.0,6.0,0.625,0.625,2.375,0.3125,0.625,0.625,1.25,1.5,4.5,6.0,4.5,0.875,0.625,1.5,4.75,German BBL
2023,F,51,Marios Giotis,GOE,25,7.5,6.375,2.0,8.875,0.28375,0.375,3.625,0.13875,2.0,3.25,0.78125,2.0,4.75,6.875,0.75,4.0,0.375,2.0,8.375,German BBL
2023,F,1,Kevin Yebo,BVC,37,24.5,39.125,13.25,18.75,0.88125,0.75,1.625,0.5925,11.875,16.875,0.8825,6.0,10.625,16.625,2.5,1.375,0.375,4.25,8.375,German BBL
2023,F,2,Augustine Rubit,BAY,16,25.375,35.0,10.375,19.375,0.66625,1.875,4.0,0.56875,12.5,15.625,1.0,4.75,10.0,14.75,5.0,1.25,0.375,2.375,3.625,German BBL
2023,F,3,"Derrick Alston, Jr.",ROST,31,34.0,33.875,10.5,25.75,0.51125,4.125,12.625,0.41000000000000003,8.75,10.875,1.0050000000000001,2.75,6.375,9.125,3.75,1.5,0.5,4.875,4.25,German BBL
2023,F,4,Bryan Griffin,MLP,27,18.0,33.125,13.375,19.25,0.8699999999999999,0.0,0.625,0.0,6.25,8.75,0.8987499999999999,4.75,11.75,16.5,2.625,0.75,2.875,4.125,11.25,German BBL
2023,F,5,Kris Clyburn,BC,29,40.0,32.625,11.5,23.375,0.6174999999999999,3.75,9.875,0.47375,5.75,7.125,1.01125,2.25,7.375,9.625,4.25,3.625,0.25,3.75,3.75,German BBL
2023,F,6,Yanni Wetzell,BER,31,22.375,30.875,12.5,20.75,0.74875,0.0,0.25,0.0,6.0,7.625,0.96875,4.375,7.25,11.625,4.375,2.25,2.0,4.125,5.25,German BBL
2023,F,7,Arunas Mikalauskas,CRA,34,23.125,30.125,9.625,20.125,0.59875,5.125,12.625,0.51125,5.75,8.25,0.8724999999999999,3.125,8.75,11.875,4.625,3.125,0.625,5.0,7.875,German BBL
2023,F,8,Maximilian Ugrai,MLP,34,30.0,29.25,9.125,19.625,0.5800000000000001,3.375,9.5,0.44625,7.625,9.0,1.055,2.75,6.125,8.875,3.75,1.5,1.0,4.125,8.75,German BBL
2023,F,9,Yoeli Childs,HAM,30,30.0,28.625,12.25,21.625,0.71,0.0,0.125,0.0,4.125,7.125,0.72625,5.25,9.875,15.125,1.875,1.625,1.25,3.625,5.25,German BBL
2023,F,10,Till Gloger,ROST,33,16.0,28.0,9.875,16.125,0.7675,0.0,0.0,0.0,8.125,9.875,1.0174999999999998,4.125,7.0,11.125,1.0,0.875,0.0,3.5,7.0,German BBL
2023,F,11,Dustin Sleva,BLB,20,36.625,27.375,10.375,18.875,0.68625,2.5,5.375,0.59,4.25,5.875,0.8837499999999999,6.0,6.125,12.125,3.25,2.0,1.125,2.875,6.125,German BBL
2023,F,12,Nat Diallo,BAY,30,14.25,27.0,9.875,14.25,0.8637499999999999,0.0,0.0,0.0,7.375,12.875,0.71875,4.75,8.625,13.375,1.875,1.625,1.0,4.375,10.75,German BBL
2023,F,13,Jack McVeigh,MLP,13,37.625,27.0,9.625,21.375,0.56625,5.25,12.625,0.5187499999999999,2.5,2.75,1.11125,2.5,8.375,10.875,3.125,1.125,0.875,3.5,3.5,German BBL
2023,F,14,Shonn Miller,LUD,35,25.375,26.75,10.5,17.75,0.7374999999999999,0.875,3.0,0.3825,4.875,6.25,0.98,5.875,9.625,15.5,2.75,2.0,1.625,2.0,7.125,German BBL
2023,F,15,Christian Sengfelder,BRO,33,32.375,26.75,9.75,19.875,0.61,3.5,8.875,0.48625,3.875,4.375,1.1087500000000001,3.125,8.5,11.625,2.5,1.0,0.25,2.5,5.25,German BBL
2023,F,16,Othello Hunter,BAY,10,24.375,26.375,10.375,19.375,0.675,0.875,4.0,0.28875,4.625,5.5,1.04125,4.875,6.5,11.375,2.75,0.625,1.25,3.625,3.375,German BBL
2023,F,17,Luke Sikma,BER,26,25.0,26.0,10.25,17.25,0.74125,1.875,3.125,0.74125,3.625,5.375,0.8512500000000001,2.875,10.875,13.75,12.625,2.375,0.75,7.625,5.125,German BBL
2023,F,18,Lukas Wank,FRA,34,33.875,25.25,8.75,19.25,0.56875,4.75,12.125,0.49,2.875,3.625,1.0225,2.125,5.5,7.625,3.75,1.375,0.75,3.0,5.75,German BBL
2023,F,19,Jaren Lewis,CRA,34,32.75,24.75,9.125,19.75,0.57625,2.25,6.0,0.45875,4.25,5.5,0.9875,3.0,9.125,12.125,4.75,2.5,0.875,2.375,3.5,German BBL
2023,F,20,Mindaugas Susinskas,BVC,36,28.875,24.625,8.375,19.5,0.54,3.25,9.75,0.41375,4.5,4.875,1.1400000000000001,3.125,6.375,9.5,5.625,1.75,0.75,4.125,6.0,German BBL
2023,F,21,Martin Breunig,BC,33,29.25,24.625,9.5,18.0,0.66,0.125,0.375,0.25,5.5,7.125,0.9750000000000001,7.125,7.875,15.0,3.625,2.125,1.0,3.75,9.0,German BBL
2023,F,22,Jackson Rowe,BAY,31,33.875,23.875,8.125,18.375,0.555,2.25,7.25,0.38375,5.375,6.75,1.0,3.375,8.375,11.75,4.875,2.75,1.75,4.25,4.25,German BBL
2023,F,23,Josh Hawley,RUL,44,27.125,23.75,9.0,16.625,0.675,1.625,5.625,0.35125000000000006,4.25,6.625,0.81,4.875,9.125,14.0,2.375,4.125,1.75,2.25,5.5,German BBL
2023,F,24,Finn Delany,TBB,38,27.25,23.375,8.625,18.0,0.5974999999999999,3.25,9.125,0.44625,2.875,3.875,0.9199999999999999,3.25,7.375,10.625,4.375,2.375,0.125,4.0,8.125,German BBL
2023,F,25,Malik Osborne,BVC,24,13.125,23.125,8.125,14.125,0.72,0.0,1.0,0.0,6.875,10.0,0.8624999999999999,6.5,6.875,13.375,1.875,1.875,1.0,3.875,8.625,German BBL
2023,F,26,Harper Kamp,GOE,35,23.125,22.75,9.25,17.25,0.6687500000000001,0.75,2.0,0.45499999999999996,3.5,4.75,0.93125,3.75,4.0,7.75,4.5,1.875,0.375,4.25,9.5,German BBL
2023,F,27,Jeff Roberson,LUD,16,22.75,21.75,7.625,15.875,0.60125,1.625,5.125,0.4,4.875,6.125,1.0,7.0,5.125,12.125,2.25,1.25,0.625,3.125,8.625,German BBL
2023,F,28,Tanner Leissner,EWE,29,33.875,21.625,7.0,14.625,0.59875,2.625,7.875,0.41250000000000003,5.0,5.75,1.06875,5.5,6.75,12.25,1.875,2.125,0.5,1.625,4.0,German BBL
2023,F,29,Xeyrius Williams,OLI,17,32.75,21.125,8.25,18.0,0.56875,3.125,8.875,0.43499999999999994,1.625,2.375,0.83375,3.5,5.375,8.875,2.25,2.25,3.25,3.75,4.5,German BBL
2023,F,30,Niels Giffey,BAY,32,26.875,20.625,7.5,15.75,0.5974999999999999,3.0,7.25,0.5125,2.625,3.0,1.1025,2.5,6.625,9.125,3.375,1.75,0.5,3.0,6.25,German BBL
2023,F,31,Nico Carvacho,OLI,29,22.625,20.375,8.375,12.625,0.8300000000000001,0.0,0.0,0.0,3.625,7.125,0.645,9.375,11.125,20.5,2.625,2.25,1.5,3.375,9.0,German BBL
2023,F,32,Deane Williams,TBB,43,22.75,20.375,7.375,15.375,0.6,2.625,7.875,0.41250000000000003,3.0,4.875,0.76125,3.125,6.625,9.75,2.375,2.375,2.625,2.125,7.0,German BBL
2023,F,33,Collin Welp,OLI,29,19.625,20.125,7.625,18.125,0.525,2.5,7.875,0.39625,2.375,3.25,0.8999999999999999,3.0,8.5,11.625,2.125,3.375,1.0,3.125,7.125,German BBL
2023,F,34,Einaras Tubutis,FRA,20,27.75,19.625,8.25,16.875,0.61,2.0,6.625,0.3825,1.125,2.0,0.66625,4.5,9.25,13.625,2.25,1.25,1.625,3.0,6.375,German BBL
2023,F,35,T.J. Holyfield,EWE,36,23.625,19.25,7.25,13.125,0.69625,1.375,4.125,0.39875,3.375,4.5,0.93125,4.5,9.75,14.25,3.125,2.75,1.125,3.625,8.25,German BBL
2023,F,36,Robin Christen,RUL,44,26.5,19.0,6.5,14.875,0.54125,4.25,11.25,0.46375,1.875,2.25,1.07125,1.75,5.25,7.0,2.25,1.875,0.5,1.875,7.5,German BBL
2023,F,37,David Fuchs,RUL,27,10.625,19.0,6.5,12.25,0.665,0.25,1.0,0.3125,5.75,8.875,0.8087500000000001,7.0,6.0,13.0,0.75,1.5,1.25,2.125,7.25,German BBL
2023,F,38,Paul Zipser,BAY,26,16.625,17.875,5.875,16.875,0.43875,3.5,11.25,0.385,2.625,3.125,1.04125,2.125,5.75,7.875,2.375,1.375,0.375,2.125,7.5,German BBL
2023,F,39,Jordan Samare,FRA,12,11.75,17.5,5.875,11.125,0.655,2.125,4.25,0.625,3.75,4.25,1.09375,2.625,4.25,6.875,2.625,0.0,0.5,4.25,8.5,German BBL
2023,F,40,Felix Hoffmann,OLI,25,22.75,17.0,5.75,17.625,0.41000000000000003,3.375,10.5,0.40625,2.0,2.5,0.9862500000000001,3.5,7.5,11.125,2.125,2.75,0.25,3.0,7.25,German BBL
2023,F,41,Shonn Miller,BVC,1,35.875,16.75,4.25,18.875,0.2775,0.0,4.25,0.0,8.375,8.375,1.25,2.125,6.25,8.375,4.25,4.25,0.0,4.25,6.25,German BBL
2023,F,42,Radii Caisin,BC,29,9.75,16.0,5.625,14.375,0.48625,2.125,6.625,0.4,2.625,4.75,0.6950000000000001,2.375,6.125,8.5,1.375,4.0,0.25,2.375,9.0,German BBL
2023,F,43,Felix Per Edwardsson,MLP,13,2.875,10.125,2.0,18.375,0.13875,2.0,14.25,0.17875,4.125,4.125,1.25,4.125,4.125,8.125,0.0,2.0,0.0,2.0,18.375,German BBL
2023,C,1,Bruno Caboclo,RUL,30,32.25,34.75,13.375,23.0,0.7237499999999999,1.375,4.875,0.3575,6.625,8.25,1.0050000000000001,5.875,8.875,14.625,2.25,2.125,4.5,4.625,7.75,German BBL
2023,C,2,Johannes Thiemann,BER,33,21.375,34.25,10.5,17.625,0.75,1.375,4.625,0.3775,11.75,14.125,1.04125,4.375,10.75,15.125,8.125,2.0,0.375,6.125,4.375,German BBL
2023,C,3,Owen Klassen,EWE,32,22.625,30.125,10.875,19.5,0.6987500000000001,0.0,0.25,0.0,8.375,12.25,0.8512500000000001,6.5,12.125,18.625,5.0,1.625,1.25,6.25,11.75,German BBL
2023,C,4,Asbjorn Midtgaard,CRA,31,20.25,30.0,11.875,19.0,0.78625,0.0,0.125,0.0,6.125,8.75,0.8737499999999999,5.625,9.875,15.5,1.25,0.625,2.5,3.625,8.625,German BBL
2023,C,5,Christ Koumadje,BER,29,16.125,29.5,11.875,18.125,0.8187500000000001,0.0,0.0,0.0,5.75,9.125,0.79,7.375,12.0,19.375,1.5,0.625,3.5,4.125,8.875,German BBL
2023,C,6,Nicolas Bretzel,RUL,18,11.875,29.25,10.875,21.5,0.635,0.0,2.5,0.0,7.375,11.625,0.795,3.875,11.25,15.125,2.875,0.75,2.125,2.875,6.0,German BBL
2023,C,7,Till Pape,GOE,36,30.0,29.0,10.375,17.0,0.76,2.5,5.375,0.5775,5.75,6.625,1.0925,3.875,5.375,9.25,2.625,0.75,0.75,3.75,6.875,German BBL
2023,C,8,Solomon Young,BRO,34,24.625,28.375,10.0,22.5,0.555,3.75,12.125,0.38625,4.625,5.5,1.045,4.25,10.5,14.625,1.875,2.25,1.125,2.75,7.125,German BBL
2023,C,9,John Bryant,BC,33,20.25,28.125,10.625,17.375,0.77125,1.125,2.875,0.48125,5.625,8.25,0.8562500000000001,4.625,9.625,14.25,4.75,0.75,2.0,3.75,8.375,German BBL
2023,C,10,Jonas Wohlfarth-Bottermann,HAM,33,17.875,27.625,10.75,17.5,0.76625,0.0,0.0,0.0,6.25,12.875,0.60625,8.75,10.25,19.0,2.125,2.0,1.875,3.625,10.0,German BBL
2023,C,11,Leon Kratzer,TBB,43,23.875,26.125,12.125,17.625,0.865,0.125,0.125,0.625,1.625,4.5,0.46375,10.0,10.125,20.0,2.0,1.125,2.25,4.125,9.375,German BBL
2023,C,12,Jonas Richter,BVC,34,27.875,25.875,10.875,18.875,0.72125,0.5,2.75,0.25,3.5,5.125,0.8462500000000001,5.25,7.875,13.125,3.375,2.0,0.875,3.125,7.5,German BBL
2023,C,13,Jilson Bango,BLB,24,28.0,25.125,9.875,14.75,0.8425,0.0,0.0,0.0,5.25,7.625,0.8637499999999999,8.125,9.375,17.5,1.375,1.375,2.0,3.625,5.25,German BBL
2023,C,14,Lukas Meisner,HAM,33,34.625,24.75,8.875,20.25,0.54625,3.5,12.125,0.36624999999999996,3.375,5.875,0.73,2.5,9.25,11.75,2.625,1.25,0.625,3.875,3.75,German BBL
2023,C,15,Tim Schneider,BER,32,22.25,24.5,9.125,19.5,0.58125,4.25,11.125,0.47125,2.125,3.0,0.8624999999999999,3.125,8.625,11.75,2.625,1.625,0.375,3.0,3.625,German BBL
2023,C,16,Benedikt Turudic,BLB,24,22.5,22.375,9.125,16.375,0.6987500000000001,0.875,3.0,0.34125000000000005,3.25,5.75,0.70125,4.625,6.625,11.25,4.125,1.375,1.25,7.375,11.125,German BBL
2023,C,17,Norris Agbakoko,EWE,26,17.125,22.125,8.375,12.875,0.81125,0.0,0.125,0.0,5.375,8.0,0.83375,6.375,7.875,14.25,1.625,1.0,1.625,4.5,14.25,German BBL
2023,C,18,Ben Lammers,BER,25,22.375,21.75,9.25,17.375,0.6637500000000001,0.875,2.75,0.41625,2.25,4.125,0.685,3.25,11.125,14.375,2.75,1.75,3.625,2.0,5.125,German BBL
2023,C,19,Eddy Edigin,LUD,37,17.125,21.625,8.375,15.375,0.6825000000000001,0.125,0.75,0.20875000000000002,4.75,7.125,0.83375,5.25,10.5,15.875,3.0,2.25,1.0,5.0,12.625,German BBL
2023,C,20,Matt Haarms,FRA,19,27.875,20.875,7.375,12.125,0.75625,0.0,0.25,0.0,6.25,8.0,0.9650000000000001,3.625,7.75,11.5,1.5,0.75,4.0,3.0,6.0,German BBL
2023,C,21,Bogdan Radosavljevic,CRA,34,22.0,20.875,7.125,17.125,0.5225,2.875,9.25,0.39375,3.75,4.5,1.0274999999999999,3.0,5.625,8.625,5.875,0.625,0.625,4.25,9.125,German BBL
2023,C,22,Gabriel Chachashvili,BRO,34,25.375,20.75,8.0,12.25,0.8150000000000001,0.25,0.75,0.46875,4.5,6.25,0.9025,4.75,8.875,13.625,3.375,2.125,1.75,3.875,9.625,German BBL
2023,C,23,Filip Stanic,OLI,33,26.5,20.5,8.5,15.75,0.6725000000000001,0.0,0.0,0.0,3.5,8.5,0.5175,4.25,10.625,14.875,1.625,1.75,0.625,4.625,7.375,German BBL
2023,C,24,"Derek Cooke, Jr.",FRA,13,34.25,20.375,8.75,15.0,0.73,0.0,0.0,0.0,2.875,6.875,0.5187499999999999,6.0,13.0,19.0,2.25,1.625,1.0,2.375,5.5,German BBL
2023,C,25,Selom Mawugbe,ROST,34,32.25,20.125,8.25,11.0,0.93125,0.0,0.0,0.0,3.75,7.375,0.625,5.375,10.125,15.375,1.625,2.0,4.75,3.5,7.625,German BBL
2023,C,26,Kresimir Nikic,BAY,22,11.625,19.0,7.875,15.5,0.63625,0.0,0.0,0.0,3.25,5.875,0.6875,5.0,8.25,13.125,3.5,0.625,1.5,2.875,8.25,German BBL
2023,C,27,Kalif Young,BAY,34,29.25,18.25,7.375,13.375,0.6887500000000001,0.0,0.125,0.0,3.5,7.75,0.55875,6.625,8.0,14.75,2.5,3.0,2.25,2.75,6.75,German BBL
2023,C,28,Jonathan Baehre,LUD,34,21.25,17.375,6.625,13.625,0.60625,1.875,6.25,0.375,2.25,3.375,0.83375,3.375,7.75,11.125,1.25,1.5,1.25,1.5,4.25,German BBL
2023,C,29,Freddie Gillespie,BAY,37,25.375,17.25,7.625,13.25,0.7224999999999999,0.0,0.0,0.0,1.875,4.125,0.56375,6.375,13.25,19.625,1.5,3.375,3.375,3.375,7.0,German BBL
2023,C,30,Jannik Gottsche,BLB,10,6.25,14.5,6.0,7.25,1.04125,0.0,0.0,0.0,2.375,3.625,0.83375,7.25,4.875,12.0,1.25,1.25,1.25,3.625,9.625,German BBL
2023,C,31,Philipp Herkenhoff,RUL,21,14.875,14.25,5.0,13.25,0.47750000000000004,2.625,8.125,0.405,1.5,3.125,0.5775,3.625,3.375,7.0,3.125,1.625,1.0,1.25,5.5,German BBL
2023,C,32,Sananda Fru,BLB,32,18.75,14.0,5.125,9.5,0.6737500000000001,0.75,2.75,0.34125000000000005,3.0,4.375,0.8575,4.875,4.125,9.0,0.875,1.125,3.375,2.625,9.75,German BBL
2024,G,1,Jhivvan Jackson,TUB,24,33.25,42.0,13.5,28.875,0.5850000000000001,5.75,15.0,0.47625,9.25,10.75,1.07625,1.0,5.125,6.25,10.375,4.125,0.25,7.125,9.0,German BBL
2024,G,2,Sylvain Francisco,BAY,24,24.375,39.875,12.375,25.875,0.5974999999999999,5.875,14.875,0.49625,9.25,11.375,1.01125,0.625,5.0,5.625,10.75,3.25,0.0,4.875,4.875,German BBL
2024,G,3,Tommy Kuhse,RAS,27,35.5,39.75,14.875,31.375,0.5925,4.75,11.125,0.53375,5.375,6.625,1.0,2.0,7.0,8.875,13.0,3.0,0.125,5.875,3.625,German BBL
2024,G,4,Otis Livingston II,OLI,28,39.75,38.75,13.5,27.0,0.62875,4.75,10.625,0.5575,6.875,7.875,1.09875,1.125,4.375,5.5,10.625,3.25,0.0,3.75,3.125,German BBL
2024,G,5,Carsen Edwards,BAY,24,26.375,36.125,12.0,26.5,0.56375,6.25,15.375,0.51,5.875,7.0,1.0587499999999999,0.125,5.5,5.625,5.375,2.375,0.25,2.875,3.375,German BBL
2024,G,6,A.J. Durham,HAM,23,32.0,35.125,10.25,19.25,0.66125,2.25,5.5,0.5087499999999999,12.5,14.75,1.05125,2.0,6.75,8.75,9.875,1.75,0.625,5.25,6.625,German BBL
2024,G,7,Dewayne Russell,EWE,28,33.25,34.25,12.375,28.75,0.53625,3.0,9.0,0.42375,6.5,8.25,0.9925,1.25,4.5,5.75,14.625,2.0,0.125,7.375,5.375,German BBL
2024,G,8,Glynn Watson,TBB,27,27.375,34.0,11.625,27.5,0.52625,4.375,12.625,0.42999999999999994,6.5,7.25,1.12625,1.875,5.375,7.25,10.625,2.625,0.0,3.75,7.25,German BBL
2024,G,9,Matt Thomas,BER,19,27.875,33.5,11.0,22.875,0.605,7.125,15.875,0.5575,4.25,4.625,1.13625,1.0,6.0,7.0,4.375,1.375,0.0,4.625,3.125,German BBL
2024,G,10,Harald Frey,TBB,21,25.625,33.375,9.75,22.625,0.53625,4.25,12.875,0.41625,9.625,11.25,1.065,1.625,2.625,4.25,14.375,3.25,0.0,3.875,6.625,German BBL
2024,G,11,Brandon Childress,CRA,19,32.375,31.375,8.75,27.125,0.405,3.0,14.0,0.27125,10.75,12.625,1.0675,0.25,5.0,5.25,5.875,2.875,0.25,6.0,6.125,German BBL
2024,G,12,David DeJulius,GOE,14,34.125,31.25,12.125,26.125,0.5800000000000001,2.5,6.625,0.47625,4.5,6.625,0.8624999999999999,1.125,5.5,6.625,11.0,1.125,0.0,5.0,4.125,German BBL
2024,G,13,T.J. Crockett,BLB,27,29.375,30.75,9.875,24.25,0.5075000000000001,5.25,14.5,0.44875,5.875,6.5,1.1400000000000001,1.375,3.75,5.0,6.0,1.875,0.375,4.5,6.125,German BBL
2024,G,14,Umoja Gibson,GOE,27,33.625,30.5,9.625,23.5,0.5137499999999999,4.75,12.875,0.46499999999999997,6.375,7.125,1.10625,0.875,4.625,5.5,10.75,3.5,0.25,5.0,6.25,German BBL
2024,G,15,Kaza Keane,BVC,20,28.875,29.25,9.625,24.75,0.48625,3.375,11.625,0.365,6.625,7.75,1.0625,0.625,5.875,6.5,15.375,3.875,0.125,6.625,5.75,German BBL
2024,G,16,Rene Kindzeka,CRA,21,7.875,28.875,8.625,23.5,0.45625,6.25,17.625,0.44875,5.375,5.875,1.15375,1.375,4.0,5.375,1.75,2.25,0.0,2.75,10.875,German BBL
2024,G,17,Deandre Lansdowne,BVC,26,33.625,28.625,10.875,22.75,0.59875,2.75,7.25,0.47,4.125,5.625,0.9225,1.5,5.375,6.75,9.75,3.125,0.125,5.625,6.125,German BBL
2024,G,18,Mark Hughes,HAM,24,27.5,28.25,8.875,20.875,0.53,5.125,14.375,0.4425,5.5,6.125,1.11125,1.25,5.5,6.75,5.125,2.625,0.375,4.75,6.0,German BBL
2024,G,19,Desure Buie,LUD,28,35.375,27.0,9.0,22.75,0.49625,4.125,12.5,0.40875,4.875,5.5,1.09625,2.0,3.75,5.75,11.625,2.75,0.125,4.5,4.25,German BBL
2024,G,20,Zach Ensminger,GOE,27,21.5,26.875,8.25,19.625,0.52625,3.125,8.625,0.4475,7.25,9.75,0.93375,1.75,6.5,8.25,8.75,2.25,0.25,4.25,5.75,German BBL
2024,G,21,Charles Callison,BC,28,33.625,26.875,10.375,25.875,0.5,4.25,12.625,0.41625,1.875,2.375,1.0,1.0,2.875,3.875,8.625,2.125,0.5,3.5,4.5,German BBL
2024,G,22,Diante Baldwin,BC,19,34.75,26.375,10.125,21.375,0.5912499999999999,2.125,6.75,0.4025,4.0,5.5,0.91125,1.0,5.125,6.125,10.125,1.875,0.5,5.625,5.0,German BBL
2024,G,23,Darius Perry,OLI,28,28.375,26.25,8.5,21.75,0.48875,3.625,10.625,0.43124999999999997,5.625,7.0,1.0137500000000002,1.875,6.0,7.875,5.625,3.5,0.375,5.125,7.375,German BBL
2024,G,24,Wes Clark,ROST,20,25.625,25.5,9.375,22.25,0.52625,4.25,10.125,0.525,2.5,3.125,1.0125000000000002,1.5,5.875,7.25,7.875,1.125,0.0,2.5,5.125,German BBL
2024,G,25,Maurice Stuckey,CRA,27,28.875,24.0,8.125,19.125,0.53375,5.5,14.0,0.48750000000000004,2.25,2.625,1.065,1.25,5.875,7.125,4.375,2.375,0.25,2.0,8.125,German BBL
