Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2020,Willy Workman,F,6-6,195,Hapoel Unet Holon,Northampton (MA),"2013 NBA Draft, Undrafted",United States
2020,Gabe York,G,6-3,190,Hapoel Tel Aviv,Orange (CA),"2016 NBA Draft, Undrafted",United States
2020,James Young,G,6-6,215,Hapoel Tel Aviv,Rochester (MI),2014 Rnd 1 Pick 17,United States
2020,Mike Young,F,6-9,235,Ironi Nahariya,Pittsburgh (PA),"2017 NBA Draft, Undrafted",United States
2020,Patric Young,F,6-9,239,Hapoel Galil Gilboa,Jacksonville (FL),"2014 NBA Draft, Undrafted",United States
2020,Tal Zach,F,6-10,194,Hapoel Unet Holon,N/A,"2019 NBA Draft, Undrafted",Israel
2020,Idan Zalmanson,C,6-10,250,Hapoel Bank Yahav Jerusalem,Tel Aviv,"2017 NBA Draft, Undrafted",Israel
2020,Talib Zanna,F,6-9,230,Hapoel Tel Aviv,Kaduna,"2014 NBA Draft, Undrafted",Nigeria
2020,Din Zehavi,F,6-6,198,Bnei Herzelia,Kfar Saba,"2019 NBA Draft, Undrafted",Israel
2020,Aviram Zelkovits,GF,6-4,198,Bnei Herzelia,Petah Tikva,"2011 NBA Draft, Undrafted",Israel
2020,Iftah Ziv,G,6-1,190,Hapoel Galil Gilboa,Haifa,"2017 NBA Draft, Undrafted",Israel
2020,Ante Zizic,C,6-11,254,Maccabi FOX Tel Aviv,Split,2016 Rnd 1 Pick 23,Croatia
2020,Yovel Zoosman,G,6-7,198,Maccabi FOX Tel Aviv,Kfar Saba,"2019 NBA Draft, Undrafted",Israel
2021,Eli Abaev,F,6-8,210,Hapoel Beer Sheva,Coral Springs (FL),"2022 NBA Draft, Undrafted",United States
2021,Raz Adam,F,6-3,-,Hapoel Tel Aviv,N/A,"2021 NBA Draft, Undrafted",Israel
2021,Jalen Adams,G,6-2,195,Hapoel Bank Yahav Jerusalem,Roxbury (MA),"2019 NBA Draft, Undrafted",United States
2021,Lahav Akerman,F,6-4,-,Ironi Nes Ziona,N/A,2025 NBA Draft Eligible,Israel
2021,Eidan Alber,G,6-5,191,Hapoel Unet Holon,N/A,"2022 NBA Draft, Undrafted",Israel
2021,Joe Alexander,F,6-8,230,Maccabi Rishon Lezion,Kaohsiung,2008 Rnd 1 Pick 8,United StatesIsrael
2021,Bryon Allen,G,6-3,202,Hapoel Eilat,Upper Marlboro (MD),"2014 NBA Draft, Undrafted",United States
2021,Kadeem Allen,G,6-3,200,Hapoel Haifa,Wilmington (NC),2017 Rnd 2 Pick 23,United States
2021,Lotan Amsalem,F,6-7,-,Hapoel Tel Aviv,N/A,"2023 NBA Draft, Undrafted",Israel
2021,Dor Anavi,F,6-8,-,Bnei Herzelia,N/A,"2023 NBA Draft, Undrafted",Israel
2021,Adam Ariel,F,6-5,187,Hapoel Bank Yahav Jerusalem,Jerusalem,"2016 NBA Draft, Undrafted",Israel
2021,Jared Armstrong,G,5-10,185,Hapoel Haifa,Severn (MD),"2020 NBA Draft, Undrafted",United States
2021,Netanel Artzi,F,6-6,196,Maccabi Rishon Lezion,Haifa,"2019 NBA Draft, Undrafted",Israel
2021,Or Ashkenazi,G,6-3,-,Hapoel Eilat,N/A,2025 NBA Draft Eligible,Israel
2021,Yarden Ashkenazi,G,6-4,195,Hapoel Eilat,Eilat,2026 NBA Draft Eligible,Israel
2021,Ofek Avital,G,6-0,-,Hapoel Haifa,N/A,"2019 NBA Draft, Undrafted",Israel
2021,Noam Avivi,F,6-9,224,Hapoel Eilat,Tel Aviv,"2021 NBA Draft, Undrafted",Israel
2021,Roee Babahanov,G,6-3,-,Maccabi Rishon Lezion,N/A,2025 NBA Draft Eligible,Israel
2021,Chris Babb,G,6-5,225,Bnei Herzelia,Arlington (TX),"2013 NBA Draft, Undrafted",United States
2021,Niv Baloul,F,6-8,198,Maccabi Rishon Lezion,N/A,"2020 NBA Draft, Undrafted",Israel
2021,"Frank Bartley, IV",G,6-3,215,Ironi Nes Ziona,Baton Rouge (LA),"2018 NBA Draft, Undrafted",United States
2021,Tyus Battle,G,6-6,205,Hapoel Galil Gilboa,Edison (NJ),"2019 NBA Draft, Undrafted",United States
2021,Amir Bell,G,6-4,190,Hapoel Beer Sheva,East Brunswick (NJ),"2018 NBA Draft, Undrafted",United States
2021,Iddo Ben Harush,G,6-2,-,Maccabi FOX Tel Aviv,N/A,"2020 NBA Draft, Undrafted",Israel
2021,Zuf Ben Moshe,G,6-4,190,Hapoel Eilat,Tel Aviv,"2019 NBA Draft, Undrafted",Israel
2021,Gil Beni,G,6-2,174,Hapoel Tel Aviv,Tel Aviv,"2020 NBA Draft, Undrafted",Israel
2021,Anthony Bennett,F,6-8,245,Hapoel Bank Yahav Jerusalem,Brampton,2013 Rnd 1 Pick 1,Canada
2021,Yoav Berman,F,6-6,-,Hapoel Galil Gilboa,N/A,2026 NBA Draft Eligible,Israel
2021,Amit Besen,F,6-8,-,Ironi Nes Ziona,N/A,"2019 NBA Draft, Undrafted",PolandIsrael
2021,Antonio Blakeney,G,6-4,197,Hapoel Beer Sheva,Watertown (NY),"2017 NBA Draft, Undrafted",United States
2021,Oz Blayzer,F,6-7,208,Maccabi FOX Tel Aviv,Tiberias,"2014 NBA Draft, Undrafted",Israel
2021,Frederic Bourdillon,G,6-4,190,Hapoel Unet Holon,Grasse,"2013 NBA Draft, Undrafted",France
2021,Suleiman Braimoh,F,6-8,229,Hapoel Bank Yahav Jerusalem,Benin City,"2011 NBA Draft, Undrafted",NigeriaUnited States
2021,Oded David Brandwein,G,6-1,182,Maccabi FOX Tel Aviv,Petah Tikva,"2010 NBA Draft, Undrafted",Israel
2021,Michael Brisker,G,6-2,176,Hapoel Galil Gilboa,Tel Aviv,"2020 NBA Draft, Undrafted",Israel
2021,Anthony Brown,GF,6-7,225,Maccabi Rishon Lezion,Los Angeles (CA),2015 Rnd 2 Pick 4,United States
2021,J'Covan Brown,G,6-1,197,Hapoel Tel Aviv,Port Arthur (TX),"2012 NBA Draft, Undrafted",United States
2021,Angelo Caloiaro,F,6-8,225,Maccabi FOX Tel Aviv,San Jose (CA),"2012 NBA Draft, Undrafted",United States
2021,Lior Carreira,F,6-6,222,Ironi Nes Ziona,Kfar Saba,"2019 NBA Draft, Undrafted",Israel
2021,Ben Carter,F,6-9,230,Hapoel Eilat,Las Vegas (NV),"2018 NBA Draft, Undrafted",United StatesIsrael
2021,Gabriel Chachashvili,C,6-10,220,Hapoel Upper Galilee Safed,Nazareth,"2021 NBA Draft, Undrafted",Israel
2021,Joe Chealey,G,6-4,190,Hapoel Galil Gilboa,Orlando (FL),"2018 NBA Draft, Undrafted",United States
2021,Will Cherry,G,6-0,185,Hapoel Eilat,Oakland (CA),"2013 NBA Draft, Undrafted",United States
2021,Kris Clyburn,G,6-6,180,Maccabi Rishon Lezion,Romulus (MI),"2019 NBA Draft, Undrafted",United States
2021,Sandy Cohen III,G,6-6,200,Bnei Herzelia,Green Bay (WI),"2019 NBA Draft, Undrafted",United States
2021,Jake Cohen,FC,6-10,235,Maccabi FOX Tel Aviv,Berwyn (PA),"2013 NBA Draft, Undrafted",United StatesIsrael
2021,Ron Cohen,G,6-3,-,Hapoel Upper Galilee Safed,N/A,2024 NBA Draft Eligible,Israel
2021,"Derek Cooke, Jr.",F,6-9,220,Hapoel Galil Gilboa,Washington (DC),"2015 NBA Draft, Undrafted",United States
2021,D.J. Cooper,G,5-11,173,Bnei Herzelia,Chicago (IL),"2013 NBA Draft, Undrafted",United States
2021,Or Cornelius,F,6-6,198,Hapoel Galil Gilboa,N/A,"2019 NBA Draft, Undrafted",Israel
2021,Hayden Dalton,F,6-8,195,Hapoel Unet Holon,Parker (CO),"2018 NBA Draft, Undrafted",United States
2021,Will Daniels,F,6-8,225,Hapoel Haifa,Hyde Park (NY),"2008 NBA Draft, Undrafted",United States
2021,Sagiv David,-,-,-,Hapoel Bank Yahav Jerusalem,N/A,"2014 NBA Draft, Undrafted",-
2021,Shaheed Davis,F,6-9,210,Hapoel Eilat,Warren (OH),"2016 NBA Draft, Undrafted",United States
2021,Shawn Dawson,F,6-6,205,Bnei Herzelia,Eilat,"2015 NBA Draft, Undrafted",Israel
2021,Cody Demps,G,6-4,195,Hapoel Beer Sheva,Elk Grove (CA),"2016 NBA Draft, Undrafted",United States
2021,John DiBartolomeo,G,6-0,175,Maccabi FOX Tel Aviv,Westport (CT),"2013 NBA Draft, Undrafted",United StatesIsrael
2021,James Dickey,F,6-10,210,Hapoel Haifa,Raleigh (NC),"2020 NBA Draft, Undrafted",United States
2021,Malik Dime,F,6-11,220,Maccabi Rishon Lezion,Dakar,"2017 NBA Draft, Undrafted",Senegal
2021,Kristian Doolittle,F,6-7,232,Hapoel Eilat,Edmond (OK),"2020 NBA Draft, Undrafted",United States
2021,Toney Douglas,G,6-2,195,Hapoel Eilat,Jonesboro (GA),2009 Rnd 1 Pick 29,United States
2021,Noam Shimon Dovrat,G,6-5,-,Maccabi Rishon Lezion,N/A,2024 NBA Draft Eligible,Israel
2021,Avner Dror,F,6-7,-,Hapoel Tel Aviv,N/A,2025 NBA Draft Eligible,Israel
2021,Tal Michael Dunne,G,6-6,231,Ironi Nes Ziona,Aberystwyth,"2009 NBA Draft, Undrafted",WalesIsrael
2021,Erik Edery,FC,6-9,-,Hapoel Bank Yahav Jerusalem,N/A,"2023 NBA Draft, Undrafted",Israel
2021,John Egbunu,C,6-9,253,Hapoel Bank Yahav Jerusalem,Bauchi,"2018 NBA Draft, Undrafted",Nigeria
2021,Isaiah Eisendorf,F,6-6,220,Hapoel Upper Galilee Safed,Los Angeles (CA),"2018 NBA Draft, Undrafted",United States
2021,Ben Eisenhardt,F,6-10,215,Hapoel Beer Sheva,Bainbridge Island (WA),"2014 NBA Draft, Undrafted",United States
2021,James Ennis,GF,6-6,215,Hapoel Haifa,Ventura (CA),2013 Rnd 2 Pick 20,United States
2021,Junior Etou,F,6-8,235,Hapoel Beer Sheva,Upper Marlboro (MD),"2018 NBA Draft, Undrafted",United StatesRepublic of the Congo
2021,Jacob Evans,G,6-6,210,Hapoel Eilat,Baton Rouge (LA),2018 Rnd 1 Pick 28,United States
2021,Keenan Evans,G,6-3,190,Maccabi FOX Tel Aviv,Richardson (TX),"2018 NBA Draft, Undrafted",United States
2021,Matt Farrell,G,6-1,175,Ironi Nes Ziona,Point Pleasant (NJ),"2018 NBA Draft, Undrafted",United States
2021,Edo Fogel,G,6-2,-,Bnei Herzelia,N/A,"2023 NBA Draft, Undrafted",Israel
2021,Ofek Fogelman,G,6-1,-,Hapoel Unet Holon,N/A,2024 NBA Draft Eligible,Israel
2021,Courtney Fortson,G,5-11,185,Bnei Herzelia,Montgomery (AL),"2010 NBA Draft, Undrafted",United States
2021,Diante Garrett,G,6-4,190,Ironi Nes Ziona,Milwaukee (WI),"2011 NBA Draft, Undrafted",United States
2021,Kaiser Gates,F,6-7,225,Hapoel Bank Yahav Jerusalem,Alpharetta (GA),"2018 NBA Draft, Undrafted",United States
2021,Rom Geffen,G,6-3,185,Hapoel Galil Gilboa,Be'er Ya'akov,"2016 NBA Draft, Undrafted",Israel
2021,Amit Gershon,G,6-3,194,Hapoel Bank Yahav Jerusalem,Hadera,"2017 NBA Draft, Undrafted",Israel
2021,Kyle Gibson,G,6-4,205,Hapoel Upper Galilee Safed,Los Angeles (CA),"2010 NBA Draft, Undrafted",United States
2021,Gal Gilinski,G,6-5,187,Hapoel Tel Aviv,N/A,"2017 NBA Draft, Undrafted",PolandIsrael
2021,Ofek Gol,G,6-0,-,Hapoel Tel Aviv,N/A,2025 NBA Draft Eligible,Israel
2021,Archie Goodwin,G,6-5,205,Maccabi Rishon Lezion,Little Rock (AR),2013 Rnd 1 Pick 29,United States
2021,Daniel Goyte,G,6-2,-,Hapoel Galil Gilboa,N/A,2025 NBA Draft Eligible,Israel
2021,Steven Gray,G,6-5,205,Hapoel Unet Holon,Irondale (WA),"2011 NBA Draft, Undrafted",United States
2021,Daniel Gueta,G,6-2,-,Hapoel Galil Gilboa,N/A,2025 NBA Draft Eligible,Israel
2021,Golan Gutt,G,6-5,206,Ironi Nes Ziona,Ramat Gan,"2016 NBA Draft, Undrafted",Israel
2021,Chen Guy,F,6-5,-,Hapoel Upper Galilee Safed,N/A,"2022 NBA Draft, Undrafted",Israel
2021,Matan Hachamo,G,6-2,-,Hapoel Tel Aviv,N/A,2025 NBA Draft Eligible,Israel
2021,Eliran Hadad,F,6-7,-,Maccabi Rishon Lezion,N/A,"2021 NBA Draft, Undrafted",Israel
2021,Hen Halfon,F,6-5,-,Hapoel Galil Gilboa,N/A,"2018 NBA Draft, Undrafted",Israel
2021,Alex Hamilton,G,6-4,195,Hapoel Eilat,Chipley (FL),"2016 NBA Draft, Undrafted",United States
2021,Javion Hamlet,G,6-4,191,Bnei Herzelia,Memphis (TN),"2021 NBA Draft, Undrafted",United States
2021,Yotam Hanochi,F,6-10,218,Hapoel Galil Gilboa,Afula,"2022 NBA Draft, Undrafted",Israel
2021,Arad Harari,G,6-5,192,Hapoel Beer Sheva,Tel Aviv,"2016 NBA Draft, Undrafted",Israel
2021,Ido Harel,G,6-1,-,Hapoel Eilat,N/A,2025 NBA Draft Eligible,Israel
2021,Ronnie Harrell,G,6-7,200,Hapoel Galil Gilboa,Denver (CO),"2019 NBA Draft, Undrafted",United States
2021,Noam Harush,F,6-8,-,Hapoel Haifa,N/A,2025 NBA Draft Eligible,Israel
2021,Yuval Henkin,G,6-0,-,Ironi Nes Ziona,N/A,2026 NBA Draft Eligible,Israel
2021,Dewan Hernandez,FC,6-10,235,Hapoel Tel Aviv,Miami (FL),2019 Rnd 2 Pick 29,United States
2021,Tu Holloway,G,6-0,190,Maccabi Rishon Lezion,Hempstead (NY),"2012 NBA Draft, Undrafted",United States
2021,Quinton Hooker,G,6-0,205,Bnei Herzelia,Brooklyn Park (MN),"2017 NBA Draft, Undrafted",United States
2021,Nick Hornsby,G,6-7,235,Hapoel Beer Sheva,Irvine (CA),"2017 NBA Draft, Undrafted",United States
2021,Roi Huber,G,6-1,168,Hapoel Eilat,Kfar Saba,"2019 NBA Draft, Undrafted",Israel
2021,Ike Iroegbu,G,6-2,195,Hapoel Upper Galilee Safed,Elk Grove (CA),"2017 NBA Draft, Undrafted",United StatesNigeria
2021,Scottie James,F,6-8,235,Hapoel Haifa,Tarpon Springs (FL),"2020 NBA Draft, Undrafted",United States
2021,Chris Johnson,F,6-6,206,Hapoel Unet Holon,Columbus (OH),"2012 NBA Draft, Undrafted",United States
2021,Maurice Kemp,F,6-8,190,Maccabi Rishon Lezion,Miami (FL),"2013 NBA Draft, Undrafted",United States
2021,D.J. Kennedy,GF,6-6,215,Hapoel Upper Galilee Safed,Pittsburgh (PA),"2011 NBA Draft, Undrafted",United States
2021,Shamarkus Kennedy,F,6-8,220,Bnei Herzelia,Tuscaloosa (AL),"2020 NBA Draft, Undrafted",United States
2021,Sacha Killeya-Jones,F,6-11,220,Hapoel Galil Gilboa,Chapel Hill (NC),"2020 NBA Draft, Undrafted",United StatesEngland
2021,Sean Kilpatrick,G,6-4,212,Hapoel Bank Yahav Jerusalem,Yonkers (NY),"2014 NBA Draft, Undrafted",United States
2021,Egor Koulechov,F,6-5,205,Maccabi Rishon Lezion,Volgograd,"2018 NBA Draft, Undrafted",RussiaIsrael
2021,Roi Kozikaro,G,6-2,-,Hapoel Upper Galilee Safed,N/A,2025 NBA Draft Eligible,Israel
2021,Yair Kravits,G,6-4,190,Bnei Herzelia,Petah Tikva,"2021 NBA Draft, Undrafted",Israel
2021,Omri Kuperman,G,6-1,-,Bnei Herzelia,N/A,2024 NBA Draft Eligible,Israel
2021,Michale Kyser,F,6-9,210,Hapoel Unet Holon,Lancaster (TX),"2015 NBA Draft, Undrafted",United States
2021,Gur Lavy,F,6-6,-,Hapoel Haifa,N/A,"2023 NBA Draft, Undrafted",Israel
2021,Oz Lavy,F,6-6,-,Hapoel Haifa,N/A,2025 NBA Draft Eligible,Israel
2021,Mathias Lessort,F,6-9,250,Maccabi FOX Tel Aviv,Fort-de-France,2017 Rnd 2 Pick 20,France
2021,Orr Leumi,G,6-4,155,Hapoel Beer Sheva,Petah Tikva,"2017 NBA Draft, Undrafted",Israel
2021,Nimrod Levi,FC,6-8,190,Hapoel Upper Galilee Safed,Ramat Gan,"2017 NBA Draft, Undrafted",Israel
2021,Yuval Levin,F,6-5,-,Hapoel Upper Galilee Safed,N/A,2025 NBA Draft Eligible,Israel
2021,Tomer Levinson,C,6-9,205,Ironi Nes Ziona,Be'er Ya'akov,"2022 NBA Draft, Undrafted",Israel
2021,Chavaughn Lewis,F,6-5,195,Hapoel Upper Galilee Safed,Queens (NY),"2015 NBA Draft, Undrafted",United States
2021,Tom Maayan,G,6-2,175,Hapoel Galil Gilboa,Galilee,"2016 NBA Draft, Undrafted",Israel
2021,Thon Maker,C,7-0,221,Hapoel Bank Yahav Jerusalem,Juba,2016 Rnd 1 Pick 10,South SudanAustralia
2021,Rafi Manco,F,6-5,185,Hapoel Unet Holon,Jerusalem,"2016 NBA Draft, Undrafted",Israel
2021,Evangelos Mantzaris,G,6-5,210,Hapoel Eilat,Athens,"2012 NBA Draft, Undrafted",Greece
2021,Marin Maric,C,6-11,240,Ironi Nes Ziona,Split,"2018 NBA Draft, Undrafted",Croatia
2021,Karam Mashour,GF,6-6,210,Hapoel Upper Galilee Safed,Nazareth,"2015 NBA Draft, Undrafted",Israel
2021,Yante Maten,F,6-7,240,Hapoel Tel Aviv,Pontiac (MI),"2018 NBA Draft, Undrafted",United States
2021,Tyrus McGee,G,6-2,205,Hapoel Unet Holon,Stringtown (OK),"2013 NBA Draft, Undrafted",United States
2021,Ido Menchel,G,6-0,-,Maccabi FOX Tel Aviv,N/A,2026 NBA Draft Eligible,Israel
2021,Niv Misgav,G,6-0,176,Hapoel Unet Holon,N/A,"2017 NBA Draft, Undrafted",Israel
2021,Itay Moskovits,G,6-3,-,Hapoel Upper Galilee Safed,N/A,"2022 NBA Draft, Undrafted",Israel
2021,Igor Nesterenko,F,6-8,210,Hapoel Haifa,Kiliya,"2012 NBA Draft, Undrafted",Ukraine
2021,James Nunnally,F,6-7,220,Maccabi FOX Tel Aviv,Stockton (CA),"2012 NBA Draft, Undrafted",United States
2021,Ike Nwamu,GF,6-5,205,Ironi Nes Ziona,Greensboro (NC),"2016 NBA Draft, Undrafted",United StatesNigeria
2021,Retin Obasohan,G,6-3,220,Hapoel Bank Yahav Jerusalem,Antwerp,"2016 NBA Draft, Undrafted",Belgium
2021,Mark Ogden,FC,6-9,210,Hapoel Unet Holon,Spring Valley (CA),"2016 NBA Draft, Undrafted",United States
2021,Chinanu Onuaku,C,6-9,250,Bnei Herzelia,Upper Marlboro (MD),2016 Rnd 2 Pick 7,United States
2021,Josh Owens,F,6-8,240,Hapoel Tel Aviv,Kennesaw (GA),"2012 NBA Draft, Undrafted",United States
2021,Guy Palatin,G,6-4,-,Maccabi Rishon Lezion,N/A,"2022 NBA Draft, Undrafted",Israel
2021,Dererk Pardon,F,6-8,235,Hapoel Beer Sheva,Cleveland (OH),"2019 NBA Draft, Undrafted",United States
2021,Justin Patton,C,7-0,241,Hapoel Eilat,Omaha (NE),2017 Rnd 1 Pick 16,United States
2021,Idan Paz,G,6-2,-,Ironi Nes Ziona,N/A,"2017 NBA Draft, Undrafted",Israel
2021,Tal-Or Peled,G,6-5,-,Maccabi Rishon Lezion,N/A,2024 NBA Draft Eligible,Israel
2021,Yahel Peleg,G,6-3,-,Hapoel Upper Galilee Safed,N/A,2024 NBA Draft Eligible,Israel
2021,London Perrantes,G,6-1,194,Hapoel Galil Gilboa,Encino (CA),"2017 NBA Draft, Undrafted",United States
2021,Guy Pnini,F,6-6,215,Hapoel Unet Holon,Tel Aviv,"2005 NBA Draft, Undrafted",Israel
2021,Casey Prather,F,6-6,208,Hapoel Eilat,Jackson (TN),"2014 NBA Draft, Undrafted",United States
2021,Joe Ragland,G,6-0,185,Hapoel Unet Holon,Springfield (MA),"2012 NBA Draft, Undrafted",United States
2021,Will Rayman,F,6-8,210,Hapoel Haifa,New York (NY),"2020 NBA Draft, Undrafted",United States
2021,Jalen Reynolds,F,6-10,238,Maccabi FOX Tel Aviv,Livonia (MI),"2016 NBA Draft, Undrafted",United States
2021,K.C. Rivers,F,6-5,198,Hapoel Bank Yahav Jerusalem,Charlotte (NC),"2009 NBA Draft, Undrafted",United States
2021,"Kerwin Roach, Jr.",G,6-4,180,Ironi Nes Ziona,Houston (TX),"2019 NBA Draft, Undrafted",United States
2021,Ido Romy,G,6-1,-,Hapoel Unet Holon,N/A,"2023 NBA Draft, Undrafted",Israel
2021,E.J. Rowland,G,6-3,205,Hapoel Bank Yahav Jerusalem,Salinas (CA),"2005 NBA Draft, Undrafted",United StatesBulgaria
2021,Miron Ruina,F,6-8,227,Hapoel Eilat,Helsinki,"2020 NBA Draft, Undrafted",FinlandIsrael
2021,Tamir Saban,G,6-3,175,Maccabi Rishon Lezion,Los Angeles (CA),"2020 NBA Draft, Undrafted",United States
2021,Dori Sahar,G,6-5,-,Bnei Herzelia,N/A,"2023 NBA Draft, Undrafted",Israel
2021,Alon Sapir,F,6-7,183,Hapoel Upper Galilee Safed,Tel Aviv,"2016 NBA Draft, Undrafted",Israel
2021,Elion Sasson,G,6-2,-,Hapoel Bank Yahav Jerusalem,N/A,2025 NBA Draft Eligible,Israel
2021,Neta Segal,G,6-2,-,Hapoel Beer Sheva,Rutherglen,"2017 NBA Draft, Undrafted",ScotlandIsrael
2021,Itay Segev,F,6-9,188,Hapoel Bank Yahav Jerusalem,Kfar Saba,"2017 NBA Draft, Undrafted",Israel
2021,Wayne Selden,G,6-5,230,Ironi Nes Ziona,Boston (MA),"2016 NBA Draft, Undrafted",United States
2021,Ido Shabat,G,6-0,-,Hapoel Beer Sheva,Jerusalem,"2021 NBA Draft, Undrafted",Israel
2021,Gigi Shiffer,-,-,-,Hapoel Tel Aviv,N/A,2025 NBA Draft Eligible,Israel
2021,Simi Shittu,FC,6-10,240,Ironi Nes Ziona,London,"2019 NBA Draft, Undrafted",EnglandCanada
2021,Niv Shlomi Lempert,G,6-2,-,Hapoel Galil Gilboa,N/A,2026 NBA Draft Eligible,Israel
2021,Yotam Shmul,F,6-4,-,Hapoel Haifa,N/A,2025 NBA Draft Eligible,Israel
2021,Amit Simhon,G,6-5,208,Hapoel Haifa,Ramat Gan,"2011 NBA Draft, Undrafted",Israel
2021,Diamon Simpson,F,6-7,230,Maccabi Rishon Lezion,Hayward (CA),"2009 NBA Draft, Undrafted",United States
2021,Jonathan Skjoldebrand,F,6-7,220,Hapoel Tel Aviv,Tel Aviv,"2005 NBA Draft, Undrafted",Sweden
2021,Timothy Soares,C,6-11,245,Ironi Nes Ziona,Everson (WA),"2020 NBA Draft, Undrafted",United StatesBrazil
2021,Nevo Sommerfeld,F,6-3,-,Hapoel Galil Gilboa,N/A,2025 NBA Draft Eligible,Israel
2021,Roman Sorkin,F,6-10,225,Maccabi FOX Tel Aviv,Minsk,"2018 NBA Draft, Undrafted",BelarusIsrael
2021,Benayu Sror,C,6-10,-,Hapoel Galil Gilboa,N/A,"2021 NBA Draft, Undrafted",Israel
2021,Paul Stoll,G,5-11,175,Hapoel Tel Aviv,Lansing (MI),"2008 NBA Draft, Undrafted",United StatesMexico
2021,Johnathan Stove,GF,6-4,224,Hapoel Upper Galilee Safed,Baton Rouge (LA),"2018 NBA Draft, Undrafted",United States
2021,Amit Suss,F,6-6,196,Hapoel Beer Sheva,Ramat Gan,"2021 NBA Draft, Undrafted",Israel
2021,Yuval Sznajderman,G,6-1,180,Maccabi Rishon Lezion,N/A,2024 NBA Draft Eligible,Israel
2021,Joaquin Szuchman,G,6-3,190,Hapoel Eilat,Concordia,"2017 NBA Draft, Undrafted",ArgentinaIsrael
2021,Eliad Tal,G,6-6,-,Hapoel Tel Aviv,N/A,2024 NBA Draft Eligible,Israel
2021,Omer Tal,G,6-2,-,Hapoel Unet Holon,N/A,"2014 NBA Draft, Undrafted",Romania
2021,Kameron Taylor,F,6-6,200,Maccabi FOX Tel Aviv,Landover (MD),"2016 NBA Draft, Undrafted",United States
2021,Adam Terrell,G,6-1,170,Hapoel Unet Holon,Jonesboro (GA),"2016 NBA Draft, Undrafted",United States
2021,Khyri Thomas,G,6-3,210,Maccabi FOX Tel Aviv,Omaha (NE),2018 Rnd 2 Pick 8,United States
2021,James Thompson IV,C,6-10,240,Hapoel Haifa,Baton Rouge (LA),"2019 NBA Draft, Undrafted",United States
2021,Bar Timor,G,6-3,187,Hapoel Tel Aviv,Haifa,"2014 NBA Draft, Undrafted",Israel
2021,Rod Tishman,G,6-6,198,Ironi Nes Ziona,Tel Aviv,"2011 NBA Draft, Undrafted",Israel
2021,J.P. Tokoto,GF,6-6,200,Hapoel Tel Aviv,Menomonee Falls (WI),2015 Rnd 2 Pick 28,United StatesCameroon
2021,Andy Van Vliet,C,7-0,235,Bnei Herzelia,Brasschaat,"2020 NBA Draft, Undrafted",Belgium
2021,Gregory Vargas,G,5-11,175,Hapoel Haifa,Ocumare Del Tuy,"2008 NBA Draft, Undrafted",Venezuela
2021,Max Wagner,F,6-9,240,Maccabi Rishon Lezion,Perkasie (PA),"2022 NBA Draft, Undrafted",United States
2021,Travis Warech,GF,6-3,195,Hapoel Beer Sheva,Pine Brook (NJ),"2013 NBA Draft, Undrafted",United States
2021,Bryce Washington,F,6-6,245,Hapoel Upper Galilee Safed,New Orleans (LA),"2018 NBA Draft, Undrafted",United States
2021,Mike Watkins,C,6-9,254,Hapoel Haifa,Philadelphia (PA),"2020 NBA Draft, Undrafted",United States
2021,Mo Watson,G,5-10,170,Maccabi Rishon Lezion,Lansdowne (PA),"2017 NBA Draft, Undrafted",United States
2021,Noam Weinberg,F,6-6,-,Bnei Herzelia,N/A,"2020 NBA Draft, Undrafted",Israel
2021,Spencer Weisz,F,6-4,209,Hapoel Haifa,Florham (NJ),"2017 NBA Draft, Undrafted",United StatesIsrael
2021,Yuval Wernick,G,6-2,-,Maccabi Rishon Lezion,N/A,2024 NBA Draft Eligible,Israel
2021,Kaleb Wesson,C,6-9,270,Maccabi Rishon Lezion,Westerville (OH),"2020 NBA Draft, Undrafted",United States
2021,Romello White,F,6-8,235,Hapoel Eilat,Suwanee (GA),"2021 NBA Draft, Undrafted",United States
2021,Scottie Wilbekin,G,6-2,176,Maccabi FOX Tel Aviv,Gainesville (FL),"2014 NBA Draft, Undrafted",United StatesTurkey
2021,Derrick Williams,F,6-8,240,Maccabi FOX Tel Aviv,Bellflower (CA),2011 Rnd 1 Pick 2,United States
2021,T.J. Williams,G,6-3,205,Maccabi Rishon Lezion,Pflugerville (TX),"2017 NBA Draft, Undrafted",United States
2021,Kenny Wooten,F,6-8,235,Ironi Nes Ziona,Manteca (CA),"2019 NBA Draft, Undrafted",United States
2021,Willy Workman,F,6-6,195,Hapoel Bank Yahav Jerusalem,Northampton (MA),"2013 NBA Draft, Undrafted",United States
2021,Eitan Yanay,F,6-7,-,Hapoel Unet Holon,N/A,2025 NBA Draft Eligible,Israel
2021,Nadav Yankowitz,G,6-0,-,Maccabi FOX Tel Aviv,N/A,2024 NBA Draft Eligible,Israel
2021,James Young,G,6-6,215,Hapoel Tel Aviv,Rochester (MI),2014 Rnd 1 Pick 17,United States
2021,Steve Zack,C,6-11,245,Hapoel Unet Holon,New Cumberland (PA),"2015 NBA Draft, Undrafted",United States
2021,Idan Zalmanson,C,6-10,250,Hapoel Tel Aviv,Tel Aviv,"2017 NBA Draft, Undrafted",Israel
2021,Tomer Zalmanson,G,6-5,-,Ironi Nes Ziona,N/A,"2020 NBA Draft, Undrafted",Israel
