Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2008,SG,19,Fabien Causeur,SLH,32,30.0,12.4,4.4,9.6,.458,1.6,5.2,.305,2.0,2.6,.774,1.2,3.7,4.9,4.4,2.5,0.6,2.9,3.4
2008,SG,20,Benoit Gillet,CLER,27,19.4,12.0,4.0,10.8,.373,2.9,8.6,.340,1.0,1.1,.917,0.5,1.8,2.4,3.5,2.6,0.1,2.8,3.9
2008,SF,1,Chevon Troutman,LYV,34,23.4,29.1,10.7,17.3,.619,0.4,1.5,.292,7.3,9.6,.766,5.7,7.2,12.9,2.6,2.5,0.5,4.7,5.4
2008,SF,2,Nando De Colo,CHO,31,28.5,24.9,8.2,18.1,.452,3.1,7.9,.393,5.4,6.2,.861,1.1,3.8,4.9,5.8,3.1,0.2,4.8,5.0
2008,SF,3,Austin Nichols,HYT,31,30.4,24.7,8.8,18.5,.475,3.5,7.4,.473,3.7,4.2,.867,1.2,2.4,3.7,2.9,1.7,0.2,3.6,4.9
2008,SF,4,Phillip Ricci,LEM,33,18.6,24.4,9.9,18.0,.552,1.0,3.1,.333,3.5,5.1,.692,2.3,6.4,8.8,3.3,1.3,1.1,3.8,5.7
2008,SF,5,John Cox,SLH,32,36.3,23.7,8.5,18.7,.452,3.1,8.6,.365,3.7,5.2,.701,1.3,4.6,5.9,5.0,2.0,0.2,2.8,2.4
2008,SF,6,Robert Conley,LYV,34,29.7,23.2,8.0,17.2,.465,2.6,7.8,.327,4.7,6.4,.731,0.8,5.1,5.9,5.6,2.6,0.2,3.8,4.7
2008,SF,7,Maleye N'Doyle,DIJ,30,35.1,22.2,8.2,17.0,.484,2.9,7.4,.389,2.9,3.9,.733,1.2,5.4,6.7,3.1,1.2,0.5,2.8,3.1
2008,SF,8,Ricardo Greer,NAN,35,35.1,21.6,8.0,15.1,.530,1.5,3.7,.404,4.1,5.8,.705,2.7,6.1,8.8,7.0,2.4,0.1,5.5,2.4
2008,SF,9,Vincent Grier,GRV,30,29.0,21.5,8.6,17.9,.478,0.3,1.1,.250,4.1,6.8,.610,2.0,5.8,7.8,4.0,2.8,0.5,2.8,3.6
2008,SF,10,Rowan Barrett,CHA,27,28.6,21.0,6.7,16.9,.397,3.9,10.4,.377,3.6,4.2,.866,0.8,6.2,7.0,3.6,1.4,0.1,2.5,4.5
2008,SF,11,Laurent Foirest,LYV,32,23.1,20.5,6.2,14.4,.434,4.0,9.6,.415,4.0,4.8,.838,0.8,4.4,5.2,4.7,1.9,0.1,2.9,4.7
2008,SF,12,Stephen Brun,GRV,29,25.3,20.1,7.7,18.4,.415,2.9,8.4,.349,1.9,2.7,.690,3.1,6.1,9.2,3.4,1.6,0.3,3.4,4.4
2008,SF,13,Nicolas Batum,LEM,35,28.7,20.0,7.3,14.2,.513,1.8,5.2,.352,3.5,4.8,.740,2.4,5.6,8.0,6.2,2.1,1.3,4.1,2.7
2008,SF,14,Derrick Obasohan,STR,30,26.9,20.0,6.8,15.9,.431,3.8,8.5,.444,2.5,2.9,.875,1.1,4.2,5.3,2.2,1.9,0.1,3.5,3.6
2008,SF,15,Dustin Salisbery,ORL,28,21.7,19.7,7.4,16.4,.452,2.7,7.1,.378,2.2,3.2,.700,1.5,5.4,6.9,3.7,1.7,0.2,5.0,5.9
2008,SF,16,Sam Clancy,LEM,34,26.8,19.1,7.4,15.9,.467,0.0,0.0,.000,4.3,6.3,.675,3.4,9.1,12.5,2.2,1.4,1.9,2.8,3.5
2008,SF,17,Adam Hess,ROA,37,22.8,18.6,6.7,15.0,.447,2.0,7.1,.282,3.1,3.9,.797,5.2,4.8,10.0,2.7,0.8,0.1,2.6,4.3
2008,SF,18,Frederic Adjiwanou,ORL,30,19.9,18.4,7.2,14.6,.492,0.1,1.0,.077,4.0,6.0,.676,4.8,5.6,10.4,2.2,0.8,0.3,4.8,4.8
2008,SF,19,Rasheed Wright,JAV,31,19.4,18.0,6.1,18.5,.332,3.0,10.8,.281,2.7,3.6,.756,0.6,3.7,4.4,3.0,3.0,0.1,2.5,5.5
