Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2019,Thodoris Zaras,G,6-5,215,Iraklis BC,Thessaloniki,"2009 NBA Draft, Undrafted",Greece
2019,Nikos Zisis,G,6-5,207,AEK Athens,Thessaloniki,"2005 NBA Draft, Undrafted",Greece
2020,Jaylen Adams,G,6-0,225,ASP Promitheas Patras,Baltimore (MD),"2018 NBA Draft, Undrafted",United States
2020,Danny Agbelese,F,6-8,215,ASP Promitheas Patras,Lanham (MD),"2012 NBA Draft, Undrafted",United States
2020,Dimitrios Agravanis,F,6-10,210,ASP Promitheas Patras,Athens,2015 Rnd 2 Pick 29,Greece
2020,Ioannis Agravanis,F,6-6,198,Aris BC,Amarousio,"2020 NBA Draft, Undrafted",Greece
2020,Shizz Alston,G,6-4,180,GS Lavrio,Haverford (PA),"2019 NBA Draft, Undrafted",United States
2020,Richard Amardi,F,6-9,215,Charilaos Trikoupis Mesologiou,Scarborough,"2014 NBA Draft, Undrafted",Canada
2020,Mihajlo Andric,F,6-7,187,Kolossos Rodou BC,Kragujevac,"2016 NBA Draft, Undrafted",Serbia
2020,Alexandros Angelakos,GF,6-3,-,Kolossos Rodou BC,N/A,"2016 NBA Draft, Undrafted",Greece
2020,O.D. Anosike,F,6-8,240,GS Lavrio,Staten Island (NY),"2013 NBA Draft, Undrafted",United States
2020,Jonathan Arledge,F,6-9,232,Peristeri BC,Washington (DC),"2015 NBA Draft, Undrafted",United StatesLebanon
2020,Nikos Arsenopoulos,G,6-5,191,Kolossos Rodou BC,Maroussi,"2022 NBA Draft, Undrafted",Greece
2020,Dominic Artis,G,6-3,190,Kolossos Rodou BC,Oakland (CA),"2017 NBA Draft, Undrafted",United StatesKosovo
2020,Ioannis Athinaiou,G,6-5,198,ASP Promitheas Patras,Athens,"2010 NBA Draft, Undrafted",Greece
2020,Darion Atkins,F,6-8,235,AEK Athens,Clinton (MD),"2015 NBA Draft, Undrafted",United States
2020,Zach Auguste,F,6-10,239,Panathinaikos,Marlborough (MA),"2016 NBA Draft, Undrafted",United States
2020,Athanasios Bazinas,G,6-5,-,ASP Promitheas Patras,N/A,2025 NBA Draft Eligible,Greece
2020,Beau Beech,F,6-9,215,PAOK BC,Ponte Vedra Beach (FL),"2016 NBA Draft, Undrafted",United States
2020,Dave Bell,C,6-9,220,GS Lavrio,Garfield Heights (OH),"2020 NBA Draft, Undrafted",United States
2020,Ben Bentil,F,6-9,235,Panathinaikos,Accra,2016 Rnd 2 Pick 21,GhanaUnited States
2020,Davion Berry,GF,6-4,185,Ermis Agias Larissa,Oakland (CA),"2014 NBA Draft, Undrafted",United States
2020,Sotiris Billis,G,6-7,200,Kolossos Rodou BC,Amarousio,"2018 NBA Draft, Undrafted",Greece
2020,Lefteris Bochoridis,G,6-5,190,Panathinaikos,Thessaloniki,"2016 NBA Draft, Undrafted",Greece
2020,Yannis Bourousis,C,7-1,265,Panathinaikos,Karditsa,"2005 NBA Draft, Undrafted",Greece
2020,Skyler Bowlin,G,6-3,170,Iraklis BC,Paragould (AR),"2011 NBA Draft, Undrafted",United States
2020,T.J. Bray,G,6-5,207,Panathinaikos,New Berlin (WI),"2014 NBA Draft, Undrafted",United States
2020,Chad Brown,C,6-9,245,Charilaos Trikoupis Mesologiou,Deltona (FL),"2019 NBA Draft, Undrafted",United States
2020,Ken Brown,G,5-10,160,Ermis Agias Larissa,St. Louis (MO),"2012 NBA Draft, Undrafted",United States
2020,Josh Carter,F,6-7,195,PAOK BC,Dallas (TX),"2009 NBA Draft, Undrafted",United States
2020,Tyson Carter,G,6-4,175,GS Lavrio,Starkville (MS),"2020 NBA Draft, Undrafted",United States
2020,Mario Chalmers,G,6-2,190,Aris BC,Anchorage (AK),2008 Rnd 2 Pick 4,United States
2020,Giorgos Chatzikyriakos,G,5-11,164,Ionikos Nikaias BC,Piraeus,2024 NBA Draft Eligible,Greece
2020,Ioannis Chatzinikolas,G,6-4,187,Charilaos Trikoupis Mesologiou,Amarousio,"2017 NBA Draft, Undrafted",Greece
2020,Brandon Childress,G,6-0,195,Iraklis BC,Winston-Salem (NC),"2020 NBA Draft, Undrafted",United States
2020,Athanasios Chondrogiannis,G,6-4,-,Charilaos Trikoupis Mesologiou,Corfu,"2019 NBA Draft, Undrafted",Greece
2020,Nikos Chougkaz,F,6-9,200,Ionikos Nikaias BC,Athens,"2021 NBA Draft, Undrafted",Greece
2020,Andreas Christodoulou,F,6-6,200,ASP Promitheas Patras,Limassol,"2017 NBA Draft, Undrafted",Cyprus
2020,Linos Chrysikopoulos,F,6-9,209,AEK Athens,Corfu,"2014 NBA Draft, Undrafted",Greece
2020,Gian Clavell,G,6-4,185,ASP Promitheas Patras,Caguas (PR),"2017 NBA Draft, Undrafted",Puerto RicoUnited States
2020,Ty Cockfield,G,6-0,185,Charilaos Trikoupis Mesologiou,Gainesville (FL),"2019 NBA Draft, Undrafted",United States
2020,Glenn Cosey,G,6-0,182,GS Lavrio,Flint (MI),"2014 NBA Draft, Undrafted",United States
2020,Jaye Crockett,F,6-7,200,Peristeri BC,Clovis (NM),"2014 NBA Draft, Undrafted",United States
2020,Edward Daniel,F,6-7,228,Iraklis BC,Birmingham (AL),"2013 NBA Draft, Undrafted",United States
2020,A.J. Davis,GF,6-9,215,Iraklis BC,Buford (GA),"2018 NBA Draft, Undrafted",United States
2020,Devin Davis,F,6-6,225,GS Lavrio,Indianapolis (IN),"2018 NBA Draft, Undrafted",United States
2020,Quenton DeCosey,GF,6-5,205,Aris BC,Union (NJ),"2016 NBA Draft, Undrafted",United States
2020,Alpha Diallo,F,6-6,207,GS Lavrio,Denver (CO),"2020 NBA Draft, Undrafted",United StatesGuinea
2020,Nikolaos Diplaros,G,6-2,180,Panathinaikos,Patras,"2019 NBA Draft, Undrafted",Greece
2020,Vladimir Dragicevic,F,6-8,254,Aris BC,Cetinje,"2008 NBA Draft, Undrafted",Montenegro
2020,Nikola Dragovic,F,6-8,232,Kolossos Rodou BC,Belgrade,"2010 NBA Draft, Undrafted",Serbia
2020,Devin Ebanks,F,6-9,215,Iraklis BC,Queens (NY),2010 Rnd 2 Pick 13,United StatesGreece
2020,Ioannis Efstathiadis,F,6-6,-,Peristeri BC,N/A,2025 NBA Draft Eligible,Greece
2020,Jon Elmore,G,6-3,190,Ionikos Nikaias BC,Charles Town (WV),"2019 NBA Draft, Undrafted",United States
2020,Obi Enechionyia,FC,6-10,220,Iraklis BC,Springfield (VA),"2018 NBA Draft, Undrafted",NigeriaUnited States
2020,Dimitrios Ermeidis,G,6-3,194,GS Lavrio,Xanthi,"2022 NBA Draft, Undrafted",Greece
2020,Jawun Evans,G,6-0,190,ASP Promitheas Patras,Greenville (SC),2017 Rnd 2 Pick 9,United States
2020,Sean Evans,F,6-8,260,GS Lavrio,Philadelphia (PA),"2011 NBA Draft, Undrafted",United States
2020,Mouhammad Faye,F,6-9,215,ASP Promitheas Patras,Dakar,"2010 NBA Draft, Undrafted",Senegal
2020,Jazzmar Ferguson,G,6-1,186,Charilaos Trikoupis Mesologiou,Louisville (KY),"2011 NBA Draft, Undrafted",United States
2020,Giorgos Fillios,G,6-6,207,Iraklis BC,N/A,2024 NBA Draft Eligible,Greece
2020,Toarlyn Fitzpatrick,F,6-9,245,Ionikos Nikaias BC,Tampa (FL),"2013 NBA Draft, Undrafted",United States
2020,Dimitris Flionis,G,6-3,185,Aris BC,Thessaloniki,"2019 NBA Draft, Undrafted",Greece
2020,Jehyve Floyd,F,6-8,240,ASP Promitheas Patras,Parlin (NJ),"2019 NBA Draft, Undrafted",United States
2020,Jordan Ford,G,6-1,175,Peristeri BC,Folsom (CA),"2020 NBA Draft, Undrafted",United States
2020,Quincy Ford,F,6-8,225,ASP Promitheas Patras,St. Petersburg (FL),"2016 NBA Draft, Undrafted",United States
2020,Marcus Foster,G,6-3,205,Panathinaikos,Wichita Falls (TX),"2018 NBA Draft, Undrafted",United States
2020,Abdul Gaddy,G,6-3,195,Peristeri BC,Tacoma (WA),"2013 NBA Draft, Undrafted",United States
2020,Diante Garrett,G,6-4,190,ASP Promitheas Patras,Milwaukee (WI),"2011 NBA Draft, Undrafted",United States
2020,Georgios Georgakis,C,6-9,235,Aris BC,Maroussi,"2013 NBA Draft, Undrafted",Greece
2020,Fotios Georgalas,F,6-9,210,Iraklis BC,N/A,"2023 NBA Draft, Undrafted",Greece
2020,Petros Geromichalos,F,6-8,240,GS Lavrio,Thessaloniki,"2016 NBA Draft, Undrafted",Greece
2020,Charis Giannopoulos,F,6-7,190,ASP Promitheas Patras,Veria,"2011 NBA Draft, Undrafted",Greece
2020,Marios Giotis,F,6-6,192,Ionikos Nikaias BC,N/A,2024 NBA Draft Eligible,Greece
2020,Nikos Gkikas,G,6-1,178,AEK Athens,Athens,"2012 NBA Draft, Undrafted",Greece
2020,Giorgos Gkiouzelis,FC,6-9,215,Iraklis BC,Thessaloniki,"2017 NBA Draft, Undrafted",Germany
2020,Kenny Goins,F,6-7,230,Kolossos Rodou BC,Troy (MI),"2019 NBA Draft, Undrafted",United States
2020,Kostas Gontikas,C,6-9,246,AEK Athens,Athens,"2016 NBA Draft, Undrafted",Greece
2020,Shaq Goodwin,F,6-9,233,Ermis Agias Larissa,Decatur (GA),"2016 NBA Draft, Undrafted",United States
2020,Wesley Gordon,F,6-9,220,Ermis Agias Larissa,Colorado Springs (CO),"2017 NBA Draft, Undrafted",United States
2020,Toddrick Gotcher,G,6-4,200,Charilaos Trikoupis Mesologiou,Garland (TX),"2016 NBA Draft, Undrafted",United States
2020,Jerai Grant,FC,6-8,220,ASP Promitheas Patras,Bowie (MD),"2011 NBA Draft, Undrafted",United States
2020,Jerian Grant,G,6-4,198,ASP Promitheas Patras,Silver Spring (MD),2015 Rnd 1 Pick 19,United States
2020,Dimitris Gravas,F,6-8,230,Charilaos Trikoupis Mesologiou,Larissa,"2015 NBA Draft, Undrafted",Greece
2020,Steven Gray,G,6-5,205,Peristeri BC,Irondale (WA),"2011 NBA Draft, Undrafted",United States
2020,Devonte Green,G,6-3,185,Charilaos Trikoupis Mesologiou,West Babylon (NY),"2020 NBA Draft, Undrafted",United States
2020,Malcolm Griffin,G,6-4,210,PAOK BC,Chicago (IL),"2014 NBA Draft, Undrafted",United States
2020,Jorge Gutierrez,G,6-3,195,Peristeri BC,Chula Vista (CA),"2012 NBA Draft, Undrafted",MexicoUnited States
2020,Josh Hagins,G,6-1,180,Iraklis BC,Bossier City (LA),"2016 NBA Draft, Undrafted",United States
2020,Cliff Hammonds,G,6-3,200,Ionikos Nikaias BC,Cairo (GA),"2008 NBA Draft, Undrafted",United States
2020,Olivier Hanlan,G,6-4,190,Iraklis BC,Aylmer,2015 Rnd 2 Pick 12,Canada
2020,Gerald Hannahs,GF,6-3,210,Kolossos Rodou BC,Little Rock (AR),"2017 NBA Draft, Undrafted",United States
2020,Dimitris Haritopoulos,F,6-9,220,Aris BC,Alexandreia,"2005 NBA Draft, Undrafted",Greece
2020,Ryan Harrow,G,6-2,160,Peristeri BC,Marietta (GA),"2015 NBA Draft, Undrafted",United StatesJamaica
2020,William Hatcher,G,6-2,186,Iraklis BC,Flint (MI),"2006 NBA Draft, Undrafted",United States
2020,Alan Herndon,F,6-9,210,PAOK BC,Colorado Springs (CO),"2018 NBA Draft, Undrafted",United States
2020,Mario Hezonja,G,6-8,220,Panathinaikos,Dubrovnik,2015 Rnd 1 Pick 5,Croatia
2020,Jeremy Hollowell,F,6-8,220,Ionikos Nikaias BC,Indianapolis (IN),"2017 NBA Draft, Undrafted",United States
2020,Michael Holyfield,C,6-11,270,Ionikos Nikaias BC,Albuquerque (NM),"2015 NBA Draft, Undrafted",United States
2020,Braxton Huggins,G,6-4,195,Ermis Agias Larissa,Bakersfield (CA),"2019 NBA Draft, Undrafted",United States
2020,Konstantinos Iatridis,C,6-10,-,PAOK BC,N/A,"2023 NBA Draft, Undrafted",Greece
2020,Pierre Jackson,G,5-10,180,Panathinaikos,Las Vegas (NV),2013 Rnd 2 Pick 12,United States
2020,Delroy James,F,6-8,220,ASP Promitheas Patras,Brooklyn (NY),"2011 NBA Draft, Undrafted",United StatesGuyana
2020,Vladimir Jankovic,F,6-8,222,AEK Athens,Belgrade,"2012 NBA Draft, Undrafted",SerbiaGreece
2020,Marvin Jones,FC,7-0,220,Peristeri BC,Chicago (IL),"2017 NBA Draft, Undrafted",United States
2020,Dimitrios Kaklamanakis,C,6-9,210,PAOK BC,Athens,"2016 NBA Draft, Undrafted",Greece
2020,Georgios Kalaitzakis,F,6-7,205,Panathinaikos,Heraklion,2021 Rnd 2 Pick 30,Greece
2020,Dimitrios Kalaitzidis,GF,6-6,176,Aris BC,Thessaloniki,"2007 NBA Draft, Undrafted",Greece
2020,Nikolaos Kamaras,GF,6-6,200,Ermis Agias Larissa,Thessaloniki,"2019 NBA Draft, Undrafted",Greece
2020,Nikolaos Kamarianos,G,6-8,205,Kolossos Rodou BC,Athens,"2019 NBA Draft, Undrafted",Greece
2020,Georgios Kamperidis,G,6-8,210,PAOK BC,N/A,"2021 NBA Draft, Undrafted",Greece
2020,Michalis Kamperidis,F,6-9,240,Ermis Agias Larissa,Athens,"2014 NBA Draft, Undrafted",Greece
2020,Kerem Kanter,F,6-10,240,Kolossos Rodou BC,Gemlik,"2018 NBA Draft, Undrafted",Turkey
2020,Antonios Karageorgiou,C,6-6,-,PAOK BC,N/A,"2023 NBA Draft, Undrafted",Greece
2020,Antonios Karagiannidis,C,6-9,-,PAOK BC,N/A,2024 NBA Draft Eligible,Greece
2020,Zois Karampelas,G,6-1,180,Peristeri BC,Athens,"2023 NBA Draft, Undrafted",Greece
2020,Leonidas Kaselakis,C,6-7,210,Panathinaikos,Cholargos,"2012 NBA Draft, Undrafted",Greece
2020,Dimitrios Katsivelis,F,6-5,210,AEK Athens,Thessaloniki,"2013 NBA Draft, Undrafted",Greece
2020,Vassilis Kavvadas,F,6-8,255,Iraklis BC,Athens,"2013 NBA Draft, Undrafted",Greece
2020,Stamitis Kazanas,G,5-10,-,Charilaos Trikoupis Mesologiou,N/A,"2020 NBA Draft, Undrafted",Lithuania
2020,Moses Kingsley,F,6-10,230,AEK Athens,New Albany (MS),"2017 NBA Draft, Undrafted",United States
2020,Leonidas Kolios,F,6-6,213,ASP Promitheas Patras,N/A,2025 NBA Draft Eligible,Greece
2020,Sagaba Konate,F,6-7,260,PAOK BC,Bamako,"2019 NBA Draft, Undrafted",Mali
2020,Antonios Koniaris,G,6-4,190,Ionikos Nikaias BC,Chania,"2019 NBA Draft, Undrafted",Greece
2020,Ioannis Konsoulas,F,6-6,-,PAOK BC,N/A,2024 NBA Draft Eligible,Greece
2020,Christos Kostopoulos,F,6-5,-,GS Lavrio,N/A,2024 NBA Draft Eligible,Greece
2020,Thomas Kottas,C,6-10,250,Ermis Agias Larissa,Ptolemaida,"2018 NBA Draft, Undrafted",Greece
2020,Periklis Kouroupakis,FC,6-9,-,ASP Promitheas Patras,N/A,2024 NBA Draft Eligible,Greece
2020,Ioannis Kouzeloglou,F,6-8,202,Aris BC,Thessaloniki,"2017 NBA Draft, Undrafted",Greece
2020,Keith Langford,G,6-4,202,AEK Athens,Fort Worth (TX),"2005 NBA Draft, Undrafted",United States
2020,Kevin Langford,F,6-7,225,Charilaos Trikoupis Mesologiou,Fort Worth (TX),"2009 NBA Draft, Undrafted",United States
2020,Eugene Lawrence,G,6-1,210,Charilaos Trikoupis Mesologiou,Brooklyn (NY),"2008 NBA Draft, Undrafted",United States
2020,Ty Lawson,G,5-11,195,Kolossos Rodou BC,Clinton (MD),2009 Rnd 1 Pick 18,United States
2020,Dimitris Legkikas,F,6-10,-,GS Lavrio,Athens,"2017 NBA Draft, Undrafted",Greece
2020,Michail Liapis,G,6-2,185,Kolossos Rodou BC,Thessaloniki,"2017 NBA Draft, Undrafted",Greece
2020,Mario Little,GF,6-6,218,Aris BC,Chicago (IL),"2011 NBA Draft, Undrafted",United StatesFinland
2020,Matt Lojeski,G,6-6,185,AEK Athens,Racine (WI),"2007 NBA Draft, Undrafted",United StatesBelgium
2020,Elijah Long,G,6-1,190,PAOK BC,Mississauga,"2020 NBA Draft, Undrafted",Canada
2020,Michail Lountzis,G,6-4,185,ASP Promitheas Patras,Amarousio,"2020 NBA Draft, Undrafted",Greece
2020,Jermaine Love-Roberts,G,6-2,175,PAOK BC,Chicago Heights (IL),"2012 NBA Draft, Undrafted",United States
2020,Jimbo Lull,C,7-0,252,Ionikos Nikaias BC,Palos Verdes (CA),"2020 NBA Draft, Undrafted",United States
2020,JaQuan Lyle,G,6-5,210,Kolossos Rodou BC,Evansville (IN),"2020 NBA Draft, Undrafted",United States
2020,Mark Lyons,G,6-1,200,Charilaos Trikoupis Mesologiou,Schenectady (NY),"2013 NBA Draft, Undrafted",United States
2020,Jonas Maciulis,F,6-7,225,AEK Athens,Kaunas,"2007 NBA Draft, Undrafted",Lithuania
2020,Shelvin Mack,G,6-3,203,Panathinaikos,Lexington (KY),2011 Rnd 2 Pick 4,United States
2020,Daryl Macon,G,6-3,185,AEK Athens,Little Rock (AR),"2018 NBA Draft, Undrafted",United States
2020,Evangelos Mantzaris,G,6-5,210,ASP Promitheas Patras,Athens,"2012 NBA Draft, Undrafted",Greece
2020,Lefteris Mantzoukas,F,6-9,220,Panathinaikos,Ioannina,2025 NBA Draft Eligible,Greece
2020,Nikos Maragkidis,G,6-5,185,Ionikos Nikaias BC,Athens,"2018 NBA Draft, Undrafted",United StatesGreece
2020,Evangelos Margaritis,FC,6-8,245,PAOK BC,Athens,"2004 NBA Draft, Undrafted",Greece
2020,Sarantis Mastrogiannopoulos,G,6-2,192,GS Lavrio,Patras,"2019 NBA Draft, Undrafted",Greece
2020,Anthony Mathis,G,6-4,175,Charilaos Trikoupis Mesologiou,West Linn (OR),"2020 NBA Draft, Undrafted",United States
2020,Dimitris Mavroeidis,C,6-10,265,AEK Athens,Maroussi,"2007 NBA Draft, Undrafted",Greece
2020,Loukas Mavrokefalidis,C,6-10,260,Peristeri BC,Jesenik,2006 Rnd 2 Pick 27,Greece
2020,Tre McLean,GF,6-5,195,Peristeri BC,Charleston (SC),"2017 NBA Draft, Undrafted",United States
2020,Ian Miller,G,6-3,198,ASP Promitheas Patras,Charlotte (NC),"2014 NBA Draft, Undrafted",United States
2020,Milan Milosevic,F,6-9,214,Aris BC,Bileca,"2007 NBA Draft, Undrafted",Bosnia and Herzegovina
2020,Kostas Mitoglou,F,6-10,245,Panathinaikos,Thessaloniki,"2018 NBA Draft, Undrafted",Greece
2020,Mike Moore,F,6-8,210,Iraklis BC,Magnolia (NC),"2016 NBA Draft, Undrafted",United States
2020,Dimitris Moraitis,G,6-4,172,AEK Athens,Amarousio,"2021 NBA Draft, Undrafted",Greece
2020,Yanick Moreira,C,6-11,220,AEK Athens,Luanda,"2015 NBA Draft, Undrafted",Angola
2020,George Mosialos,G,6-2,160,Ermis Agias Larissa,Larissa,"2020 NBA Draft, Undrafted",Greece
2020,Spyridon Motsenigos,G,6-5,200,Charilaos Trikoupis Mesologiou,Maroussi,"2014 NBA Draft, Undrafted",Greece
2020,Vasilis Mouratos,G,6-4,192,GS Lavrio,Amarousio,"2019 NBA Draft, Undrafted",Greece
2020,Spyridon Mourtos,G,6-6,185,Ermis Agias Larissa,Cholargos,"2012 NBA Draft, Undrafted",Greece
2020,Muhaymin Mustafa,G,6-5,187,Ionikos Nikaias BC,Ortakoy,"2021 NBA Draft, Undrafted",TurkeyCyprus
2020,Sokratis Naoumis,G,6-3,178,Charilaos Trikoupis Mesologiou,Agrinio,"2019 NBA Draft, Undrafted",Greece
2020,Nemanja Nedovic,G,6-3,192,Panathinaikos,Nova Varos,2013 Rnd 1 Pick 30,Serbia
2020,Omer Netzipoglou,G,6-5,176,Aris BC,N/A,2024 NBA Draft Eligible,Greece
2020,Zamal Nixon,G,6-1,170,ASP Promitheas Patras,Brooklyn (NY),"2011 NBA Draft, Undrafted",United States
2020,Danilo Ostojic,F,6-8,204,Charilaos Trikoupis Mesologiou,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2020,Kostas Papadakis,G,6-3,173,Peristeri BC,Athens,"2020 NBA Draft, Undrafted",Greece
2020,George Papagiannis,C,7-2,275,Panathinaikos,Amarousio,2016 Rnd 1 Pick 13,Greece
2020,Giorgios Papandreou,GF,6-4,-,GS Lavrio,N/A,"2018 NBA Draft, Undrafted",Greece
2020,Nontas Papantoniou,G,6-3,215,PAOK BC,Cholargos,"2012 NBA Draft, Undrafted",Greece
2020,Ioannis Papapetrou,F,6-8,225,Panathinaikos,Patras,"2014 NBA Draft, Undrafted",Greece
2020,Anagnostis Papasavoglou,G,6-5,-,PAOK BC,N/A,2024 NBA Draft Eligible,Greece
2020,Nikos Pappas,G,6-4,200,Panathinaikos,Amarousio,"2012 NBA Draft, Undrafted",Greece
2020,Nikos Persidis,F,6-7,216,Panathinaikos,Chalcis,"2017 NBA Draft, Undrafted",Greece
2020,Georgios Petanidis,F,6-7,-,Iraklis BC,N/A,2025 NBA Draft Eligible,Greece
2020,Kyriakos Petanidis,F,6-9,-,Aris BC,N/A,"2023 NBA Draft, Undrafted",Greece
2020,Andreas Petropoulos,G,6-5,220,Ionikos Nikaias BC,N/A,"2018 NBA Draft, Undrafted",Greece
2020,Terran Petteway,F,6-6,209,Peristeri BC,Galveston (TX),"2015 NBA Draft, Undrafted",United States
2020,Darel Poirier,FC,6-10,230,Charilaos Trikoupis Mesologiou,Juvisy-sur-Orge,"2019 NBA Draft, Undrafted",France
2020,Sayeed Pridgett,G,6-5,200,Ionikos Nikaias BC,Oakland (CA),"2020 NBA Draft, Undrafted",United States
2020,Nikola Radicevic,G,6-5,200,ASP Promitheas Patras,Cacak,2015 Rnd 2 Pick 27,Serbia
2020,Tyrese Rice,G,6-1,190,AEK Athens,Richmond (VA),"2009 NBA Draft, Undrafted",United StatesMontenegro
2020,Nikos Rogkavopoulos,F,6-8,197,AEK Athens,Maroussi,"2023 NBA Draft, Undrafted",Greece
2020,Apostolos Roumoglou,G,6-7,200,PAOK BC,Xanthi,2026 NBA Draft Eligible,Greece
2020,Darius Roy,G,6-2,185,Ermis Agias Larissa,Lawton (OK),"2020 NBA Draft, Undrafted",United States
2020,Brandon Rush,G,6-6,220,Ermis Agias Larissa,Kansas City (MO),2008 Rnd 1 Pick 13,United States
2020,Yannis Sahpatzidis,C,6-10,240,Charilaos Trikoupis Mesologiou,Thessaloniki,"2015 NBA Draft, Undrafted",Greece
2020,Christos Saloustros,F,6-7,205,Peristeri BC,Heraklion,"2012 NBA Draft, Undrafted",Greece
2020,Howard Sant-Roos,F,6-7,180,Panathinaikos,Havana,"2013 NBA Draft, Undrafted",Cuba
2020,Zisis Sarikopoulos,C,7-0,265,Iraklis BC,Athens,"2012 NBA Draft, Undrafted",Greece
2020,Jared Savage,GF,6-5,205,GS Lavrio,Bowling Green (KY),"2020 NBA Draft, Undrafted",United States
2020,Stavros Schizas,GF,6-5,205,Iraklis BC,Athens,"2014 NBA Draft, Undrafted",Greece
2020,Jamal Shuler,G,6-3,180,Aris BC,Jacksonville (NC),"2008 NBA Draft, Undrafted",United States
2020,Giannis Sidiroilias,G,6-7,-,Aris BC,N/A,"2023 NBA Draft, Undrafted",Greece
2020,Antonios Sigalas,G,6-2,-,Panathinaikos,N/A,2025 NBA Draft Eligible,Greece
2020,Gaios Skordilis,F,6-10,275,Peristeri BC,Corfu,"2009 NBA Draft, Undrafted",Greece
2020,Diamantis Slaftsakis,F,6-7,195,Aris BC,Panorama,"2016 NBA Draft, Undrafted",Greece
2020,Marcus Slaughter,F,6-9,230,AEK Athens,San Leandro (CA),"2006 NBA Draft, Undrafted",United States
2020,Jerry Smith,G,6-2,190,Ermis Agias Larissa,Wauwatosa (WI),"2010 NBA Draft, Undrafted",United States
2020,Khaliq Spicer,F,6-9,230,Kolossos Rodou BC,Dearborn Heights (MI),"2016 NBA Draft, Undrafted",United States
2020,Anastasios Spyropoulos,G,6-7,202,Ermis Agias Larissa,Larissa,"2017 NBA Draft, Undrafted",Greece
2020,Dimitris Stamatis,G,6-4,190,Aris BC,Maroussi,"2018 NBA Draft, Undrafted",Greece
2020,Alexandros Stamatogiannis,F,6-11,-,GS Lavrio,Thessaloniki,"2019 NBA Draft, Undrafted",Greece
2020,Scott Suggs,G,6-7,199,Iraklis BC,Washington (MO),"2013 NBA Draft, Undrafted",United States
2020,Keifer Sykes,G,5-11,167,Panathinaikos,Chicago (IL),"2015 NBA Draft, Undrafted",United States
2020,Georgios Tanoulis,C,6-11,231,ASP Promitheas Patras,Thessaloniki,2024 NBA Draft Eligible,Greece
2020,Adam Terrell,G,6-1,170,Ionikos Nikaias BC,Jonesboro (GA),"2016 NBA Draft, Undrafted",United States
2020,Xhuljan Tola,C,6-11,-,Peristeri BC,N/A,2025 NBA Draft Eligible,Albania
2020,Vasilis Toliopoulos,G,6-2,175,Ionikos Nikaias BC,Athens,"2018 NBA Draft, Undrafted",Greece
2020,Stavros Toutziarakis,C,6-11,230,Ionikos Nikaias BC,Florina,"2009 NBA Draft, Undrafted",Greece
2020,Travis Trice,G,6-2,175,ASP Promitheas Patras,Huber Heights (OH),"2015 NBA Draft, Undrafted",United States
2020,Michalis Tsairelis,F,6-10,225,Peristeri BC,Thessaloniki,"2010 NBA Draft, Undrafted",Greece
2020,Georgios Tsalmpouris,FC,7-2,217,PAOK BC,Veria,"2016 NBA Draft, Undrafted",Greece
2020,Valandis Tsioulkas,F,6-9,-,Ermis Agias Larissa,N/A,"2019 NBA Draft, Undrafted",Greece
2020,Kevin Tumba,F,6-9,245,Kolossos Rodou BC,Lubumbashi,"2013 NBA Draft, Undrafted",Democratic Republic of the CongoBelgium
2020,Elston Turner,G,6-5,211,PAOK BC,Missouri City (TX),"2013 NBA Draft, Undrafted",United StatesGreece
2020,Frank Turner,G,5-10,165,Iraklis BC,Atlantic City (NJ),"2010 NBA Draft, Undrafted",United States
2020,Nikolaos Vasileiou,G,6-5,-,ASP Promitheas Patras,N/A,2029 NBA Draft Eligible,Greece
2020,Panagiotis Vasilopoulos,F,6-8,235,Peristeri BC,Maroussi,"2006 NBA Draft, Undrafted",Greece
2020,Dimitrios Verginis,G,6-4,195,Iraklis BC,Thessaloniki,"2009 NBA Draft, Undrafted",Greece
2020,Tilemachos Vissariou,G,6-6,205,Peristeri BC,N/A,2024 NBA Draft Eligible,Greece
2020,Lampros Vlachos,F,6-7,-,Ionikos Nikaias BC,Athens,"2015 NBA Draft, Undrafted",Greece
2020,Ian Vougioukas,FC,6-10,270,Panathinaikos,Athens,"2007 NBA Draft, Undrafted",Greece
2020,Efstratios Voulgaropoulos,FC,7-1,225,GS Lavrio,Thessaloniki,"2022 NBA Draft, Undrafted",Greece
2020,DeVaughn Washington,F,6-8,225,Ermis Agias Larissa,Virginia Beach (VA),"2011 NBA Draft, Undrafted",United States
2020,Wes Washpun,G,6-1,175,Ermis Agias Larissa,Cedar Rapids (IA),"2016 NBA Draft, Undrafted",United States
2020,Gary Watson,FC,-,-,Kolossos Rodou BC,N/A,1972 Rnd 10 Pick 4,United States
2020,Glynn Watson,G,6-0,173,Kolossos Rodou BC,Westchester (IL),"2019 NBA Draft, Undrafted",United States
2020,James Webb III,F,6-9,202,Ermis Agias Larissa,Augusta (GA),"2016 NBA Draft, Undrafted",United States
2020,Aaron White,F,6-9,220,Panathinaikos,Strongsville (OH),2015 Rnd 2 Pick 19,United States
2020,Jared Wilson-Frame,G,6-5,220,Charilaos Trikoupis Mesologiou,Windsor (CT),"2019 NBA Draft, Undrafted",United States
2020,James Woodard,G,6-3,192,Peristeri BC,Edmond (OK),"2016 NBA Draft, Undrafted",United States
