Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,F,9,Igor Dukovic,MET,26.0,29.125,11.75,4.375,8.75,0.61875,0.875,2.375,0.42500000000000004,2.25,3.125,0.9175,1.875,3.875,5.75,2.75,0.75,0.25,2.125,3.625
2019,F,10,Zarko Comagic,SLOB,21.0,32.0,11.625,4.375,9.625,0.5750000000000001,1.0,2.75,0.42500000000000004,1.875,2.625,0.88125,1.5,5.125,6.625,2.375,1.0,0.25,1.75,3.125
2019,F,11,Nikola Rondovic,ZLAT,36.0,27.75,11.25,3.625,9.375,0.49250000000000005,2.75,6.875,0.49625,1.125,1.375,1.0525,0.375,2.375,2.75,0.875,0.625,0.125,1.125,3.0
2019,F,12,Luka Cerovina,BEO,30.0,27.375,11.25,3.75,9.375,0.49250000000000005,2.0,5.25,0.4625,1.875,2.25,1.0,0.875,4.125,5.0,2.625,1.375,0.75,2.25,3.75
2019,F,13,Aleksandar Langovic,BEO,29.0,32.375,10.875,4.125,9.125,0.5750000000000001,0.75,2.625,0.3425,1.75,2.5,0.8987499999999999,2.375,4.375,6.75,0.875,0.5,0.75,1.125,2.75
2019,F,14,Bratislav Jekovic,TAM,36.0,30.75,10.25,3.375,7.625,0.5425,2.25,5.75,0.48,1.375,2.0,0.915,0.75,3.75,4.5,1.875,0.625,0.125,1.625,4.25
2019,F,15,Ivan Gavrilovic,BOR,35.0,23.0,10.125,4.0,8.125,0.60625,1.5,4.75,0.40750000000000003,0.625,1.125,0.7037499999999999,1.125,3.875,4.875,1.0,0.75,0.625,0.875,2.375
2019,F,16,Dusan Beslac,DYNA,32.0,23.625,9.75,3.0,7.25,0.52125,1.625,4.75,0.44375,2.0,2.375,1.04875,1.0,2.875,3.875,0.5,0.75,0.875,1.375,3.75
2019,F,17,Srdjan Ivic,DUN,36.0,31.875,9.75,3.375,8.625,0.49125,1.375,4.5,0.3625,1.75,2.25,0.9762500000000001,1.5,4.875,6.375,2.25,1.5,0.125,1.875,3.25
2019,F,18,Dejan Petrov,SPAR,17.0,27.75,8.625,2.875,8.5,0.42000000000000004,1.5,6.0,0.305,1.5,1.75,1.04125,0.5,3.5,4.0,1.375,1.375,0.375,1.0,3.875
2019,F,19,Stefan Jankovic,PAR,15.0,19.125,8.5,3.0,6.875,0.5425,1.5,3.625,0.51125,1.0,1.625,0.79,1.375,2.875,4.25,0.75,0.5,0.25,1.0,2.875
2019,F,20,Mouhammad Faye,ZVE,15.0,25.125,8.125,2.375,4.875,0.59375,1.125,3.25,0.44875,2.25,3.375,0.82375,1.875,4.5,6.375,2.125,1.125,1.375,1.375,3.75
