Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2019,Bashir Ahmed,F,6-7,210,KK Zadar,New York (NY),"2018 NBA Draft, Undrafted",United States
2019,Byron Allen,C,6-7,275,KK Zadar,Leland (MS),"2006 NBA Draft, Undrafted",United States
2019,Braian Angola-Rodas,F,6-6,195,KK Partizan,Villanueva,"2018 NBA Draft, Undrafted",Colombia
2019,Dominic Artis,G,6-3,190,KK Cedevita Olimpija Ljubljana,Oakland (CA),"2017 NBA Draft, Undrafted",United StatesKosovo
2019,Luka Asceric,G,6-7,196,KK Mega Bemax,Sankt Polten,"2019 NBA Draft, Undrafted",AustriaSerbia
2019,Edin Atic,GF,6-7,190,KK Mega Bemax,Bugojno,"2019 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Roko Badzim,G,6-6,190,KK Cibona,Sibenik,"2019 NBA Draft, Undrafted",Croatia
2019,Jure Balazic,F,6-8,225,Krka Novo Mesto,Novo Mesto,"2002 NBA Draft, Undrafted",Slovenia
2019,Scott Bamforth,G,6-2,190,Buducnost,Albuquerque (NM),"2013 NBA Draft, Undrafted",United StatesKosovo
2019,Nejc Baric,G,6-0,-,Sixt Primorska,Trbovlje,"2019 NBA Draft, Undrafted",Slovenia
2019,Billy Baron,G,6-2,195,KK Crvena Zvezda,East Greenwich (RI),"2014 NBA Draft, Undrafted",United States
2019,Mirza Begic,C,7-3,265,KK Mornar,Bijeljina,"2007 NBA Draft, Undrafted",Bosnia and HerzegovinaSlovenia
2019,James Bell,F,6-6,220,KK Partizan,Union (NJ),"2014 NBA Draft, Undrafted",United StatesItaly
2019,Josip Bilinovac,F,6-4,198,KK Cibona,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2019,Stefan Bircevic,F,6-11,210,KK Partizan,Lazarevac,"2011 NBA Draft, Undrafted",Serbia
2019,Milko Bjelica,F,6-7,225,KK Mornar,Belgrade,"2006 NBA Draft, Undrafted",SerbiaMontenegro
2019,Jaka Blazic,F,6-5,212,KK Cedevita Olimpija Ljubljana,Jesenice,"2012 NBA Draft, Undrafted",Slovenia
2019,Ryan Boatright,G,5-11,175,KK Cedevita Olimpija Ljubljana,Aurora (IL),"2015 NBA Draft, Undrafted",United StatesArmenia
2019,Matej Bosnjak,C,6-9,-,KK Cedevita Olimpija Ljubljana,N/A,2024 NBA Draft Eligible,Croatia
2019,Luka Bozic,G,6-5,195,Buducnost,Bjelovar,"2017 NBA Draft, Undrafted",Croatia
2019,Duje Brala,G,6-5,180,KK Zadar,Zadar,2025 NBA Draft Eligible,Croatia
2019,Danko Brankovic,C,7-1,208,KK Cibona,Zagreb,"2022 NBA Draft, Undrafted",Croatia
2019,Domen Bratoz,G,6-0,185,KK Cedevita Olimpija Ljubljana,Novo Mesto,"2015 NBA Draft, Undrafted",Slovenia
2019,Marko Brekic,F,6-6,207,KK Mega Bemax,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2019,Derrick Brown,F,6-7,225,KK Crvena Zvezda,Oakland (CA),2009 Rnd 2 Pick 10,United States
2019,Lorenzo Brown,G,6-5,189,KK Crvena Zvezda,Roswell (NM),2013 Rnd 2 Pick 22,United StatesSpain
2019,Filip Bundovic,F,6-7,205,KK Cibona,Zagreb,"2016 NBA Draft, Undrafted",Croatia
2019,Marjan Cakarun,C,6-8,227,Sixt Primorska,Zadar,"2012 NBA Draft, Undrafted",Croatia
2019,Ognjen Carapic,G,6-4,165,KK Mega Bemax,Bar,"2020 NBA Draft, Undrafted",Montenegro
2019,Malcolm Cazalon,G,6-6,185,KK Mega Bemax,Roanne,"2023 NBA Draft, Undrafted",France
2019,Luka Cerovina,F,6-7,208,KK Mega Bemax,Kragujevac,"2022 NBA Draft, Undrafted",Serbia
2019,Sasa Ciani,C,6-9,240,Sixt Primorska,Sempeter-Vrtojba,2027 NBA Draft Eligible,Slovenia
2019,Dennis Clifford,C,7-1,260,BC Igokea,Bridgewater (MA),"2016 NBA Draft, Undrafted",United States
2019,Justin Cobbs,G,6-3,190,Buducnost,Los Angeles (CA),"2014 NBA Draft, Undrafted",United StatesMontenegro
2019,Glenn Cosey,G,6-0,182,Krka Novo Mesto,Flint (MI),"2014 NBA Draft, Undrafted",United States
2019,Filip Covic,G,5-8,163,KK Crvena Zvezda,Belgrade,"2011 NBA Draft, Undrafted",Serbia
2019,Aleksandar Cvetkovic,G,6-2,165,BC Igokea,Belgrade,"2015 NBA Draft, Undrafted",Serbia
2019,Dejan Davidovac,F,6-8,210,KK Crvena Zvezda,Zrenjanin,"2017 NBA Draft, Undrafted",Serbia
2019,Ziga Dimec,FC,6-11,250,Sixt Primorska,Celje,"2015 NBA Draft, Undrafted",Slovenia
2019,Dalibor Djapa,F,6-8,260,Krka Novo Mesto,Sabac,"2006 NBA Draft, Undrafted",Serbia
2019,Stefan Djordjevic,F,6-8,214,FMP Beograd,Krusevac,"2020 NBA Draft, Undrafted",Serbia
2019,Ognjen Dobric,F,6-6,198,KK Crvena Zvezda,Knin,"2016 NBA Draft, Undrafted",CroatiaSerbia
2019,Ilija Dokovic,G,6-2,218,FMP Beograd,Jagodina,"2018 NBA Draft, Undrafted",Serbia
2019,Igor Drobnjak,G,6-3,183,Buducnost,Podgorica,"2022 NBA Draft, Undrafted",Montenegro
2019,Roko Erslan,G,6-2,-,KK Zadar,Zadar,"2022 NBA Draft, Undrafted",Croatia
2019,Keenan Evans,G,6-3,190,BC Igokea,Richardson (TX),"2018 NBA Draft, Undrafted",United States
2019,Mario Fantina,G,6-3,195,KK Zadar,Sveti Filip i Jakov,2025 NBA Draft Eligible,Croatia
2019,James Farr,F,6-10,247,KK Zadar,Evanston (IL),"2016 NBA Draft, Undrafted",United States
2019,Mouhammad Faye,F,6-9,215,KK Crvena Zvezda,Dakar,"2010 NBA Draft, Undrafted",Senegal
2019,Ziga Fifolt,C,6-10,231,Krka Novo Mesto,Novo Mesto,"2015 NBA Draft, Undrafted",Slovenia
2019,Goran Filipovic,G,5-11,174,KK Cibona,Split,"2018 NBA Draft, Undrafted",Croatia
2019,Stefan Fundic,F,6-7,243,KK Zadar,Belgrade,"2016 NBA Draft, Undrafted",Serbia
2019,Dorde Gagic,C,6-9,251,BC Igokea,Benkovac,"2012 NBA Draft, Undrafted",CroatiaSerbia
2019,Sterling Gibbs,G,6-2,195,Sixt Primorska,Scotch Plains (NJ),"2016 NBA Draft, Undrafted",United StatesBelgium
2019,Shane Gibson,G,6-2,180,KK Cibona,Killingly (CT),"2013 NBA Draft, Undrafted",United States
2019,Dominic Gilbert,F,6-6,216,KK Zadar,Sydney,"2018 NBA Draft, Undrafted",Australia
2019,James Gist,F,6-9,235,KK Crvena Zvezda,Silver Spring (MD),2008 Rnd 2 Pick 27,United States
2019,Lovro Gnjidic,GF,6-6,190,KK Cibona,Zagreb,"2023 NBA Draft, Undrafted",Croatia
2019,Nemanja Gordic,G,6-4,198,KK Partizan,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Mike Green,G,6-1,183,BC Igokea,Philadelphia (PA),"2008 NBA Draft, Undrafted",United States
2019,Jordan Hamilton,F,6-7,220,Buducnost,Los Angeles (CA),2011 Rnd 1 Pick 26,United States
2019,Lance Harris,G,6-5,190,KK Mornar,Columbia (MO),"2007 NBA Draft, Undrafted",United States
2019,Elmir Haskic,F,6-7,-,Sixt Primorska,N/A,2025 NBA Draft Eligible,Slovenia
2019,Alen Hodzic,F,6-3,180,Sixt Primorska,Koper,"2014 NBA Draft, Undrafted",Slovenia
2019,Stephen Holt,G,6-4,195,Sixt Primorska,Portland (OR),"2014 NBA Draft, Undrafted",United States
2019,Mikael Hopkins,F,6-9,239,KK Cedevita Olimpija Ljubljana,Hyattsville (MD),"2015 NBA Draft, Undrafted",United StatesHungary
2019,Urban Hrovat,G,6-2,182,Sixt Primorska,Ljubljana,"2023 NBA Draft, Undrafted",Slovenia
2019,Dario Hunt,C,6-8,230,KK Mornar,Colorado Springs (CO),"2012 NBA Draft, Undrafted",United States
2019,Aleksa Ilic,F,6-9,180,Buducnost,Niksic,"2018 NBA Draft, Undrafted",Montenegro
2019,Dalibor Ilic,F,6-8,198,BC Igokea,Visegrad,"2022 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2019,Ive Ivanov,F,6-6,194,KK Zadar,Zadar,"2007 NBA Draft, Undrafted",Croatia
2019,Nikola Ivanovic,G,6-3,170,Buducnost,Podgorica,"2016 NBA Draft, Undrafted",Montenegro
2019,Marko Jagodic-Kuridza,C,6-8,230,KK Crvena Zvezda,Zadar,"2009 NBA Draft, Undrafted",CroatiaSerbia
2019,Martin Jancar Jarc,G,6-4,-,Krka Novo Mesto,Novo Mesto,"2022 NBA Draft, Undrafted",Slovenia
2019,Nikola Jankovic,FC,6-9,215,KK Partizan,Vranje,"2016 NBA Draft, Undrafted",Serbia
2019,Ognjen Jaramaz,G,6-4,181,KK Partizan,Krusevac,2017 Rnd 2 Pick 28,Serbia
2019,Ivan Jelenic,G,6-3,198,KK Mornar,Bar,"2007 NBA Draft, Undrafted",Montenegro
2019,Charles Jenkins,G,6-3,215,KK Crvena Zvezda,Brooklyn (NY),2011 Rnd 2 Pick 14,United States
2019,Marko Jeremic,G,6-4,196,FMP Beograd,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2019,Marvin Jones,FC,7-0,220,Krka Novo Mesto,Chicago (IL),"2017 NBA Draft, Undrafted",United States
2019,Marko Josilo,GF,6-7,185,Krka Novo Mesto,Cacak,"2014 NBA Draft, Undrafted",SerbiaBosnia and Herzegovina
2019,Nikola Jovanovic,FC,6-11,240,KK Crvena Zvezda,Belgrade,"2016 NBA Draft, Undrafted",Serbia
2019,Martin Junakovic,G,6-2,195,KK Zadar,Sibenik,"2016 NBA Draft, Undrafted",Croatia
2019,DeAndre Kane,G,6-5,210,KK Mega Bemax,Pittsburgh (PA),"2014 NBA Draft, Undrafted",United States
2019,Vaidas Kariniauskas,F,6-6,198,BC Igokea,Alytus,"2015 NBA Draft, Undrafted",Lithuania
2019,Toni Katic,G,6-2,180,KK Cibona,Makarska,"2014 NBA Draft, Undrafted",Croatia
2019,Akos Keller,F,6-9,230,KK Zadar,Szekesfehervar,"2011 NBA Draft, Undrafted",Hungary
2019,Sean Kilpatrick,G,6-4,212,Buducnost,Yonkers (NY),"2014 NBA Draft, Undrafted",United States
2019,Oleksandr Kobzystyi,F,6-7,-,KK Mega Bemax,N/A,2025 NBA Draft Eligible,Ukraine
2019,Srdan Kocic,F,6-7,198,BC Igokea,Gradiska,"2021 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Kosta Kondic,G,6-4,-,BC Igokea,Banja Luka,"2023 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Jan Kosi,F,6-8,200,Sixt Primorska,Slovenj Gradec,"2018 NBA Draft, Undrafted",Slovenia
2019,Roberto Kovac,G,6-2,178,KK Cibona,Mendrisio,"2012 NBA Draft, Undrafted",Switzerland
2019,Martin Krampelj,F,6-9,235,KK Cedevita Olimpija Ljubljana,Ljubljana,"2019 NBA Draft, Undrafted",Slovenia
2019,Filip Kruslin,G,6-4,200,KK Cedevita Olimpija Ljubljana,Zagreb,"2011 NBA Draft, Undrafted",Croatia
2019,Ognen Kuzmic,C,7-1,251,KK Crvena Zvezda,Doboj,2012 Rnd 2 Pick 22,Bosnia and HerzegovinaSerbia
2019,Luka Lapornik,G,6-4,194,Krka Novo Mesto,Celje,"2010 NBA Draft, Undrafted",Slovenia
2019,Gani Lawal,F,6-9,234,Krka Novo Mesto,College Park (GA),2010 Rnd 2 Pick 16,United StatesNigeria
2019,Stefan Lazarevic,F,6-6,180,FMP Beograd,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2019,Aleksandar Lazic,F,6-7,200,Sixt Primorska,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Branko Lazic,G,6-5,192,KK Crvena Zvezda,Loznica,"2011 NBA Draft, Undrafted",Serbia
2019,Sava Lesic,F,6-9,220,BC Igokea,Knin,"2010 NBA Draft, Undrafted",CroatiaSerbia
2019,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia
2019,Kalin Lucas,G,6-1,195,KK Crvena Zvezda,Detroit (MI),"2011 NBA Draft, Undrafted",United States
2019,Marko Lukovic,F,6-10,192,Sixt Primorska,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2019,Uros Lukovic,C,7-0,220,KK Mornar,Belgrade,"2011 NBA Draft, Undrafted",Serbia
2019,Jurij Macura,F,6-9,225,KK Mega Bemax,Ljubljana,"2021 NBA Draft, Undrafted",Slovenia
2019,Nikola Manojlovic,GF,6-7,210,KK Crvena Zvezda,Novi Sad,2024 NBA Draft Eligible,Serbia
2019,Petar Maric,G,6-6,231,KK Zadar,Zadar,"2009 NBA Draft, Undrafted",Croatia
2019,Paolo Marinelli,G,6-4,181,Krka Novo Mesto,Rijeka,"2017 NBA Draft, Undrafted",Croatia
2019,Ivan Marinkovic,F,6-10,220,KK Cedevita Olimpija Ljubljana,Belgrade,"2015 NBA Draft, Undrafted",Serbia
2019,Andrija Marjanovic,G,6-8,180,KK Mega Bemax,Nis,"2021 NBA Draft, Undrafted",Serbia
2019,Damir Markota,F,6-10,260,KK Mornar,Sarajevo,2006 Rnd 2 Pick 29,CroatiaSweden
2019,Hassan Martin,F,6-7,235,Buducnost,Staten Island (NY),"2017 NBA Draft, Undrafted",United States
2019,Dominik Mavra,F,6-4,202,KK Zadar,Zadar,"2016 NBA Draft, Undrafted",Croatia
2019,James McAdoo,F,6-9,230,KK Partizan,Norfolk (VA),"2014 NBA Draft, Undrafted",United States
2019,Luka Medved,F,6-7,205,Krka Novo Mesto,Novo Mesto,"2023 NBA Draft, Undrafted",Slovenia
2019,Martins Meiers,C,6-8,238,Buducnost,Jurmala,"2013 NBA Draft, Undrafted",Latvia
2019,Blaz Mesicek,G,6-6,170,KK Mega Bemax,Ljubljana,"2019 NBA Draft, Undrafted",Slovenia
2019,Dusan Miletic,C,7-0,216,KK Partizan,Kosovska Mitrovica,"2020 NBA Draft, Undrafted",KosovoSerbia
2019,Nenad Miljenovic,G,6-4,200,KK Mega Bemax,Belgrade,"2015 NBA Draft, Undrafted",Serbia
2019,Codi Miller-McIntyre,G,6-4,204,KK Cedevita Olimpija Ljubljana,Charlotte (NC),"2016 NBA Draft, Undrafted",United StatesBulgaria
2019,Dragan Milosavljevic,G,6-5,200,KK Partizan,Krusevac,"2011 NBA Draft, Undrafted",Serbia
2019,Nikola Miskovic,F,6-10,220,KK Mega Bemax,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2019,Stefan Momirov,G,6-6,192,FMP Beograd,Vrsac,"2021 NBA Draft, Undrafted",Serbia
2019,Jaka Mori,C,6-8,220,Krka Novo Mesto,Trebinje,"2023 NBA Draft, Undrafted",Bosnia and HerzegovinaSlovenia
2019,William Mosley,C,6-7,220,KK Partizan,Shreveport (LA),"2012 NBA Draft, Undrafted",United States
2019,Maks Mrgole,G,6-1,-,Sixt Primorska,Ljubljana,"2023 NBA Draft, Undrafted",Serbia
2019,Marko Mugosa,F,6-5,183,KK Mornar,Podgorica,"2015 NBA Draft, Undrafted",Montenegro
2019,Mirko Mulalic,F,6-4,198,KK Cedevita Olimpija Ljubljana,Ljubljana,"2010 NBA Draft, Undrafted",Slovenia
2019,Edo Muric,F,6-8,190,KK Cedevita Olimpija Ljubljana,Ljubljana,"2013 NBA Draft, Undrafted",Slovenia
2019,Novak Music,G,6-2,174,KK Mega Bemax,Belgrade,"2020 NBA Draft, Undrafted",Serbia
2019,Jakov Mustapic,G,6-4,198,BC Igokea,Zagreb,"2016 NBA Draft, Undrafted",Croatia
2019,Derek Needham,G,5-11,180,KK Mornar,Dalton (IL),"2013 NBA Draft, Undrafted",United StatesMontenegro
2019,Rok Nemanic,F,6-5,-,Sixt Primorska,N/A,"2023 NBA Draft, Undrafted",Slovenia
2019,Nemanja Nenadic,G,6-6,194,KK Crvena Zvezda,Belgrade,"2016 NBA Draft, Undrafted",Serbia
2019,Danilo Nikolic,F,6-9,205,Buducnost,Podgorica,"2015 NBA Draft, Undrafted",Montenegro
2019,Nemanja Nikolic,F,6-5,198,BC Igokea,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2019,Zoran Nikolic,C,7-0,235,Buducnost,Niksic,"2018 NBA Draft, Undrafted",Montenegro
2019,Ivan Novacic,F,6-7,196,KK Cibona,Zadar,"2007 NBA Draft, Undrafted",Croatia
2019,Michael Ojo,C,7-1,304,KK Crvena Zvezda,Lagos,"2017 NBA Draft, Undrafted",Nigeria
2019,Tim Osolnik,G,6-5,198,Krka Novo Mesto,Novo Mesto,"2018 NBA Draft, Undrafted",Slovenia
2019,Marcus Paige,G,6-0,164,KK Partizan,Marion (IA),2016 Rnd 2 Pick 25,United States
2019,Jan Palokaj,F,6-3,190,KK Zadar,N/A,"2022 NBA Draft, Undrafted",Croatia
2019,Filip Paponja,G,6-2,-,KK Cibona,N/A,2024 NBA Draft Eligible,Croatia
2019,Artsiom Parakhouski,C,6-11,268,KK Partizan,Minsk,"2010 NBA Draft, Undrafted",Belarus
2019,Muhamed Pasalic,G,6-4,186,Krka Novo Mesto,Sarajevo,"2009 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Ivan Paunic,GF,6-5,190,KK Mega Bemax,Belgrade,"2009 NBA Draft, Undrafted",Serbia
2019,Vukota Pavic,C,6-7,225,KK Mornar,Niksic,"2015 NBA Draft, Undrafted",Montenegro
2019,Lazar Pavicevic,G,6-0,163,KK Mornar,Bar,"2018 NBA Draft, Undrafted",Montenegro
2019,Marko Pavicevic,C,6-10,220,KK Crvena Zvezda,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2019,Marko Pecarski,C,6-10,215,FMP Beograd,Gijon,"2022 NBA Draft, Undrafted",SpainSerbia
2019,Zanis Peiners,GF,6-8,212,KK Partizan,Rezekne,"2012 NBA Draft, Undrafted",Latvia
2019,Stratos Perperoglou,F,6-7,230,KK Crvena Zvezda,Drama,"2006 NBA Draft, Undrafted",Greece
2019,Kendrick Perry,G,6-0,180,KK Mega Bemax,Ocoee (FL),"2014 NBA Draft, Undrafted",United StatesMontenegro
2019,Jure Planinic,F,6-10,-,KK Zadar,Mostar,"2022 NBA Draft, Undrafted",Croatia
2019,Nemanja Popovic,F,6-8,218,FMP Beograd,Arandelovac,"2023 NBA Draft, Undrafted",Serbia
2019,Petar Popovic,G,6-3,175,Buducnost,Cetinje,"2018 NBA Draft, Undrafted",Montenegro
2019,Stefan Pot,G,6-5,197,FMP Beograd,Bijeljina,"2016 NBA Draft, Undrafted",Serbia
2019,Roko Prkacin,C,6-9,234,KK Cibona,Zagreb,2024 NBA Draft Eligible,Croatia
2019,Jacob Pullen,G,6-1,200,KK Mornar,Maywood (IL),"2011 NBA Draft, Undrafted",United StatesGeorgia
2019,Kevin Punter,G,6-2,190,KK Crvena Zvezda,Bronx (NY),"2016 NBA Draft, Undrafted",United States
2019,Aleksa Radanov,F,6-7,185,KK Crvena Zvezda,Belgrade,"2020 NBA Draft, Undrafted",Serbia
2019,Marko Radovanovic,F,6-10,240,FMP Beograd,Cacak,"2018 NBA Draft, Undrafted",Serbia
2019,Rok Radovic,G,6-7,190,KK Cedevita Olimpija Ljubljana,Ljubljana,"2023 NBA Draft, Undrafted",Slovenia
2019,Petar Rakicevic,GF,6-9,220,Krka Novo Mesto,Prokuplje,"2017 NBA Draft, Undrafted",Serbia
2019,Brandis Raley-Ross,G,6-3,200,KK Mornar,Gastonia (NC),"2010 NBA Draft, Undrafted",United States
2019,Ivan Ramljak,F,6-8,195,Krka Novo Mesto,Mostar,"2012 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina
2019,Marko Ramljak,F,6-8,210,KK Cibona,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina
2019,Sandro Rasic,G,6-5,-,KK Cibona,N/A,"2023 NBA Draft, Undrafted",Croatia
2019,Duop Reath,C,6-9,245,FMP Beograd,Mirrabooka,"2018 NBA Draft, Undrafted",Australia
2019,Matic Rebec,G,5-11,150,KK Cibona,Postojna,"2017 NBA Draft, Undrafted",Slovenia
2019,Reggie Redding,GF,6-5,209,KK Partizan,Philadelphia (PA),"2010 NBA Draft, Undrafted",United States
2019,Xavi Rey,C,6-11,252,KK Cedevita Olimpija Ljubljana,Barcelona,"2009 NBA Draft, Undrafted",Spain
2019,M.J. Rhett,F,6-9,240,KK Cibona,Hopkins (SC),"2015 NBA Draft, Undrafted",United StatesDominican Republic
2019,Robert Rikic,C,7-2,222,KK Cedevita Olimpija Ljubljana,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2019,Marin Rozic,F,6-6,220,KK Cibona,Mostar,"2005 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2019,Donatas Sabeckis,F,6-6,198,KK Cibona,Kaunas,"2014 NBA Draft, Undrafted",Lithuania
2019,Sead Sehovic,G,6-5,210,KK Mornar,Bijelo Polje,"2011 NBA Draft, Undrafted",Montenegro
2019,Suad Sehovic,G,6-6,209,Buducnost,Bijeljina,"2009 NBA Draft, Undrafted",Montenegro
2019,Rados Seslija,F,6-10,225,FMP Beograd,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2019,Borisa Simanic,F,6-11,220,KK Crvena Zvezda,Ljubovija,"2020 NBA Draft, Undrafted",Serbia
2019,Stefan Simanic,C,6-10,-,BC Igokea,N/A,"2023 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Dorde Simeunovic,F,6-7,212,BC Igokea,Krusevac,"2017 NBA Draft, Undrafted",Serbia
2019,Marko Simonovic,F,6-8,220,KK Cedevita Olimpija Ljubljana,Pristina,"2008 NBA Draft, Undrafted",KosovoSerbia
2019,Ranko Simovic,F,6-8,198,FMP Beograd,Podgorica,"2021 NBA Draft, Undrafted",Serbia
2019,Ivan Siriscevic,F,6-6,197,KK Zadar,Split,"2009 NBA Draft, Undrafted",Croatia
2019,Zan Sisko,G,6-3,185,Sixt Primorska,Ljubljana,"2019 NBA Draft, Undrafted",Slovenia
2019,Miha Skedelj,G,6-6,204,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2019,Filip Stanic,F,6-10,255,KK Mega Bemax,Berlin,"2020 NBA Draft, Undrafted",Germany
2019,Milic Starovlah,F,6-5,196,Buducnost,Pljevlja,"2020 NBA Draft, Undrafted",Montenegro
2019,Lazar Stefanovic,G,6-7,185,KK Partizan,Belgrade,2025 NBA Draft Eligible,Serbia
2019,Leon Stergar,G,6-4,-,Krka Novo Mesto,Brezice,"2022 NBA Draft, Undrafted",Slovenia
2019,Oliver Stevic,FC,6-10,220,BC Igokea,Belgrade,"2006 NBA Draft, Undrafted",Serbia
2019,Vladimir Stimac,C,6-11,250,KK Crvena Zvezda,Belgrade,"2009 NBA Draft, Undrafted",Serbia
2019,Jakov Stipanicev,C,6-11,-,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2019,Andrija Stipanovic,F,6-10,225,KK Cedevita Olimpija Ljubljana,Mostar,"2008 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2019,Darko Talic,G,6-6,185,BC Igokea,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Dusan Tanaskovic,C,6-10,228,KK Partizan,Smederevo,"2023 NBA Draft, Undrafted",Serbia
2019,Nikola Tanaskovic,F,6-8,216,KK Mega Bemax,Smederevo,"2019 NBA Draft, Undrafted",Serbia
2019,Marko Tejic,F,6-10,227,FMP Beograd,Uzice,"2017 NBA Draft, Undrafted",Serbia
2019,Rashawn Thomas,F,6-8,230,KK Partizan,Oklahoma City (OK),"2017 NBA Draft, Undrafted",United States
2019,Kim Tillie,F,6-11,230,Buducnost,Cagnes-sur-Mer,"2010 NBA Draft, Undrafted",France
2019,Marko Tomas,F,6-7,210,BC Igokea,Koprivnica,"2007 NBA Draft, Undrafted",Croatia
2019,Djordje Topolovic,FC,6-10,-,BC Igokea,Gradiska,"2023 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Uros Trifunovic,G,6-7,194,KK Mega Bemax,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2019,Karlo Uljarevic,G,6-2,174,KK Zadar,Osijek,"2020 NBA Draft, Undrafted",Croatia
2019,Okben Ulubay,F,6-7,190,FMP Beograd,Bakirkoy,"2018 NBA Draft, Undrafted",Turkey
2019,Aleksa Uskokovic,G,6-4,190,FMP Beograd,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2019,Rashad Vaughn,F,6-6,210,BC Igokea,Minneapolis (MN),2015 Rnd 1 Pick 17,United States
2019,Novica Velickovic,F,6-9,240,KK Partizan,Belgrade,"2008 NBA Draft, Undrafted",Serbia
2019,Luka Voncina,G,6-4,195,Sixt Primorska,Ljubljana,"2013 NBA Draft, Undrafted",Slovenia
2019,Nemanja Vranjes,G,6-2,194,KK Mornar,Sanski Most,"2010 NBA Draft, Undrafted",Bosnia and HerzegovinaMontenegro
2019,Mate Vucic,FC,6-8,-,KK Cibona,N/A,"2018 NBA Draft, Undrafted",Croatia
2019,Petar Vujacic,G,6-4,198,KK Cedevita Olimpija Ljubljana,Maribor,"2022 NBA Draft, Undrafted",Slovenia
2019,Filip Vujicic,G,6-4,-,KK Zadar,N/A,"2022 NBA Draft, Undrafted",Croatia
2019,Radoje Vujosevic,C,6-9,198,KK Mornar,Niksic,"2011 NBA Draft, Undrafted",Montenegro
2019,Domagoj Vukovic,F,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia
2019,Milan Vulic,G,6-5,-,BC Igokea,Belgrade,"2013 NBA Draft, Undrafted",Serbia
2019,Corey Walden,G,6-2,190,KK Partizan,Daytona Beach (FL),"2015 NBA Draft, Undrafted",United States
2019,Tay Waller,G,6-2,193,KK Mornar,Manchester (GA),"2010 NBA Draft, Undrafted",United States
2019,Isaiah Whitehead,G,6-4,213,KK Mornar,Brooklyn (NY),2016 Rnd 2 Pick 12,United States
2019,Scott Wood,F,6-6,175,Buducnost,Marion (IN),"2013 NBA Draft, Undrafted",United States
2019,Dorell Wright,F,6-9,205,BC Igokea,Los Angeles (CA),2004 Rnd 1 Pick 19,United States
2019,Rade Zagorac,F,6-9,205,KK Partizan,Belgrade,2016 Rnd 2 Pick 5,Serbia
2019,Sasa Zagorac,FC,6-9,232,KK Cedevita Olimpija Ljubljana,Ljubljana,"2006 NBA Draft, Undrafted",Slovenia
2019,Dominik Zelanto,F,6-5,-,KK Zadar,N/A,"2022 NBA Draft, Undrafted",Croatia
2019,Maik Zirbes,C,6-9,253,KK Cedevita Olimpija Ljubljana,Traben-Trarbach,"2012 NBA Draft, Undrafted",Germany
2019,Fedor Zugic,G,6-6,188,Buducnost,Kotor,2025 NBA Draft Eligible,Montenegro
2020,Luka Andric,F,6-6,-,KK Borac Cacak,N/A,2026 NBA Draft Eligible,Serbia
2020,Dragan Apic,C,6-9,229,Buducnost,Novi Sad,"2017 NBA Draft, Undrafted",Serbia
2020,Marko Arapovic,C,6-9,231,KK Split,Zagreb,"2018 NBA Draft, Undrafted",Croatia
2020,Luka Babic,F,6-6,190,KK Split,Split,"2013 NBA Draft, Undrafted",Croatia
2020,Darko Bajo,F,6-10,214,KK Split,Nova Bila,"2021 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina
2020,Erik Benigar,G,5-11,-,Sixt Primorska,N/A,2025 NBA Draft Eligible,Slovenia
