Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality
2022,G,36,Nikola Kocovic,MEG,20,11.75,12.75,4.125,9.875,0.5237499999999999,1.875,6.0,0.395,2.5,4.125,0.76875,1.0,4.125,5.125,6.375,2.5,0.0,3.875,8.875,Adriatic ABA,2020,G,6-5,196,KK Borac Cacak,Cacak,"2018 NBA Draft, Undrafted",Serbia
2021,G,11,Steven Gray,IGO,13,26.625,23.625,7.125,19.75,0.45375,5.25,14.75,0.44125,4.125,4.75,1.08,0.25,5.0,5.25,4.125,0.625,0.25,2.875,6.25,Adriatic ABA,2020,G,6-5,205,BC Igokea,Irondale (WA),"2011 NBA Draft, Undrafted",United States
2021,G,12,Kodi Justice,ZAD,17,32.125,23.25,8.125,19.25,0.52625,3.375,9.5,0.4525,3.625,4.25,1.04875,0.5,3.75,4.25,3.25,2.0,0.0,3.125,5.375,Adriatic ABA,2020,G,6-5,190,KK Zadar,Mesa (AZ),"2018 NBA Draft, Undrafted",United States
2021,G,14,Rion Brown,COL,23,33.75,23.0,7.125,15.0,0.59625,3.625,9.25,0.495,5.0,5.75,1.08375,2.25,8.75,10.875,3.25,3.0,0.125,2.75,6.25,Adriatic ABA,2020,G,6-6,200,KK Cedevita Olimpija Ljubljana,Hinesville (GA),"2014 NBA Draft, Undrafted",United States
2021,G,15,Uros Trifunovic,PAR,22,19.375,21.875,6.875,17.625,0.4875,4.375,11.5,0.48125,3.75,4.75,0.9725,1.375,4.625,6.0,3.375,0.75,0.125,2.625,5.125,Adriatic ABA,2019,G,6-7,194,KK Mega Bemax,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2022,F,29,Uros Trifunovic,PAR,28,19.5,16.625,6.0,13.625,0.555,2.75,8.125,0.42375,1.75,2.75,0.8125,1.5,3.75,5.25,2.625,1.75,0.125,2.625,4.5,Adriatic ABA,2019,G,6-7,194,KK Mega Bemax,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2023,G,19,Uros Trifunovic,PAR,35,20.25,23.5,8.375,15.875,0.6587500000000001,4.125,9.25,0.56,2.625,3.25,1.0075,1.0,4.25,5.125,3.375,1.125,0.125,2.375,5.0,Adriatic ABA,2019,G,6-7,194,KK Mega Bemax,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2024,G,28,Uros Trifunovic,PAR,16,24.875,18.25,7.375,16.0,0.57375,3.0,8.5,0.4449999999999999,0.625,1.0,0.75,1.875,7.0,8.875,3.0,2.875,0.25,1.0,6.375,Adriatic ABA,2019,G,6-7,194,KK Mega Bemax,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2021,G,16,Malcolm Cazalon,MEG,23,24.5,21.125,7.625,16.75,0.5650000000000001,2.875,7.625,0.4825,2.875,4.125,0.8875,0.625,4.0,4.625,5.875,2.0,0.375,4.625,9.125,Adriatic ABA,2019,G,6-6,185,KK Mega Bemax,Roanne,"2023 NBA Draft, Undrafted",France
2022,G,13,Malcolm Cazalon,MEG,13,28.25,25.125,8.375,21.25,0.4925,3.625,10.25,0.4499999999999999,4.75,6.125,0.95875,0.625,4.5,5.125,5.75,3.0,0.875,4.25,5.75,Adriatic ABA,2019,G,6-6,185,KK Mega Bemax,Roanne,"2023 NBA Draft, Undrafted",France
2023,G,16,Malcolm Cazalon,MEG,27,32.125,25.625,9.0,19.75,0.5675,3.125,9.5,0.40875,4.625,5.75,0.98875,1.25,6.375,7.75,6.0,3.875,0.375,4.375,6.25,Adriatic ABA,2019,G,6-6,185,KK Mega Bemax,Roanne,"2023 NBA Draft, Undrafted",France
2021,G,19,Marko Radonjic,FMP,19,23.0,20.0,6.25,15.625,0.495,4.25,12.375,0.4337499999999999,3.25,3.625,1.13125,2.125,4.5,6.5,2.875,2.25,0.0,1.75,8.25,Adriatic ABA,2020,G,6-3,220,FMP Beograd,Krusevac,"2015 NBA Draft, Undrafted",Serbia
2022,G,18,Marko Radonjic,FMP,26,34.0,20.625,7.0,19.125,0.4549999999999999,3.875,12.5,0.3825,2.875,3.125,1.1487500000000002,1.375,3.25,4.625,4.5,2.75,0.125,3.625,5.0,Adriatic ABA,2020,G,6-3,220,FMP Beograd,Krusevac,"2015 NBA Draft, Undrafted",Serbia
2023,G,20,Marko Radonjic,BOR,24,35.0,22.5,7.875,19.0,0.51625,3.625,11.75,0.38875,3.125,3.875,0.99375,1.5,5.75,7.375,4.625,1.625,0.125,2.375,6.75,Adriatic ABA,2020,G,6-3,220,FMP Beograd,Krusevac,"2015 NBA Draft, Undrafted",Serbia
2021,G,20,Radovan Djokovic,BOR,11,26.625,18.75,5.375,19.0,0.355,3.625,12.25,0.365,4.375,5.625,0.96625,0.0,5.375,5.375,6.875,2.25,0.0,3.875,4.125,Adriatic ABA,2020,G,6-6,180,KK Borac Cacak,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2022,G,28,Radovan Djokovic,BOR,11,25.625,16.5,4.5,13.0,0.4337499999999999,3.25,10.625,0.375,4.25,5.875,0.90875,0.0,5.375,5.375,8.0,0.5,0.25,6.625,3.25,Adriatic ABA,2020,G,6-6,180,KK Borac Cacak,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2023,G,25,Radovan Djokovic,BOR,11,20.0,18.5,4.125,15.75,0.32625,2.0,9.875,0.25875,8.25,10.25,1.0,1.375,4.75,6.125,8.875,3.375,0.375,5.75,6.125,Adriatic ABA,2020,G,6-6,180,KK Borac Cacak,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2023,G,26,Radovan Djokovic,MOR,13,22.75,18.0,5.875,15.375,0.47125,1.75,7.875,0.2825,4.5,6.125,0.9375,0.25,4.25,4.5,11.125,3.0,0.75,6.625,6.875,Adriatic ABA,2020,G,6-6,180,KK Borac Cacak,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2021,G,22,Fedor Zugic,BUD,22,13.625,18.5,6.0,13.25,0.56625,3.75,9.0,0.52125,2.75,3.75,0.91625,0.75,4.25,5.0,3.5,2.0,0.25,4.75,7.25,Adriatic ABA,2019,G,6-6,188,Buducnost,Kotor,2025 NBA Draft Eligible,Montenegro
2021,G,25,Jan Rebec,KRK,20,13.375,17.125,5.875,14.625,0.505,4.25,11.25,0.46875,1.125,1.125,1.25,2.0,2.25,4.25,1.375,1.375,0.25,0.875,9.0,Adriatic ABA,2020,GF,6-4,-,Krka Novo Mesto,Postojna,"2015 NBA Draft, Undrafted",Slovenia
2021,G,27,Milan Vulic,IGO,12,13.75,16.375,6.375,11.75,0.6725000000000001,3.125,7.75,0.515,0.5,1.875,0.3125,1.375,5.0,6.375,2.75,0.875,0.875,3.125,8.625,Adriatic ABA,2019,G,6-5,-,BC Igokea,Belgrade,"2013 NBA Draft, Undrafted",Serbia
2022,G,35,Milan Vulic,IGO,12,9.75,13.375,3.875,10.875,0.44125,3.875,9.0,0.53625,1.875,4.5,0.53625,0.0,4.5,4.5,3.25,1.875,0.0,1.875,13.375,Adriatic ABA,2019,G,6-5,-,BC Igokea,Belgrade,"2013 NBA Draft, Undrafted",Serbia
2021,G,32,Marko Kljajevic,MEG,13,5.25,14.125,3.25,7.625,0.53625,2.125,4.375,0.625,5.5,6.5,1.04125,3.25,3.25,6.5,2.125,1.125,1.125,3.25,3.25,Adriatic ABA,2020,G,6-7,190,KK Mega Bemax,Bijelo Polje,"2023 NBA Draft, Undrafted",Montenegro
2021,G,34,Toni Nakic,CIB,23,32.125,13.75,4.625,12.125,0.4725,2.625,8.25,0.40125,1.875,2.375,0.99,1.875,5.0,6.875,3.625,2.125,0.0,2.375,5.625,Adriatic ABA,2020,G,6-8,196,KK Cibona,Sibenik,"2021 NBA Draft, Undrafted",Croatia
2022,F,30,Toni Nakic,CIB,22,29.125,19.875,6.75,15.375,0.55375,4.375,10.0,0.54375,2.0,2.625,0.96625,2.5,3.125,5.625,4.875,1.5,0.5,2.375,6.5,Adriatic ABA,2020,G,6-8,196,KK Cibona,Sibenik,"2021 NBA Draft, Undrafted",Croatia
2021,G,35,Leon Stergar,KRK,12,10.125,9.25,3.125,9.25,0.41625,1.25,4.25,0.3575,1.875,4.875,0.46875,3.75,6.75,10.5,5.5,2.5,0.0,4.25,8.0,Adriatic ABA,2019,G,6-4,-,Krka Novo Mesto,Brezice,"2022 NBA Draft, Undrafted",Slovenia
2022,G,27,Leon Stergar,KRK,14,21.875,16.625,5.125,14.75,0.4375,1.0,7.375,0.16625,5.375,6.875,0.9825,3.0,6.625,9.5,4.625,1.75,0.75,3.875,6.625,Adriatic ABA,2019,G,6-4,-,Krka Novo Mesto,Brezice,"2022 NBA Draft, Undrafted",Slovenia
2024,G,18,Leon Stergar,KRK,24,31.625,23.125,7.5,19.25,0.4875,2.125,8.0,0.32375,6.0,7.75,0.9775,1.625,7.375,9.0,5.375,1.75,0.25,5.625,7.5,Adriatic ABA,2019,G,6-4,-,Krka Novo Mesto,Brezice,"2022 NBA Draft, Undrafted",Slovenia
2021,F,1,Jordan Loyd,ZVE,30,31.5,38.0,12.625,28.5,0.55375,5.25,13.75,0.48125,7.5,8.625,1.09,0.625,6.0,6.625,7.625,2.25,0.5,5.125,6.0,Adriatic ABA,2020,G,6-4,210,KK Crvena Zvezda,Atlanta (GA),"2016 NBA Draft, Undrafted",United StatesSerbia
2021,F,2,Nemanja Nenadic,FMP,22,36.875,34.75,12.0,25.75,0.5850000000000001,3.5,9.75,0.4475,7.125,9.875,0.8999999999999999,1.75,8.5,10.25,5.125,2.625,0.0,4.0,3.75,Adriatic ABA,2019,G,6-6,194,KK Crvena Zvezda,Belgrade,"2016 NBA Draft, Undrafted",Serbia
2021,F,7,Amedeo Della Valle,BUD,27,24.25,26.125,7.375,19.75,0.4625,4.25,12.0,0.4399999999999999,7.25,8.0,1.125,1.0,3.375,4.375,3.375,2.25,0.25,1.875,5.625,Adriatic ABA,2020,G,6-5,190,Buducnost,Alba,"2014 NBA Draft, Undrafted",Italy
2021,F,9,Melvin Ejim,BUD,31,29.0,26.0,9.375,20.5,0.57375,2.625,6.875,0.4825,4.5,5.375,1.0387499999999998,3.0,8.875,11.875,3.125,2.125,0.5,5.125,9.125,Adriatic ABA,2020,F,6-6,220,Buducnost,Toronto,"2014 NBA Draft, Undrafted",Canada
2022,F,19,Melvin Ejim,COL,29,29.875,19.375,7.0,15.0,0.5850000000000001,1.875,5.0,0.47375,3.375,4.375,0.95625,3.0,9.375,12.375,4.375,2.125,0.75,3.0,8.25,Adriatic ABA,2020,F,6-6,220,Buducnost,Toronto,"2014 NBA Draft, Undrafted",Canada
2021,F,10,Rod Camphor,KRK,23,31.25,25.375,8.25,19.875,0.52,4.25,11.5,0.46625,4.625,5.625,1.0187499999999998,1.375,3.75,5.125,3.5,2.375,0.125,4.625,5.375,Adriatic ABA,2020,G,6-3,200,Krka Novo Mesto,Baltimore (MD),"2014 NBA Draft, Undrafted",United States
2021,F,11,Nemanja Todorovic,BOR,21,26.0,24.125,8.5,19.125,0.5575,4.25,11.75,0.4499999999999999,2.875,4.125,0.875,3.25,7.75,11.0,2.625,2.75,0.375,3.375,10.875,Adriatic ABA,2020,F,6-7,198,KK Borac Cacak,Cacak,"2013 NBA Draft, Undrafted",SerbiaMontenegro
2022,F,32,Nemanja Todorovic,BOR,22,21.75,15.5,6.125,14.625,0.5237499999999999,3.0,9.125,0.41,0.375,1.0,0.41625,1.625,8.0,9.5,4.875,2.0,0.125,2.375,10.875,Adriatic ABA,2020,F,6-7,198,KK Borac Cacak,Cacak,"2013 NBA Draft, Undrafted",SerbiaMontenegro
2023,F,32,Nemanja Todorovic,BOR,24,20.125,12.75,4.75,12.0,0.50375,1.875,7.25,0.31875,1.25,1.5,1.0,2.5,7.0,9.5,4.25,2.125,1.25,3.25,10.875,Adriatic ABA,2020,F,6-7,198,KK Borac Cacak,Cacak,"2013 NBA Draft, Undrafted",SerbiaMontenegro
2021,F,16,Mateo Dreznjak,CIB,22,37.0,21.0,7.875,18.875,0.52125,1.125,6.5,0.21375,4.25,5.125,1.02625,1.0,3.75,4.75,5.75,2.5,0.0,3.75,6.5,Adriatic ABA,2020,F,6-5,196,KK Cibona,Mostar,"2021 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2022,F,15,Mateo Dreznjak,CIB,26,33.625,20.125,7.25,16.75,0.545,3.125,8.875,0.4325,2.5,3.625,0.8624999999999999,2.375,4.125,6.5,4.125,2.125,0.125,3.375,6.25,Adriatic ABA,2020,F,6-5,196,KK Cibona,Mostar,"2021 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2023,F,19,Mateo Dreznjak,STU,29,33.75,20.0,6.875,16.0,0.54125,2.25,7.125,0.40375,3.875,4.875,1.0125000000000002,1.75,5.875,7.625,5.25,1.0,0.375,3.5,6.0,Adriatic ABA,2020,F,6-5,196,KK Cibona,Mostar,"2021 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2024,G,12,Mateo Dreznjak,STU,26,36.25,26.0,8.625,18.875,0.5725,1.375,5.75,0.3087499999999999,7.25,8.875,1.01625,1.25,3.875,5.125,6.125,2.0,0.125,4.5,3.875,Adriatic ABA,2020,F,6-5,196,KK Cibona,Mostar,"2021 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2021,F,22,Adin Vrabac,KRK,24,25.875,20.0,7.625,17.875,0.5325,0.75,5.25,0.17,4.125,5.5,0.92375,2.875,7.25,10.125,4.0,3.0,1.25,4.75,8.625,Adriatic ABA,2020,F,6-8,195,Krka Novo Mesto,Sarajevo,"2015 NBA Draft, Undrafted",Bosnia and Herzegovina
2021,F,23,Nemanja Dangubic,PAR,24,29.5,19.0,6.875,16.875,0.5075000000000001,3.0,7.875,0.46625,2.375,3.75,0.78625,2.375,5.0,7.375,1.625,1.375,0.25,1.75,5.875,Adriatic ABA,2020,F,6-9,176,KK Partizan,Pancevo,2014 Rnd 2 Pick 24,Serbia
2022,F,34,Nemanja Dangubic,PAR,16,16.125,14.25,5.0,15.125,0.40875,2.375,9.0,0.3225,2.0,2.625,0.9725,2.0,6.75,8.75,3.5,2.0,0.625,1.75,7.0,Adriatic ABA,2020,F,6-9,176,KK Partizan,Pancevo,2014 Rnd 2 Pick 24,Serbia
2021,F,24,Uros Carapic,BOR,24,29.375,18.25,5.75,14.125,0.5075000000000001,3.0,7.875,0.4725,3.875,4.25,1.125,1.125,4.125,5.375,1.75,2.125,0.25,1.375,7.0,Adriatic ABA,2020,GF,6-5,201,KK Borac Cacak,Cacak,"2018 NBA Draft, Undrafted",Serbia
2022,F,30,Uros Carapic,BOR,22,21.125,16.5,4.875,12.75,0.475,2.625,7.375,0.4349999999999999,4.25,5.375,0.985,1.75,4.375,6.125,2.875,3.25,0.375,1.625,9.25,Adriatic ABA,2020,GF,6-5,201,KK Borac Cacak,Cacak,"2018 NBA Draft, Undrafted",Serbia
2023,F,26,Uros Carapic,BOR,24,24.875,15.875,5.375,13.375,0.5075000000000001,2.25,6.625,0.425,2.75,3.625,0.94875,1.125,4.875,6.0,2.375,1.875,0.25,1.5,9.25,Adriatic ABA,2020,GF,6-5,201,KK Borac Cacak,Cacak,"2018 NBA Draft, Undrafted",Serbia
2024,G,26,Uros Carapic,BOR,26,26.125,19.875,6.5,15.75,0.51625,3.125,8.625,0.44875,3.75,4.5,1.03625,0.5,4.625,5.125,1.375,1.375,0.5,2.375,8.25,Adriatic ABA,2020,GF,6-5,201,KK Borac Cacak,Cacak,"2018 NBA Draft, Undrafted",Serbia
2021,F,26,Aleksa Novakovic,BOR,21,24.625,17.5,5.75,16.125,0.4499999999999999,4.0,11.5,0.4425,1.875,3.375,0.7062499999999999,1.75,6.0,7.625,2.625,2.125,0.125,1.625,5.5,Adriatic ABA,2020,F,6-7,220,KK Borac Cacak,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2022,F,14,Aleksa Novakovic,BOR,20,28.0,20.375,7.125,20.125,0.44125,4.0,12.125,0.4125,2.125,3.375,0.8,3.375,6.75,10.0,3.625,3.0,0.375,3.75,5.125,Adriatic ABA,2020,F,6-7,220,KK Borac Cacak,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2023,F,29,Aleksa Novakovic,BOR,18,36.0,20.375,6.75,16.5,0.5075000000000001,3.25,10.0,0.4075,3.75,5.0,0.93,1.625,8.5,10.125,2.25,2.375,0.125,3.5,5.75,Adriatic ABA,2020,F,6-7,220,KK Borac Cacak,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2021,F,31,Ranko Simovic,FMP,11,7.25,15.0,6.625,16.0,0.515,1.875,8.5,0.2775,0.0,1.0,0.0,2.875,4.75,7.5,2.875,1.0,2.875,1.0,11.25,Adriatic ABA,2019,F,6-8,198,FMP Beograd,Podgorica,"2021 NBA Draft, Undrafted",Serbia
2022,F,24,Ranko Simovic,FMP,25,14.875,18.625,7.25,18.875,0.48375,2.625,8.125,0.40625,1.375,1.875,0.9725,7.125,8.25,15.375,1.625,2.875,0.625,3.625,6.875,Adriatic ABA,2019,F,6-8,198,FMP Beograd,Podgorica,"2021 NBA Draft, Undrafted",Serbia
2023,F,11,Ranko Simovic,FMP,22,17.125,21.375,8.0,16.75,0.595,1.75,6.0,0.375,3.625,4.75,0.9375,4.625,9.0,13.625,3.0,2.25,0.375,3.0,7.125,Adriatic ABA,2019,F,6-8,198,FMP Beograd,Podgorica,"2021 NBA Draft, Undrafted",Serbia
2024,F,19,Ranko Simovic,FMP,21,15.25,19.75,6.375,17.125,0.4625,4.0,10.5,0.4725,3.0,3.5,1.08375,4.75,7.25,12.0,1.875,1.375,0.75,2.125,8.25,Adriatic ABA,2019,F,6-8,198,FMP Beograd,Podgorica,"2021 NBA Draft, Undrafted",Serbia
