Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality
2021,F,19,Erikas Venskus,TEC,45,14.375,16.375,6.25,12.25,0.63625,1.875,4.125,0.555,2.0,3.0,0.8175,3.125,4.75,7.875,2.75,2.125,0.25,2.5,8.875,Lithuanian LKL,2019,F,6-9,212,Zalgiris,Birzai,"2022 NBA Draft, Undrafted",Lithuania
2022,F,18,Erikas Venskus,PRI,29,26.25,19.75,6.5,15.5,0.5225,2.75,6.625,0.5225,4.0,5.25,0.94375,2.5,4.75,7.25,3.5,1.125,0.875,2.25,5.375,Lithuanian LKL,2019,F,6-9,212,Zalgiris,Birzai,"2022 NBA Draft, Undrafted",Lithuania
2021,F,20,Giedrius Stankevicius,NEP,29,22.0,16.125,5.125,14.75,0.4399999999999999,4.25,12.375,0.42875,1.5,1.875,1.01625,1.5,5.0,6.625,2.875,1.0,0.875,2.5,7.875,Lithuanian LKL,2020,F,6-9,198,Neptunas,Kaunas,"2018 NBA Draft, Undrafted",Lithuania
2022,F,23,Giedrius Stankevicius,PRI,28,24.5,16.5,5.625,14.125,0.50375,2.875,8.875,0.40125,2.25,3.25,0.875,2.125,8.125,10.125,2.375,0.875,1.25,2.25,8.375,Lithuanian LKL,2020,F,6-9,198,Neptunas,Kaunas,"2018 NBA Draft, Undrafted",Lithuania
2021,F,21,Andreja Milutinovic,PZV,22,30.375,16.125,5.625,14.0,0.5,2.75,8.375,0.405,2.125,2.75,0.99,1.875,5.125,7.125,3.5,2.0,0.25,2.75,6.125,Lithuanian LKL,2020,F,6-7,205,Pieno Zvaigzdes,Kragujevac,"2012 NBA Draft, Undrafted",Serbia
2021,F,22,Klaidas Metrikis,NEP,27,16.375,15.75,5.75,16.125,0.4475,2.5,9.375,0.34125,1.75,1.875,1.13625,1.375,3.625,4.875,3.25,1.5,0.375,5.5,6.125,Lithuanian LKL,2019,F,6-8,220,Neptunas,Taurage,"2022 NBA Draft, Undrafted",Lithuania
2022,F,24,Klaidas Metrikis,NEP,27,16.75,13.625,5.125,11.0,0.5874999999999999,2.375,6.5,0.44875,1.0,1.625,0.75,2.0,4.625,6.625,2.125,1.125,1.0,3.5,9.25,Lithuanian LKL,2019,F,6-8,220,Neptunas,Taurage,"2022 NBA Draft, Undrafted",Lithuania
2023,F,29,Klaidas Metrikis,PRI,10,25.125,12.875,4.125,14.375,0.365,3.25,9.25,0.44375,1.25,1.25,1.25,1.25,4.5,5.625,1.75,0.0,0.625,1.5,6.875,Lithuanian LKL,2019,F,6-8,220,Neptunas,Taurage,"2022 NBA Draft, Undrafted",Lithuania
2021,F,23,Modestas Paulauskas,DZU,32,11.875,15.75,5.125,15.0,0.4275,3.125,9.625,0.40875,2.375,3.0,1.0,3.75,8.625,12.375,1.375,1.0,1.375,2.0,6.875,Lithuanian LKL,2020,F,6-11,200,Dzukija,Sakiai,"2017 NBA Draft, Undrafted",Lithuania
2021,F,24,Troy Barnies,TEC,23,23.875,15.5,6.125,12.625,0.605,2.5,6.5,0.46875,0.875,1.25,0.83375,2.625,6.5,9.125,2.375,1.25,0.125,2.875,5.75,Lithuanian LKL,2020,F,6-7,205,Lietkabelis,Auburn (ME),"2011 NBA Draft, Undrafted",United States
2021,C,2,Ivan Buva,LIE,21,28.0,38.375,14.875,27.5,0.6775,1.625,5.75,0.3612499999999999,6.875,9.375,0.9125,6.0,9.875,15.75,3.75,1.125,1.125,7.0,5.875,Lithuanian LKL,2020,C,6-8,215,Lietuvos Rytas,Zagreb,"2013 NBA Draft, Undrafted",Croatia
2022,C,1,Ivan Buva,LIE,33,27.125,45.875,16.5,28.375,0.73,1.875,4.0,0.5725,10.875,13.625,0.9975,6.0,9.75,15.75,2.875,1.125,0.5,4.75,5.875,Lithuanian LKL,2020,C,6-8,215,Lietuvos Rytas,Zagreb,"2013 NBA Draft, Undrafted",Croatia
2021,C,3,Joffrey Lauvergne,ZAL,35,22.75,36.25,15.875,23.0,0.8624999999999999,0.0,0.125,0.0,4.5,5.875,0.9675,5.625,10.75,16.375,4.5,1.875,0.875,3.75,5.125,Lithuanian LKL,2020,F,6-11,260,Zalgiris,Mulhouse,2013 Rnd 2 Pick 25,France
2022,F,1,Joffrey Lauvergne,ZAL,23,19.25,37.75,15.25,27.0,0.7074999999999999,0.0,0.125,0.0,7.125,11.25,0.795,6.75,9.625,16.5,3.0,1.75,1.0,5.25,7.5,Lithuanian LKL,2020,F,6-11,260,Zalgiris,Mulhouse,2013 Rnd 2 Pick 25,France
2021,C,5,Giedrius Staniulis,DZU,25,29.75,34.0,14.125,22.625,0.78125,0.0,0.125,0.0,5.75,10.125,0.7124999999999999,8.125,11.125,19.25,2.125,1.75,1.625,4.875,6.625,Lithuanian LKL,2020,FC,6-7,200,Dzukija,Kaunas,"2013 NBA Draft, Undrafted",Lithuania
2022,C,9,Giedrius Staniulis,SIA,38,31.25,30.0,12.875,20.25,0.7975,0.0,0.0,0.0,4.25,7.625,0.6975,6.25,9.375,15.625,1.875,2.0,0.625,3.25,4.75,Lithuanian LKL,2020,FC,6-7,200,Dzukija,Kaunas,"2013 NBA Draft, Undrafted",Lithuania
2023,C,6,Giedrius Staniulis,GG,25,30.125,32.0,13.125,24.0,0.685,0.0,0.125,0.0,5.75,11.625,0.62,8.25,10.875,19.125,3.625,1.25,0.75,5.125,6.125,Lithuanian LKL,2020,FC,6-7,200,Dzukija,Kaunas,"2013 NBA Draft, Undrafted",Lithuania
2024,C,14,Giedrius Staniulis,MAZ,27,31.75,27.0,11.125,18.0,0.775,0.0,0.0,0.0,4.75,8.375,0.7037499999999999,8.0,10.625,18.75,2.875,1.625,1.625,4.5,7.375,Lithuanian LKL,2020,FC,6-7,200,Dzukija,Kaunas,"2013 NBA Draft, Undrafted",Lithuania
2021,C,7,Dorde Gagic,TEC,36,24.125,32.375,12.625,23.875,0.66125,0.0,0.375,0.0,7.125,10.625,0.84375,4.375,8.375,12.75,6.0,1.75,1.25,7.5,9.875,Lithuanian LKL,2020,C,6-9,251,Lietkabelis,Benkovac,"2012 NBA Draft, Undrafted",CroatiaSerbia
2022,C,2,Dorde Gagic,TEC,42,25.5,40.5,15.625,25.25,0.7725,0.125,0.125,0.625,9.125,12.875,0.8899999999999999,5.25,8.5,13.75,4.0,2.0,1.125,6.625,8.75,Lithuanian LKL,2020,C,6-9,251,Lietkabelis,Benkovac,"2012 NBA Draft, Undrafted",CroatiaSerbia
2024,C,12,Dorde Gagic,WOLV,11,12.75,30.375,10.125,21.875,0.57875,0.0,0.5,0.0,10.125,14.875,0.8487500000000001,6.875,5.875,12.75,3.25,0.0,0.5,10.625,14.875,Lithuanian LKL,2020,C,6-9,251,Lietkabelis,Benkovac,"2012 NBA Draft, Undrafted",CroatiaSerbia
2021,C,9,Martynas Pacevicius,PRI,13,26.5,29.625,11.125,20.25,0.685,0.0,0.375,0.0,7.375,10.5,0.885,7.625,11.75,19.375,2.625,0.875,0.0,3.875,8.125,Lithuanian LKL,2020,C,6-7,212,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania
2022,C,10,Martynas Pacevicius,LIE,10,13.25,28.25,11.25,18.0,0.78125,0.0,0.0,0.0,5.625,13.0,0.54375,4.5,9.625,14.125,0.625,2.875,2.25,6.25,13.0,Lithuanian LKL,2020,C,6-7,212,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania
2023,C,15,Martynas Pacevicius,PZV,25,29.875,26.75,10.75,20.0,0.6687500000000001,0.0,0.5,0.0,5.375,7.625,0.87125,5.375,11.875,17.375,2.625,1.75,1.25,4.5,8.375,Lithuanian LKL,2020,C,6-7,212,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania
2024,C,10,Martynas Pacevicius,NEP,24,23.0,31.25,12.0,17.75,0.8400000000000001,0.0,0.125,0.0,7.375,11.5,0.79375,7.0,9.0,16.0,2.75,1.625,2.125,3.125,9.125,Lithuanian LKL,2020,C,6-7,212,Vytautas Prienu,Kaunas,"2019 NBA Draft, Undrafted",Lithuania
2021,C,11,Daniel Amigo,PZV,23,25.75,29.0,12.25,22.375,0.6887500000000001,0.125,0.125,1.25,4.375,7.5,0.72,5.75,7.5,13.25,3.625,1.125,0.875,8.0,10.625,Lithuanian LKL,2019,C,6-10,245,Pieno Zvaigzdes,El Paso (TX),"2018 NBA Draft, Undrafted",MexicoArgentina
2021,C,13,Jonas Paukste,SIA,13,5.125,28.125,13.5,24.75,0.68125,0.0,0.0,0.0,1.125,2.25,0.625,3.375,5.625,9.0,0.0,1.125,1.125,12.375,16.875,Lithuanian LKL,2020,C,7-1,212,Siauliai,Vilnius,"2022 NBA Draft, Undrafted",Lithuania
2021,C,14,Ariel Hukporti,KED,21,29.375,26.625,10.75,25.625,0.52125,1.625,5.75,0.34625,3.625,6.875,0.67,6.625,12.25,18.875,3.5,2.25,3.125,7.625,7.125,Lithuanian LKL,2020,C,7-0,250,Kedainiai Nevezis,Stralsund,2024 NBA Draft Eligible,GermanyTogo
2021,C,16,Andy Van Vliet,SIA,38,32.625,25.375,10.25,19.875,0.6425000000000001,3.0,7.625,0.49625,2.0,2.875,0.8599999999999999,1.75,11.5,13.25,5.0,1.125,1.25,4.5,4.625,Lithuanian LKL,2020,C,7-0,235,Siauliai,Brasschaat,"2020 NBA Draft, Undrafted",Belgium
2021,C,18,Rokas Gadiliauskas,PRI,19,7.625,25.0,10.375,13.0,1.0,0.0,0.0,0.0,4.125,4.625,1.11125,5.75,10.875,16.625,5.25,1.0,2.125,4.125,12.0,Lithuanian LKL,2020,C,6-10,205,Vytautas Prienu,Siauliai,"2020 NBA Draft, Undrafted",Lithuania
2022,C,3,Rokas Gadiliauskas,PRI,10,11.75,36.875,15.25,26.125,0.73125,0.625,3.125,0.25,5.75,10.875,0.66125,8.25,10.125,18.5,5.75,0.625,4.5,0.625,12.125,Lithuanian LKL,2020,C,6-10,205,Vytautas Prienu,Siauliai,"2020 NBA Draft, Undrafted",Lithuania
2023,C,23,Rokas Gadiliauskas,PRI,12,19.75,22.125,7.625,19.25,0.49125,0.375,4.125,0.09625,6.625,9.5,0.875,5.75,12.375,18.0,1.0,1.0,3.125,4.125,10.75,Lithuanian LKL,2020,C,6-10,205,Vytautas Prienu,Siauliai,"2020 NBA Draft, Undrafted",Lithuania
2021,C,23,Ignas Lukosius,KED,28,18.0,12.625,6.125,11.0,0.6925000000000001,0.0,0.125,0.0,0.5,1.5,0.375,3.0,6.125,9.0,2.25,1.5,3.625,3.125,6.875,Lithuanian LKL,2020,C,6-6,220,Kedainiai Nevezis,Kedainiai,"2015 NBA Draft, Undrafted",Lithuania
2022,G,1,Patrick Miller,JUV,30,38.875,34.375,12.75,25.625,0.62125,1.0,2.75,0.4649999999999999,8.0,11.125,0.89625,2.25,3.875,6.125,8.25,2.25,0.625,4.375,5.125,Lithuanian LKL,2021,G,6-1,200,Juventus,Chicago (IL),"2014 NBA Draft, Undrafted",United States
2022,G,2,Randy Culpepper,PZV,16,36.25,33.0,12.125,29.125,0.5225,3.125,10.25,0.38,5.625,6.875,1.0137500000000002,0.75,3.625,4.375,5.625,5.0,0.125,3.625,5.25,Lithuanian LKL,2021,G,6-0,163,Pieno Zvaigzdes,Memphis (TN),"2011 NBA Draft, Undrafted",United States
2022,G,3,Mindaugas Stasys,GG,1,17.5,30.0,8.625,12.875,0.83375,4.25,8.625,0.625,8.625,12.875,0.83375,0.0,0.0,0.0,4.25,0.0,0.0,4.25,4.25,Lithuanian LKL,2022,G,5-9,154,Gargzdu Gargzdai,Klaipeda,"2008 NBA Draft, Undrafted",Lithuania
2023,G,31,Mindaugas Stasys,GG,19,12.25,15.375,3.5,12.875,0.34375,1.875,5.5,0.44125,6.375,9.0,0.8925,0.375,3.5,3.875,9.375,1.625,0.0,5.125,7.75,Lithuanian LKL,2022,G,5-9,154,Gargzdu Gargzdai,Klaipeda,"2008 NBA Draft, Undrafted",Lithuania
2022,G,6,Dylan Frye,DZU,32,26.0,29.375,10.5,26.125,0.5,5.25,15.0,0.4362499999999999,3.125,3.75,1.04125,0.5,5.0,5.625,6.375,1.25,0.125,5.0,7.25,Lithuanian LKL,2021,G,6-2,185,Dzukija,Pembroke Pines (FL),"2020 NBA Draft, Undrafted",United States
2022,G,7,Jon Elmore,SIA,29,38.875,29.25,10.25,25.5,0.50375,3.875,12.0,0.41,4.875,6.625,0.92125,1.125,5.0,6.125,10.75,3.25,0.125,5.5,4.0,Lithuanian LKL,2021,G,6-3,190,Siauliai,Charles Town (WV),"2019 NBA Draft, Undrafted",United States
2022,G,8,Tahj Eaddy,PRI,17,24.0,28.625,10.625,25.75,0.5175,5.875,13.375,0.5475,1.5,2.0,0.90875,1.125,3.5,4.625,5.5,1.875,0.0,4.625,3.25,Lithuanian LKL,2021,G,6-2,165,Vytautas Prienu,West Haven (CT),"2021 NBA Draft, Undrafted",United States
2022,G,10,Tai Webster,ZAL,25,21.625,27.125,10.875,22.5,0.60625,2.75,7.875,0.43875,2.5,3.5,0.8999999999999999,0.375,4.75,5.125,7.75,3.125,0.25,6.0,9.25,Lithuanian LKL,2021,G,6-2,180,Zalgiris,Auckland,"2017 NBA Draft, Undrafted",New Zealand
2022,G,13,Vytenis Cizauskas,KED,11,30.75,25.0,8.375,23.875,0.4399999999999999,2.875,7.25,0.4925,5.375,7.75,0.8575,2.0,6.875,8.875,10.0,2.25,0.625,6.625,7.5,Lithuanian LKL,2020,G,6-2,172,Dzukija,Kaisiadorys,"2014 NBA Draft, Undrafted",Lithuania
2022,G,14,Speedy Smith,LIE,39,32.0,25.0,8.375,19.5,0.535,4.125,10.625,0.49,4.125,5.125,1.0025,0.875,5.0,5.875,13.625,2.5,0.0,5.125,5.25,Lithuanian LKL,2021,G,6-3,180,Lietuvos Rytas,St. Petersburg (FL),"2015 NBA Draft, Undrafted",United States
2022,G,15,Nikola Radicevic,TEC,30,26.75,24.125,9.0,21.25,0.5287499999999999,2.75,8.625,0.39,3.5,4.625,0.97,0.125,4.75,4.875,10.625,1.125,0.125,2.875,6.5,Lithuanian LKL,2021,G,6-5,200,Lietkabelis,Cacak,2015 Rnd 2 Pick 27,Serbia
2022,G,19,Janis Strelnieks,ZAL,34,23.375,22.375,7.5,17.375,0.54,3.875,9.625,0.5025000000000001,3.375,3.5,1.21625,0.625,4.5,5.125,8.75,1.75,0.125,2.5,6.625,Lithuanian LKL,2021,G,6-3,190,Zalgiris,Talsi,"2011 NBA Draft, Undrafted",Latvia
2022,G,22,Dovydas Giedraitis,TEC,36,29.0,20.375,7.125,14.5,0.61875,2.75,6.375,0.53375,3.25,4.0,1.02625,1.375,2.5,3.75,6.375,2.25,0.125,2.125,5.75,Lithuanian LKL,2021,G,6-4,165,Lietkabelis,Vilnius,"2022 NBA Draft, Undrafted",Lithuania
2023,G,27,Dovydas Giedraitis,ZAL,30,20.625,18.125,6.75,14.875,0.56875,2.875,6.75,0.53625,1.75,2.625,0.795,1.25,2.875,4.125,5.875,3.5,0.0,3.0,6.5,Lithuanian LKL,2021,G,6-4,165,Lietkabelis,Vilnius,"2022 NBA Draft, Undrafted",Lithuania
2024,G,18,Dovydas Giedraitis,ZAL,24,23.0,20.125,7.625,15.625,0.60875,2.875,6.125,0.58375,2.0,2.75,0.9375,1.0,3.25,4.25,4.625,2.875,0.125,2.5,4.875,Lithuanian LKL,2021,G,6-4,165,Lietkabelis,Vilnius,"2022 NBA Draft, Undrafted",Lithuania
2022,G,26,Isaac Bonton,NEP,11,17.125,17.125,6.375,23.0,0.345,0.75,6.0,0.16625,3.625,4.375,1.0225,0.75,5.625,6.375,7.125,2.0,0.0,8.375,7.5,Lithuanian LKL,2021,G,6-3,185,Neptunas,Portland (OR),"2021 NBA Draft, Undrafted",United States
2022,G,27,Dominykas Stenionis,KED,15,20.5,16.125,5.125,19.125,0.33625,2.5,9.75,0.3125,3.375,5.875,0.72875,2.25,5.875,8.125,12.75,4.375,0.25,6.375,8.25,Lithuanian LKL,2021,G,5-10,165,Kedainiai Nevezis,Kaunas,2024 NBA Draft Eligible,Lithuania
2022,G,28,Mantas Kalnietis,ZAL,34,19.5,15.5,5.5,13.875,0.4975,2.375,6.75,0.4375,2.0,2.25,1.125,0.5,4.0,4.375,15.0,1.75,0.125,4.25,8.0,Lithuanian LKL,2021,G,6-5,185,Zalgiris,Kaunas,"2008 NBA Draft, Undrafted",Lithuania
2023,G,30,Mantas Kalnietis,ZAL,11,18.0,15.875,6.0,13.625,0.555,3.75,9.125,0.52125,0.0,0.0,0.0,1.125,4.875,6.0,12.5,0.75,0.375,6.375,7.125,Lithuanian LKL,2021,G,6-5,185,Zalgiris,Kaunas,"2008 NBA Draft, Undrafted",Lithuania
2022,G,30,Armandas Plintauskas,KED,18,6.25,14.0,5.375,15.25,0.4349999999999999,2.625,10.0,0.33375,0.625,1.375,0.625,0.625,4.0,4.625,0.625,1.375,0.625,2.0,8.0,Lithuanian LKL,2021,G,6-4,185,Kedainiai Nevezis,Kedainiai,2026 NBA Draft Eligible,Lithuania
2022,G,31,Toms Leimanis,NEP,15,23.25,12.0,5.125,16.625,0.39,0.875,7.75,0.13875,0.875,1.25,0.83375,0.875,3.875,4.75,9.5,1.25,0.0,5.375,5.625,Lithuanian LKL,2021,G,6-2,155,Neptunas,Ventspils,"2016 NBA Draft, Undrafted",Latvia
2022,G,32,Mantvydas Staniulis,PRI,30,19.5,11.75,3.5,11.75,0.3662499999999999,1.5,7.125,0.2675,3.375,4.0,1.04875,0.625,3.25,3.875,10.5,1.5,0.0,6.125,5.75,Lithuanian LKL,2021,G,6-0,174,Vytautas Prienu,Vilnius,"2019 NBA Draft, Undrafted",Lithuania
2022,G,1,T.J. Starks,KED,10,33.75,42.125,17.375,35.875,0.605,1.75,9.375,0.2375,5.625,8.5,0.8225,1.5,4.875,6.5,10.0,1.75,0.0,5.125,5.625,Lithuanian LKL,2021,G,6-2,196,Juventus,Lancaster (TX),"2021 NBA Draft, Undrafted",United States
2022,G,2,Jovan Kljajic,PRI,27,29.125,31.75,11.0,28.75,0.48,2.875,11.25,0.3175,6.875,8.625,1.0,1.875,7.25,9.125,6.375,1.75,0.375,6.25,8.125,Lithuanian LKL,2021,G,6-6,200,Vytautas Prienu,Podgorica,"2023 NBA Draft, Undrafted",Montenegro
2022,G,3,Josh Newkirk,DZU,33,29.0,31.5,11.5,28.125,0.5137499999999999,3.375,9.875,0.42625,5.0,7.375,0.8512500000000001,0.75,6.0,6.75,8.125,1.375,0.0,5.75,5.375,Lithuanian LKL,2021,G,6-1,195,Dzukija,Raleigh (NC),"2018 NBA Draft, Undrafted",United States
2023,G,15,Josh Newkirk,GG,32,41.0,26.75,9.375,22.375,0.5225,3.125,8.875,0.4349999999999999,5.0,6.75,0.9325,0.875,3.875,4.75,9.875,1.75,0.125,5.875,5.625,Lithuanian LKL,2021,G,6-1,195,Dzukija,Raleigh (NC),"2018 NBA Draft, Undrafted",United States
2022,G,4,Yusuf Sanon,SIA,16,27.875,29.875,10.75,23.25,0.5800000000000001,2.875,9.25,0.38625,5.375,6.875,0.975,1.375,5.5,6.875,6.75,2.75,0.125,4.75,7.375,Lithuanian LKL,2021,G,6-4,185,Siauliai,Donetsk,2018 Rnd 2 Pick 14,Ukraine
2022,G,5,Sven Smajlagic,KED,19,36.875,27.875,10.125,23.0,0.5525,3.625,11.625,0.39375,3.875,5.0,0.9575,1.375,7.125,8.625,3.875,1.75,0.625,3.125,5.5,Lithuanian LKL,2021,G,6-5,205,Kedainiai Nevezis,Zagreb,"2012 NBA Draft, Undrafted",Croatia
2022,G,6,Markell Johnson,PZV,23,32.75,27.625,10.75,20.875,0.6425000000000001,1.625,3.75,0.52625,4.5,5.75,0.97,1.5,6.375,7.875,10.0,3.125,0.75,4.125,7.75,Lithuanian LKL,2021,G,6-1,175,Pieno Zvaigzdes,Cleveland (OH),"2020 NBA Draft, Undrafted",United States
2022,G,8,Aleksandar Aranitovic,DZU,32,33.875,26.75,9.375,21.125,0.55125,3.375,9.125,0.4575,4.75,6.5,0.9275,1.625,9.5,11.125,5.0,2.375,0.375,4.0,5.375,Lithuanian LKL,2021,G,6-5,201,Dzukija,Belgrade,"2020 NBA Draft, Undrafted",Serbia
2022,G,15,Kristaps Gluditis,PZV,26,20.625,21.75,7.25,20.0,0.4549999999999999,5.625,15.5,0.4499999999999999,1.625,2.25,0.9375,0.25,2.625,2.875,3.25,1.625,0.125,2.375,3.125,Lithuanian LKL,2021,G,6-3,178,Pieno Zvaigzdes,Riga,"2017 NBA Draft, Undrafted",Latvia
2022,G,20,Justinas Ramanauskas,JJ,31,21.875,18.875,6.0,18.875,0.395,3.375,11.375,0.3637499999999999,3.5,5.0,0.8887499999999999,1.625,2.875,4.5,6.75,1.5,0.0,3.5,7.375,Lithuanian LKL,2021,G,6-4,185,Jonava Jonavos,Kaunas,"2022 NBA Draft, Undrafted",Lithuania
2022,G,22,Daryl Ayton Doualla,KED,29,24.625,17.75,6.25,17.875,0.43875,0.75,7.125,0.12875,4.375,6.75,0.8200000000000001,2.0,4.25,6.125,3.625,1.875,0.375,3.375,6.125,Lithuanian LKL,2021,F,6-4,190,Kedainiai Nevezis,,2026 NBA Draft Eligible,France
2023,F,20,Daryl Ayton Doualla,KED,33,29.625,21.25,7.25,16.0,0.57125,1.625,5.75,0.35,5.0,8.0,0.78125,2.25,4.875,7.25,3.5,2.125,0.25,3.625,7.125,Lithuanian LKL,2021,F,6-4,190,Kedainiai Nevezis,,2026 NBA Draft Eligible,France
2022,G,23,Jaylin Airington,JUV,28,21.375,17.125,6.125,15.625,0.49,1.875,6.25,0.375,3.0,3.5,1.07125,1.125,4.125,5.25,7.625,1.75,0.375,3.625,7.875,Lithuanian LKL,2021,G,6-4,190,Juventus,East Chicago (IN),"2017 NBA Draft, Undrafted",United States
2022,G,25,Matas Vaitkus,NEP,13,14.5,14.375,5.625,14.0,0.5,2.0,7.25,0.3475,1.25,1.625,0.9375,1.25,2.375,3.625,3.625,1.25,0.0,4.375,6.0,Lithuanian LKL,2021,G,6-1,182,Neptunas,Klaipeda,"2022 NBA Draft, Undrafted",Lithuania
2023,G,19,Matas Vaitkus,NEP,34,16.125,19.5,6.625,21.375,0.385,3.125,10.625,0.3687499999999999,3.125,3.75,1.065,0.625,2.75,3.375,5.625,1.875,0.125,4.5,6.5,Lithuanian LKL,2021,G,6-1,182,Neptunas,Klaipeda,"2022 NBA Draft, Undrafted",Lithuania
2024,G,28,Matas Vaitkus,NEP,21,12.375,16.625,6.0,17.875,0.42375,2.25,7.5,0.385,2.25,3.75,0.76875,0.25,3.5,3.75,9.25,3.5,0.0,3.75,11.5,Lithuanian LKL,2021,G,6-1,182,Neptunas,Klaipeda,"2022 NBA Draft, Undrafted",Lithuania
2022,F,5,Rihards Kuksiks,KED,26,39.375,24.75,8.625,19.875,0.54,5.25,13.125,0.5025000000000001,2.375,2.875,1.0,2.0,7.5,9.625,3.25,2.125,0.25,2.0,4.875,Lithuanian LKL,2019,GF,6-5,210,Lietkabelis,Riga,"2011 NBA Draft, Undrafted",Latvia
2023,G,2,Rihards Kuksiks,PZV,29,27.25,31.0,10.875,22.125,0.61125,6.875,15.25,0.56625,2.375,3.125,0.9475,1.25,5.375,6.625,3.375,1.75,0.25,2.25,6.125,Lithuanian LKL,2019,GF,6-5,210,Lietkabelis,Riga,"2011 NBA Draft, Undrafted",Latvia
2022,F,9,Danielius Lavrinovicius,KED,14,21.125,22.75,9.125,17.5,0.6525000000000001,1.25,5.0,0.3125,3.25,5.0,0.8125,5.625,5.875,11.375,2.75,2.75,0.75,4.25,6.125,Lithuanian LKL,2021,F,6-9,203,Kedainiai Nevezis,Kelme,"2021 NBA Draft, Undrafted",Lithuania
2023,F,8,Danielius Lavrinovicius,KED,34,29.5,27.5,9.875,17.75,0.6937500000000001,2.0,5.625,0.44375,5.75,7.75,0.935,3.375,5.75,9.25,2.75,1.625,0.875,3.5,7.75,Lithuanian LKL,2021,F,6-9,203,Kedainiai Nevezis,Kelme,"2021 NBA Draft, Undrafted",Lithuania
2024,F,15,Danielius Lavrinovicius,ZAL,20,18.75,23.375,8.625,16.25,0.6637500000000001,3.625,8.375,0.53625,2.625,3.0,1.08375,1.75,11.25,13.0,3.0,1.75,1.0,4.375,9.75,Lithuanian LKL,2021,F,6-9,203,Kedainiai Nevezis,Kelme,"2021 NBA Draft, Undrafted",Lithuania
2022,F,10,Mintautas Mockus,PRI,10,8.875,22.125,7.625,13.625,0.7037499999999999,3.375,6.0,0.7137499999999999,3.375,5.125,0.83375,0.875,3.375,4.25,3.375,0.0,0.0,5.125,5.125,Lithuanian LKL,2021,GF,6-7,191,Vytautas Prienu,Panevezys,2027 NBA Draft Eligible,Lithuania
2023,F,33,Mintautas Mockus,PRI,15,15.25,15.375,3.875,12.125,0.405,1.25,5.25,0.3125,6.25,10.125,0.76625,3.0,6.875,9.75,1.25,1.25,0.0,3.0,3.625,Lithuanian LKL,2021,GF,6-7,191,Vytautas Prienu,Panevezys,2027 NBA Draft Eligible,Lithuania
2022,F,15,Vitalijus Kozys,JJ,32,29.875,21.125,7.0,17.875,0.4875,2.875,9.875,0.3675,4.375,6.375,0.8387500000000001,4.125,8.875,13.0,4.75,3.0,0.5,3.375,8.5,Lithuanian LKL,2021,F,6-7,190,Jonava Jonavos,Kretniga,"2021 NBA Draft, Undrafted",Lithuania
2023,F,29,Vitalijus Kozys,WOLV,20,15.875,18.0,6.625,15.375,0.53875,2.875,9.25,0.385,1.875,2.375,1.0,5.25,5.875,11.125,4.25,3.125,0.5,2.875,11.625,Lithuanian LKL,2021,F,6-7,190,Jonava Jonavos,Kretniga,"2021 NBA Draft, Undrafted",Lithuania
2024,F,23,Vitalijus Kozys,WOLV,24,16.25,19.625,6.875,15.75,0.54875,3.25,8.625,0.4725,2.5,4.0,0.7737499999999999,3.625,7.625,11.375,3.125,1.875,0.375,2.25,11.75,Lithuanian LKL,2021,F,6-7,190,Jonava Jonavos,Kretniga,"2021 NBA Draft, Undrafted",Lithuania
2022,F,16,Edvinas Seskus,JJ,32,39.75,21.125,8.75,19.125,0.57125,2.125,7.5,0.35125,1.625,3.125,0.625,2.875,4.25,7.125,6.0,2.25,0.375,3.25,4.125,Lithuanian LKL,2021,F,6-4,178,Jonava Jonavos,Vilnius,"2017 NBA Draft, Undrafted",Lithuania
2023,G,14,Edvinas Seskus,JJ,40,39.375,21.75,8.875,19.625,0.5675,3.125,9.375,0.41875,0.875,2.125,0.5,2.25,4.75,6.875,5.5,1.5,0.25,3.75,4.75,Lithuanian LKL,2021,F,6-4,178,Jonava Jonavos,Vilnius,"2017 NBA Draft, Undrafted",Lithuania
2024,F,25,Edvinas Seskus,JJ,25,37.375,17.5,6.875,16.5,0.5187499999999999,2.625,9.375,0.3525,1.25,2.625,0.5862499999999999,2.0,4.375,6.375,7.75,1.625,0.125,3.5,4.75,Lithuanian LKL,2021,F,6-4,178,Jonava Jonavos,Vilnius,"2017 NBA Draft, Undrafted",Lithuania
2022,F,21,Lachlan Anderson,JJ,31,21.875,19.5,7.0,17.125,0.5075000000000001,2.5,9.375,0.33875,3.0,4.125,0.9125,2.375,4.75,7.125,2.25,1.625,0.5,1.75,8.0,Lithuanian LKL,2021,F,6-8,205,Jonava Jonavos,Sydney,"2020 NBA Draft, Undrafted",Australia
