Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,G,20,Spencer Weisz,ASH,26.0,37.125,18.125,6.5,16.0,0.51,3.0,9.75,0.3775,2.125,2.75,0.96375,2.5,5.375,7.875,7.5,4.25,0.25,2.375,4.75
2019,G,21,Joaquin Szuchman,GAL,33.0,40.625,14.625,5.125,13.5,0.47,1.875,6.875,0.34500000000000003,2.5,3.875,0.80375,0.625,7.375,8.0,7.625,3.25,0.25,4.75,6.875
2019,G,22,Avi Ben-Chimol,EIL,36.0,38.5,13.875,5.25,11.125,0.5825,1.25,3.0,0.53625,2.125,2.875,0.92625,0.375,3.625,4.125,14.25,2.75,0.0,6.125,4.125
2019,G,23,Tom Maayan,ASH,20.0,28.75,11.25,3.75,11.625,0.40750000000000003,1.875,6.375,0.3575,1.875,4.625,0.5,2.375,5.0,7.25,12.5,4.25,0.25,5.375,8.625
2019,G,24,Nitzan Hanochi,BHS,29.0,19.5,11.125,4.0,11.875,0.42125,2.125,7.0,0.3775,1.0,2.0,0.66625,0.875,5.75,6.625,3.75,2.0,0.0,3.375,8.5
2019,F,1,Diamon Simpson,MRL,29.0,23.625,33.125,13.625,25.75,0.6625000000000001,0.0,0.5,0.0,5.75,13.5,0.53375,7.875,15.75,23.625,3.625,2.125,3.0,3.75,9.25
2019,F,2,Elijah Bryant,EIL,36.0,40.0,32.875,12.0,21.625,0.6975,2.5,6.875,0.44875,6.375,8.25,0.95875,3.125,7.5,10.625,4.75,2.625,0.625,3.75,5.375
2019,F,3,Jordan Swing,BEER,36.0,35.75,32.5,10.875,25.625,0.53,4.5,12.25,0.46375,6.125,7.375,1.04375,3.0,8.75,11.75,6.75,2.25,0.5,4.5,5.0
2019,F,4,Daequan Cook,IRO,29.0,39.75,32.125,10.625,27.375,0.48750000000000004,6.125,16.75,0.45499999999999996,4.625,5.75,1.01125,1.25,6.75,8.125,2.75,1.75,0.375,1.75,3.875
2019,F,5,Landon Milbourne,ASH,15.0,40.375,30.25,11.75,26.625,0.5525,2.875,7.75,0.45625,4.0,5.125,0.9750000000000001,1.125,4.375,5.5,3.625,2.75,0.75,5.5,5.75
2019,F,6,DeQuan Jones,HAP,33.0,28.625,30.0,11.0,22.0,0.62,3.375,9.25,0.45999999999999996,4.75,7.5,0.7975,1.0,7.0,8.0,2.375,2.375,1.375,4.625,5.75
2019,F,7,Jeff Adrien,BHS,31.0,31.75,29.625,11.0,23.0,0.5974999999999999,0.875,2.375,0.48375,6.75,10.0,0.8400000000000001,4.125,13.875,18.0,3.75,1.625,1.875,4.5,5.0
2019,F,8,Myke Henry,NAH,33.0,39.125,27.5,9.75,22.375,0.5425,3.125,10.625,0.36374999999999996,5.0,7.0,0.8987499999999999,2.125,9.0,11.25,4.125,2.875,1.375,6.625,5.375
2019,F,9,Rafi Manco,EIL,28.0,24.5,27.25,10.625,21.0,0.63125,3.875,8.875,0.54,2.125,3.125,0.8624999999999999,2.125,7.375,9.625,4.875,2.25,0.375,3.875,8.25
2019,F,10,Guy Pnini,HAP,26.0,31.25,22.25,7.625,15.375,0.6174999999999999,4.75,11.625,0.5062500000000001,2.375,3.75,0.7925,0.75,6.125,6.875,9.5,2.125,0.5,5.5,5.125
2019,F,11,DeAndre Kane,MAC,28.0,24.5,20.5,7.75,18.25,0.53125,2.125,7.875,0.33,3.0,5.5,0.675,2.375,7.125,9.5,7.125,4.0,0.375,3.875,7.375
2019,F,12,Adam Ariel,MRL,38.0,27.75,20.0,6.625,17.375,0.475,4.375,12.25,0.4475,2.375,2.875,1.0625,1.75,4.75,6.5,2.375,2.125,0.125,1.75,6.25
2019,F,13,Netanel Artzi,GAL,33.0,29.125,19.5,7.375,15.75,0.5874999999999999,2.375,6.75,0.43624999999999997,2.375,3.375,0.8724999999999999,2.75,5.375,8.0,2.125,2.375,1.375,2.0,7.75
2019,F,14,Angelo Caloiaro,MAC,33.0,20.625,19.0,6.25,12.875,0.61375,2.5,6.875,0.46375,3.875,5.0,0.9725,3.875,9.0,12.875,4.875,2.875,0.25,3.625,7.125
2019,F,15,Rafi Manco,HAP,7.0,28.0,18.375,7.25,16.875,0.54,2.25,6.125,0.46875,1.5,2.25,0.83375,1.125,6.5,7.625,5.0,3.5,0.375,3.5,6.875
2019,F,16,Tal Karpels,GAL,19.0,25.375,17.125,6.0,15.75,0.48250000000000004,1.25,6.25,0.25,3.75,5.5,0.8575,2.5,5.0,7.5,3.375,3.125,0.125,3.375,8.5
2019,F,1,Mark Tollefsen,ASH,26.0,41.25,37.125,13.875,25.5,0.68,5.625,12.75,0.55375,3.75,4.5,1.0187499999999998,3.125,6.875,10.0,2.0,1.625,0.375,1.875,3.375
2019,F,2,Suleiman Braimoh,EIL,34.0,33.25,34.625,11.875,21.625,0.68625,2.375,5.625,0.53625,8.5,11.75,0.91125,4.125,9.625,13.75,3.5,3.125,2.875,4.125,6.125
2019,F,3,Johnny O'Bryant,MAC,35.0,22.375,33.75,12.625,25.875,0.60875,4.0,9.875,0.51,4.625,6.375,0.895,4.625,13.75,18.375,3.5,1.125,0.625,4.75,6.5
2019,F,4,Winston Shepard,ASH,6.0,26.625,33.75,10.375,23.875,0.53875,0.5,4.75,0.125,12.625,23.0,0.6887500000000001,4.25,9.875,14.125,5.125,2.875,0.0,5.125,1.875
2019,F,5,Greg Whittington,GAL,30.0,44.125,31.25,11.375,21.625,0.66,2.875,7.0,0.5187499999999999,5.5,8.0,0.8624999999999999,4.0,12.25,16.25,4.375,2.5,1.625,3.75,3.75
2019,F,6,Darion Atkins,HAP,37.0,30.375,30.75,12.5,21.0,0.745,0.875,2.25,0.49250000000000005,4.875,6.625,0.92125,4.375,13.5,18.0,2.625,1.875,2.625,3.375,5.25
2019,F,7,Tarik Black,MAC,34.0,23.5,28.875,11.75,18.125,0.81,0.0,0.25,0.0,5.375,9.125,0.735,7.125,12.375,19.5,3.75,1.75,4.0,3.375,6.875
2019,F,8,J.P. Tokoto,EIL,38.0,35.125,28.625,10.5,19.875,0.66,0.125,1.25,0.11374999999999999,7.5,11.5,0.8175,3.125,13.125,16.25,6.75,3.125,0.75,4.625,5.375
2019,F,9,Josh Owens,HAPJ,34.0,26.875,27.0,11.625,16.25,0.90125,0.0,0.0,0.0,3.625,6.0,0.7537499999999999,6.875,12.75,19.5,3.25,2.75,1.25,2.25,5.375
2019,F,10,Tomer Ginat,HAP,36.0,39.125,26.625,9.875,20.125,0.61625,2.0,5.75,0.43624999999999997,4.75,6.375,0.9375,4.875,9.0,13.875,3.625,2.875,1.125,2.5,6.375
2019,F,11,DeShawn Stephens,MRL,24.0,32.375,26.375,10.75,18.875,0.7074999999999999,1.125,3.625,0.36124999999999996,3.875,8.75,0.55,5.625,6.75,12.375,2.875,2.125,1.375,3.625,5.375
