"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2019,C,5,Mindaugas Kupsas,TEC,42,28.4375,36.875,13.125,20.625,0.996875,0.0,0.0,0.0,10.625,13.125,1.2703125,7.5,12.34375,19.84375,3.59375,0.9375,3.28125,6.5625,9.21875,2020,C,"7-1",231,Juventus,Kaunas,"2013 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,C,1,Mindaugas Kupsas,JUV,46,33.28125,50.15625,19.375,28.59375,1.05625,0.0,0.0,0.0,11.5625,14.375,1.246875,8.4375,11.875,20.3125,3.75,1.875,2.96875,5.625,9.84375,2020,C,"7-1",231,Juventus,Kaunas,"2013 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,C,6,Evaldas Kairys,LIE,12,24.6875,34.6875,12.65625,18.59375,1.0640625,0.0,0.0,0.0,9.53125,14.21875,1.0421875,7.8125,9.53125,17.34375,2.03125,3.90625,3.90625,5.46875,14.21875,2019,C,"6-8",231,Lietuvos Rytas,Svencioiu,"2012 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,C,5,Evaldas Kairys,LIE,22,24.21875,38.28125,13.4375,19.6875,1.0703125,0.0,0.0,0.0,11.40625,20.0,0.8921875,7.65625,11.25,18.90625,4.375,0.625,6.5625,5.78125,11.40625,2019,C,"6-8",231,Lietuvos Rytas,Svencioiu,"2012 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,C,18,Evaldas Kairys,LIE,17,16.40625,26.875,9.6875,14.6875,1.0265625,0.0,0.0,0.0,7.5,12.1875,0.9703125,5.0,7.5,12.65625,2.5,3.75,3.75,6.25,15.9375,2019,C,"6-8",231,Lietuvos Rytas,Svencioiu,"2012 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,C,12,Evaldas Kairys,LIE,36,21.71875,35.0,13.125,21.25,0.96875,0.0,0.0,0.0,8.59375,11.5625,1.15625,6.40625,9.21875,15.625,3.4375,3.125,4.21875,4.6875,13.4375,2019,C,"6-8",231,Lietuvos Rytas,Svencioiu,"2012 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,C,7,Jerai Grant,NEP,42,36.5625,34.53125,13.75,21.40625,0.9984375,0.0,0.0,0.0,7.1875,10.0,1.1296875,4.375,10.9375,15.3125,5.3125,2.5,3.125,2.5,7.96875,2022,FC,"6-8",220,BC Wolves,Bowie (MD),"2011 NBA Draft, Undrafted",United States,Lithuanian LKL
2019,C,9,Arminas Urbutis,SIA,34,39.53125,29.84375,11.875,22.1875,0.8359375,0.9375,3.59375,0.38125,5.15625,6.09375,1.3390625,6.25,10.9375,17.1875,4.21875,1.875,1.25,4.84375,8.90625,2019,F,"6-9",220,Kedainiai Nevezis,Kaunas,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,F,16,Arminas Urbutis,KED,16,40.46875,25.0,9.84375,21.71875,0.703125,0.46875,3.90625,0.2125,4.84375,6.09375,1.240625,5.46875,7.03125,12.5,2.5,3.4375,1.875,4.53125,6.875,2019,F,"6-9",220,Kedainiai Nevezis,Kaunas,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,F,3,Arminas Urbutis,SIA,32,37.65625,37.65625,14.53125,25.0,0.9125,1.875,4.375,0.659375,6.5625,8.59375,1.19375,7.03125,10.625,17.8125,4.84375,2.1875,0.46875,6.25,9.375,2019,F,"6-9",220,Kedainiai Nevezis,Kaunas,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,F,2,Arminas Urbutis,SIA,19,32.8125,33.4375,12.1875,21.40625,0.890625,1.5625,4.0625,0.56875,7.5,9.375,1.25,7.34375,9.0625,16.40625,3.4375,1.71875,1.5625,4.53125,8.125,2019,F,"6-9",220,Kedainiai Nevezis,Kaunas,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,F,14,Arminas Urbutis,SIA,32,39.53125,31.09375,11.40625,20.46875,0.865625,1.09375,3.125,0.50625,7.34375,9.21875,1.25,4.6875,8.4375,13.125,4.21875,1.40625,0.78125,3.4375,7.65625,2019,F,"6-9",220,Kedainiai Nevezis,Kaunas,"2009 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,C,10,Karolis Guscikas,JUV,39,33.75,26.09375,10.625,18.4375,0.8984375,1.09375,2.8125,0.6046875,3.75,5.46875,1.084375,5.3125,8.75,14.0625,3.4375,1.5625,1.71875,4.21875,5.9375,2019,C,"6-9",208,Vytautas Prienu,Kelme,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,C,19,Karolis Guscikas,PRI,23,30.625,27.34375,12.03125,22.8125,0.821875,0.9375,2.5,0.625,2.34375,3.90625,0.9515625,5.78125,9.375,15.15625,2.5,2.03125,1.09375,3.4375,8.4375,2019,C,"6-9",208,Vytautas Prienu,Kelme,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,C,20,Karolis Guscikas,PZV,29,28.59375,25.9375,10.46875,20.78125,0.7859375,0.0,0.78125,0.0,5.15625,7.8125,1.0234375,8.4375,10.78125,19.21875,4.375,1.25,1.71875,4.375,8.28125,2019,C,"6-9",208,Vytautas Prienu,Kelme,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2019,C,11,Regimantas Miniotas,KED,36,36.875,20.3125,7.65625,16.5625,0.7234375,1.875,6.5625,0.4375,3.125,4.21875,1.196875,5.15625,12.65625,17.96875,4.53125,2.34375,0.9375,3.59375,6.25,2019,C,"6-9",210,Vytautas Prienu,Kedainiai,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,C,20,Regimantas Miniotas,PRI,23,36.09375,25.46875,10.3125,21.25,0.7609375,2.5,7.03125,0.5625,2.1875,3.90625,0.8921875,4.21875,9.21875,13.4375,5.3125,3.125,0.0,4.0625,6.875,2019,C,"6-9",210,Vytautas Prienu,Kedainiai,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,C,4,Regimantas Miniotas,PRI,11,50.3125,42.96875,16.5625,30.3125,0.8515625,3.59375,7.8125,0.7171875,6.40625,7.34375,1.3390625,8.75,15.625,24.375,6.5625,2.96875,0.46875,6.40625,5.78125,2019,C,"6-9",210,Vytautas Prienu,Kedainiai,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,C,16,Regimantas Miniotas,ZAL,22,20.9375,27.96875,10.625,21.09375,0.790625,2.03125,7.1875,0.446875,4.53125,5.625,1.278125,6.09375,12.65625,18.90625,6.09375,1.09375,0.78125,5.625,8.125,2019,C,"6-9",210,Vytautas Prienu,Kedainiai,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,C,11,Regimantas Miniotas,WOLV,30,26.5625,35.0,15.3125,25.9375,0.9234375,0.9375,2.8125,0.49375,3.59375,4.6875,1.171875,9.53125,10.625,20.15625,3.59375,2.65625,0.625,4.53125,11.25,2019,C,"6-9",210,Vytautas Prienu,Kedainiai,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,C,15,Regimantas Miniotas,WOLV,25,29.0625,32.03125,12.96875,24.6875,0.8265625,2.34375,4.84375,0.78125,3.59375,5.625,0.9828125,8.4375,14.6875,22.96875,3.90625,2.8125,0.625,3.28125,10.3125,2019,C,"6-9",210,Vytautas Prienu,Kedainiai,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,1,John Gillon,PZV,24,42.96875,38.125,13.125,26.40625,0.778125,3.90625,10.15625,0.590625,7.96875,10.15625,1.215625,0.9375,5.15625,5.9375,12.03125,2.65625,0.0,6.71875,6.875,2019,G,"6-0",178,Pieno Zvaigzdes,Houston (TX),"2017 NBA Draft, Undrafted",United States,Lithuanian LKL
2023,G,1,John Gillon,PZV,12,35.78125,45.15625,12.65625,27.03125,0.7265625,4.0625,10.625,0.6015625,15.9375,18.59375,1.3328125,0.78125,5.78125,6.5625,12.34375,1.71875,0.0,6.875,6.25,2019,G,"6-0",178,Pieno Zvaigzdes,Houston (TX),"2017 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,4,Bryant Crawford,JUV,22,39.84375,36.25,12.96875,30.625,0.6625,2.96875,12.34375,0.3703125,7.34375,9.375,1.228125,1.875,6.40625,8.28125,12.34375,4.53125,0.15625,8.4375,8.75,2019,G,"6-3",200,Juventus,Kensington (MD),"2018 NBA Draft, Undrafted",United States,Lithuanian LKL
2021,G,7,Bryant Crawford,JUV,37,37.65625,35.15625,12.65625,27.65625,0.7171875,2.8125,9.84375,0.440625,7.03125,9.53125,1.1375,0.78125,7.1875,8.125,12.8125,4.84375,0.625,8.90625,7.8125,2019,G,"6-3",200,Juventus,Kensington (MD),"2018 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,5,Darrin Dorsey,NEP,12,31.40625,35.9375,13.59375,29.21875,0.73125,7.1875,17.03125,0.653125,1.5625,1.875,1.3015625,0.9375,6.25,7.1875,8.75,4.375,0.0,8.4375,11.25,2019,G,"6-2",190,Neptunas,Phoenix (AZ),"2011 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,6,Arnas Velicka,PRI,24,42.03125,34.0625,11.09375,28.59375,0.603125,3.75,12.8125,0.4546875,8.28125,12.5,1.0265625,1.25,7.65625,8.90625,13.125,2.96875,0.625,9.0625,4.53125,2019,G,"6-4",192,Vytautas Prienu,Kaunas,"2021 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,12,Arnas Velicka,LIE,25,35.9375,31.5625,9.21875,22.03125,0.65625,4.6875,14.6875,0.4984375,8.4375,10.78125,1.2234375,2.1875,5.78125,8.125,17.65625,3.59375,1.25,9.0625,5.78125,2019,G,"6-4",192,Vytautas Prienu,Kaunas,"2021 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,7,Rokas Jokubaitis,ZAL,19,27.03125,32.1875,11.875,21.875,0.846875,3.59375,7.96875,0.7140625,4.84375,5.9375,1.2625,0.15625,8.90625,9.21875,11.71875,2.03125,0.15625,6.875,6.40625,2019,G,"6-4",182,Zalgiris,Mazeikiai,"2021 Rnd 2 Pick 4",Lithuania,Lithuanian LKL
2021,G,13,Rokas Jokubaitis,ZAL,43,31.25,29.84375,11.71875,24.6875,0.7453125,2.65625,7.96875,0.515625,3.59375,5.3125,1.0765625,0.9375,5.15625,6.09375,14.84375,2.65625,0.15625,4.84375,5.78125,2019,G,"6-4",182,Zalgiris,Mazeikiai,"2021 Rnd 2 Pick 4",Lithuania,Lithuanian LKL
2020,G,8,Karolis Giedraitis,LIE,19,11.875,30.78125,11.40625,21.40625,0.8390625,5.15625,10.9375,0.74375,2.65625,5.15625,0.78125,1.5625,4.21875,5.78125,4.6875,2.65625,0.46875,7.8125,12.03125,2019,G,"6-3",164,Lietuvos Rytas,Vilnius,"2020 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,12,Karolis Giedraitis,PZV,32,30.9375,30.0,9.375,22.1875,0.659375,4.21875,10.78125,0.6015625,7.1875,8.90625,1.25,2.96875,2.34375,5.3125,8.4375,3.4375,0.3125,5.3125,10.3125,2019,G,"6-3",164,Lietuvos Rytas,Vilnius,"2020 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,21,Karolis Giedraitis,TEC,32,20.3125,26.40625,8.59375,20.46875,0.6578125,3.125,10.78125,0.4421875,6.09375,7.96875,1.2078125,1.25,2.03125,3.28125,7.03125,2.1875,0.46875,5.15625,11.5625,2019,G,"6-3",164,Lietuvos Rytas,Vilnius,"2020 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,12,Karolis Giedraitis,PRI,31,37.96875,28.90625,9.0625,23.4375,0.6046875,3.90625,12.03125,0.5171875,6.71875,9.375,1.1296875,2.03125,2.8125,4.84375,5.0,2.1875,0.46875,4.84375,8.75,2019,G,"6-3",164,Lietuvos Rytas,Vilnius,"2020 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,23,Karolis Giedraitis,SIA,11,22.8125,25.78125,8.90625,18.75,0.7421875,2.8125,9.375,0.46875,5.15625,6.09375,1.321875,1.875,5.15625,7.03125,6.5625,2.34375,0.0,3.28125,7.03125,2019,G,"6-3",164,Lietuvos Rytas,Vilnius,"2020 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,9,Keron DeShields,SIA,19,31.09375,27.8125,11.09375,30.9375,0.5609375,1.71875,7.5,0.3703125,3.75,5.15625,1.1421875,1.25,6.09375,7.34375,11.09375,2.96875,0.0,7.96875,9.0625,2019,G,"6-2",195,Siauliai,Baltimore (MD),"2016 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,10,Lukas Lekavicius,ZAL,24,27.34375,27.5,10.15625,25.78125,0.6140625,2.96875,10.625,0.4421875,4.0625,4.53125,1.4375,1.09375,4.21875,5.3125,16.25,2.65625,0.0,6.875,6.875,2019,G,"6-0",167,Zalgiris,Silale,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,3,Lukas Lekavicius,ZAL,41,27.8125,42.5,16.09375,29.84375,0.84375,4.53125,10.0,0.709375,5.78125,6.71875,1.346875,1.25,3.4375,4.6875,13.28125,2.1875,0.15625,5.46875,6.5625,2019,G,"6-0",167,Zalgiris,Silale,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,5,Lukas Lekavicius,ZAL,37,33.28125,36.71875,12.5,25.46875,0.7671875,4.84375,10.78125,0.7046875,6.875,8.125,1.3265625,1.09375,3.75,4.84375,15.78125,3.59375,0.0,5.9375,7.03125,2019,G,"6-0",167,Zalgiris,Silale,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,14,Lukas Lekavicius,ZAL,40,25.78125,33.59375,12.03125,23.28125,0.8,4.84375,10.9375,0.684375,4.84375,5.625,1.371875,1.71875,5.0,6.71875,11.875,2.34375,0.15625,5.3125,8.125,2019,G,"6-0",167,Zalgiris,Silale,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,2,Lukas Lekavicius,ZAL,23,27.5,44.6875,16.40625,28.75,0.8921875,6.25,11.71875,0.84375,5.46875,6.40625,1.3390625,0.9375,3.4375,4.375,13.28125,2.8125,0.0,5.46875,6.09375,2019,G,"6-0",167,Zalgiris,Silale,"2016 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,11,Tu Holloway,LIE,22,33.4375,26.71875,9.0625,22.96875,0.61875,1.875,7.96875,0.375,6.71875,7.34375,1.4265625,0.3125,6.09375,6.40625,15.0,2.8125,0.15625,3.90625,6.875,2019,G,"6-0",190,Lietuvos Rytas,Hempstead (NY),"2012 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,13,Zygimantas Janavicius,NEP,22,38.4375,25.625,9.53125,24.21875,0.615625,2.65625,9.6875,0.4234375,3.90625,5.9375,1.0171875,0.625,6.40625,7.03125,18.75,3.4375,0.0,6.71875,6.5625,2019,G,"6-3",176,Neptunas,Alytus,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,16,Zygimantas Janavicius,NEP,32,40.625,27.03125,10.3125,22.65625,0.715625,2.5,9.21875,0.4140625,3.90625,5.15625,1.1859375,1.875,7.96875,9.84375,19.0625,3.90625,0.15625,7.96875,6.25,2019,G,"6-3",176,Neptunas,Alytus,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,17,Zygimantas Janavicius,NEP,32,41.5625,28.75,10.46875,23.28125,0.7046875,2.34375,8.125,0.4578125,5.3125,7.5,1.103125,1.40625,7.96875,9.375,19.375,2.96875,0.0,7.96875,6.5625,2019,G,"6-3",176,Neptunas,Alytus,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,25,Zygimantas Janavicius,NEP,32,38.75,27.34375,10.3125,24.21875,0.665625,2.5,9.375,0.4109375,4.21875,5.46875,1.2125,2.03125,6.40625,8.4375,18.125,2.96875,0.0,7.34375,6.71875,2019,G,"6-3",176,Neptunas,Alytus,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,20,Zygimantas Janavicius,NEP,27,38.59375,24.0625,9.0625,18.75,0.7484375,1.875,5.78125,0.5109375,4.0625,6.25,1.0234375,1.09375,5.46875,6.71875,19.375,3.4375,0.15625,6.875,7.03125,2019,G,"6-3",176,Neptunas,Alytus,"2011 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,14,Marius Valinskas,TEC,21,13.59375,24.0625,9.0625,22.03125,0.6359375,4.0625,10.625,0.6015625,2.03125,3.28125,0.9765625,0.78125,1.5625,2.5,9.375,3.28125,0.0,3.28125,6.09375,2019,G,"6-3",163,Lietkabelis,Kaunas,"2021 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,18,Marius Valinskas,TEC,36,16.71875,25.9375,9.6875,19.6875,0.7734375,4.53125,10.0,0.7046875,1.875,3.28125,0.91875,1.40625,2.34375,3.75,8.59375,3.125,0.15625,5.46875,7.1875,2019,G,"6-3",163,Lietkabelis,Kaunas,"2021 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,11,Marius Valinskas,KED,27,35.78125,33.125,12.03125,28.125,0.6671875,4.6875,13.59375,0.54375,4.53125,5.625,1.2296875,0.9375,5.0,5.9375,10.78125,1.875,0.3125,5.15625,4.375,2019,G,"6-3",163,Lietkabelis,Kaunas,"2021 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,G,23,Marius Valinskas,KED,34,42.96875,29.84375,10.15625,24.6875,0.64375,3.28125,9.84375,0.5078125,6.25,7.8125,1.228125,1.09375,5.3125,6.40625,11.40625,2.65625,0.0,5.0,3.4375,2019,G,"6-3",163,Lietkabelis,Kaunas,"2021 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,8,Marius Valinskas,JUV,23,26.875,35.0,11.875,26.40625,0.7078125,5.3125,11.875,0.69375,5.9375,7.03125,1.309375,1.25,5.3125,6.5625,10.9375,2.65625,0.0,5.9375,4.375,2019,G,"6-3",163,Lietkabelis,Kaunas,"2021 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,16,Malcolm Grant,PZV,10,31.5625,22.96875,8.59375,20.78125,0.6421875,4.0625,11.40625,0.5546875,1.875,1.875,1.5625,0.78125,3.75,4.375,5.15625,1.09375,0.0,4.84375,5.15625,2019,G,"6-1",188,Pieno Zvaigzdes,Brooklyn (NY),"2012 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,18,Edgars Lasenbergs,PZV,20,22.1875,22.5,6.40625,19.0625,0.5203125,3.90625,11.40625,0.5453125,5.78125,8.125,1.109375,0.46875,4.53125,5.0,5.3125,2.1875,0.0,3.4375,13.75,2019,G,"6-3",176,Pieno Zvaigzdes,Riga,"2017 NBA Draft, Undrafted",Latvia,Lithuanian LKL
2020,G,19,Kerr Kriisa,PRI,10,21.5625,22.34375,5.9375,17.96875,0.5203125,4.375,12.5,0.54375,5.9375,7.65625,1.228125,0.46875,3.28125,3.75,12.03125,2.65625,0.0,10.3125,4.84375,2019,G,"6-3",190,Vytautas Prienu,Tartu,"2025 NBA Draft Eligible",Estonia,Lithuanian LKL
2020,G,21,Kevin Hardy,SIA,24,42.8125,20.46875,8.75,18.90625,0.7296875,1.09375,3.90625,0.459375,1.71875,3.28125,0.8078125,3.75,9.0625,12.8125,12.5,8.125,0.625,4.53125,7.03125,2019,G,"6-2",180,Siauliai,Lake Charles (LA),"2015 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,22,Shannon Scott,JUV,21,34.84375,20.0,7.65625,22.1875,0.54375,2.1875,9.0625,0.384375,2.34375,3.75,1.01875,2.5,7.8125,10.46875,10.0,5.78125,0.78125,5.78125,7.8125,2019,G,"6-1",185,Juventus,Alpharetta (GA),"2015 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,24,Kevin Cham,KED,24,18.75,16.40625,5.9375,22.5,0.4171875,3.4375,14.84375,0.35625,1.09375,2.8125,0.56875,3.59375,6.5625,10.15625,6.5625,7.03125,0.3125,8.59375,10.625,2019,G,"6-2",161,Kedainiai Nevezis,Le Chesnay,"2020 NBA Draft, Undrafted",France,Lithuanian LKL
2020,G,1,Deividad Gailius,NEP,21,34.375,42.03125,13.4375,29.0625,0.725,7.1875,16.5625,0.6734375,7.96875,9.84375,1.2546875,1.71875,5.0,6.875,6.71875,1.875,0.3125,7.03125,9.375,2019,F,"6-6",207,Neptunas,Klaipeda,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,F,2,Deividad Gailius,NEP,13,42.96875,45.9375,14.21875,33.28125,0.66875,6.875,19.21875,0.5609375,10.46875,14.53125,1.1328125,1.875,10.3125,12.1875,7.5,2.03125,0.78125,5.625,7.96875,2019,F,"6-6",207,Neptunas,Klaipeda,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,F,1,Deividad Gailius,NEP,31,40.0,47.1875,14.53125,32.65625,0.696875,6.875,17.8125,0.5953125,11.40625,14.84375,1.19375,2.03125,11.71875,13.75,7.5,1.71875,0.15625,6.40625,5.78125,2019,F,"6-6",207,Neptunas,Klaipeda,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,F,2,Deividad Gailius,NEP,33,42.8125,37.03125,11.25,27.8125,0.634375,6.09375,17.5,0.540625,8.4375,10.9375,1.1953125,0.9375,9.0625,10.15625,6.5625,1.71875,0.0,4.21875,6.875,2019,F,"6-6",207,Neptunas,Klaipeda,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,F,13,Deividad Gailius,NEP,21,35.9375,29.84375,9.84375,27.03125,0.565625,5.15625,17.34375,0.4609375,5.3125,7.1875,1.1546875,1.71875,10.15625,11.875,6.71875,2.5,0.3125,3.28125,7.8125,2019,F,"6-6",207,Neptunas,Klaipeda,"2010 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,2,Laurynas Beliauskas,KED,15,43.90625,40.9375,14.21875,29.53125,0.753125,6.875,16.40625,0.6625,5.46875,6.09375,1.425,0.78125,5.0,5.625,10.46875,3.4375,0.0,4.21875,5.0,2019,G,"6-4",175,Kedainiai Nevezis,Klaipeda,"2019 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,3,Pako Cruz,LIE,20,33.125,40.78125,15.78125,31.5625,0.7765625,6.40625,13.90625,0.7125,2.96875,3.90625,1.2078125,1.71875,5.78125,7.65625,9.21875,2.96875,0.0,7.5,9.21875,2019,G,"6-2",210,Lietuvos Rytas,Nogales,"2012 NBA Draft, Undrafted",Mexico,Lithuanian LKL
2020,G,4,K.C. Rivers,ZAL,13,26.5625,40.0,14.21875,28.75,0.771875,8.4375,18.90625,0.696875,3.125,3.125,1.5625,3.75,7.1875,10.78125,7.1875,3.75,0.3125,3.125,8.4375,2019,F,"6-5",198,Zalgiris,Charlotte (NC),"2009 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,9,Zygimantas Skucas,JUV,23,31.875,33.4375,10.9375,20.3125,0.8359375,2.65625,6.09375,0.6984375,8.90625,11.09375,1.26875,4.375,9.53125,13.90625,5.3125,2.5,2.8125,7.5,10.9375,2019,G,"6-7",216,Juventus,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,F,5,Zygimantas Skucas,JUV,45,38.4375,37.1875,13.125,24.84375,0.8265625,3.59375,8.59375,0.6703125,7.1875,10.15625,1.121875,3.4375,8.59375,12.03125,4.21875,1.71875,2.5,6.09375,9.375,2019,G,"6-7",216,Juventus,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,C,13,Zygimantas Skucas,PZV,30,46.25,30.78125,10.625,25.3125,0.6578125,3.4375,10.15625,0.5171875,6.09375,7.65625,1.25,2.5,8.75,11.09375,4.375,1.5625,0.78125,6.5625,7.5,2019,G,"6-7",216,Juventus,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,F,13,Zygimantas Skucas,JUV,34,35.0,30.0,11.25,24.21875,0.7265625,1.71875,8.125,0.3390625,5.78125,8.90625,0.9953125,4.0625,11.40625,15.46875,4.84375,1.25,0.78125,5.78125,11.25,2019,G,"6-7",216,Juventus,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,F,17,Zygimantas Skucas,JUV,25,28.4375,27.96875,11.09375,22.03125,0.7875,2.5,6.875,0.5578125,3.28125,5.78125,0.8921875,4.0625,6.875,11.09375,3.75,1.71875,2.34375,5.625,11.09375,2019,G,"6-7",216,Juventus,Kaunas,"2014 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,11,Adrian Bowie,DZU,15,40.3125,31.5625,12.34375,27.65625,0.7,2.1875,7.96875,0.41875,4.6875,6.71875,1.071875,1.40625,9.375,10.625,10.0,4.53125,0.625,6.25,7.34375,2019,G,"6-2",190,Dzukija,Greenbelt (MD),"2011 NBA Draft, Undrafted",United States,Lithuanian LKL
2020,G,16,Margiris Normantas,TEC,24,30.3125,25.0,9.0625,23.90625,0.590625,4.0625,13.125,0.4828125,2.96875,3.59375,1.278125,2.96875,7.65625,10.46875,10.15625,2.96875,0.15625,5.625,7.96875,2019,G,"6-4",201,Lietkabelis,Vilnius,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2021,G,3,Margiris Normantas,TEC,37,38.4375,37.34375,13.125,27.1875,0.7546875,5.9375,14.84375,0.621875,5.15625,6.40625,1.2578125,2.34375,5.3125,7.65625,10.625,5.625,0.46875,6.09375,8.28125,2019,G,"6-4",201,Lietkabelis,Vilnius,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2022,G,12,Margiris Normantas,LIE,40,34.21875,32.5,11.71875,27.65625,0.6609375,5.15625,15.15625,0.5359375,3.90625,5.0,1.2390625,1.5625,7.03125,8.59375,8.59375,4.21875,1.09375,4.6875,7.8125,2019,G,"6-4",201,Lietkabelis,Vilnius,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2023,F,7,Margiris Normantas,LIE,39,36.09375,34.84375,11.5625,24.6875,0.73125,4.6875,13.125,0.5640625,6.875,8.125,1.3234375,1.71875,7.03125,8.59375,9.84375,3.125,0.3125,4.84375,8.59375,2019,G,"6-4",201,Lietkabelis,Vilnius,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2024,G,5,Margiris Normantas,LIE,20,35.3125,41.5625,14.0625,30.0,0.734375,6.09375,15.3125,0.628125,7.1875,9.53125,1.178125,3.75,6.5625,10.46875,10.625,4.21875,0.0,4.84375,8.4375,2019,G,"6-4",201,Lietkabelis,Vilnius,"2018 NBA Draft, Undrafted",Lithuania,Lithuanian LKL
2020,G,18,Davis Geks,SIA,10,20.0,21.09375,7.03125,15.78125,0.69375,4.6875,12.34375,0.5953125,2.34375,2.34375,1.5625,0.0,5.3125,5.3125,5.9375,2.96875,0.0,2.96875,6.40625,2019,G,"6-4",178,Siauliai,Bauska,"2017 NBA Draft, Undrafted",Latvia,Lithuanian LKL
2020,F,2,Gabe DeVoe,DZU,14,42.03125,36.25,13.28125,29.84375,0.6984375,6.25,16.5625,0.5828125,3.4375,5.0,1.0625,2.1875,9.21875,11.40625,5.15625,2.96875,0.625,6.25,8.125,2019,G,"6-3",207,Dzukija,Shelby (NC),"2018 NBA Draft, Undrafted",United States,Lithuanian LKL
