Year,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality,Season,League
2020,SG,7,Tayo Ogedegebe,SUR,13,34.3,22.3,7.1,14.9,0.478,1.2,3.8,0.314,6.9,9.6,0.719,1.2,3.7,4.8,3.6,1.7,0.2,3.2,3.2,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2020,SG,7,Tayo Ogedegebe,SUR,13,34.3,22.3,7.1,14.9,0.478,1.2,3.8,0.314,6.9,9.6,0.719,1.2,3.7,4.8,3.6,1.7,0.2,3.2,3.2,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2020,SG,7,Tayo Ogedegebe,SUR,13,34.3,22.3,7.1,14.9,0.478,1.2,3.8,0.314,6.9,9.6,0.719,1.2,3.7,4.8,3.6,1.7,0.2,3.2,3.2,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2020,SG,7,Tayo Ogedegebe,SUR,13,34.3,22.3,7.1,14.9,0.478,1.2,3.8,0.314,6.9,9.6,0.719,1.2,3.7,4.8,3.6,1.7,0.2,3.2,3.2,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2020,SG,7,Tayo Ogedegebe,SUR,13,34.3,22.3,7.1,14.9,0.478,1.2,3.8,0.314,6.9,9.6,0.719,1.2,3.7,4.8,3.6,1.7,0.2,3.2,3.2,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2020,SG,7,Tayo Ogedegebe,SUR,13,34.3,22.3,7.1,14.9,0.478,1.2,3.8,0.314,6.9,9.6,0.719,1.2,3.7,4.8,3.6,1.7,0.2,3.2,3.2,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2021,PF,13,Tayo Ogedegebe,SUR,30,29.1,19.2,6.3,15.0,0.421,2.1,6.6,0.319,4.5,6.7,0.664,2.3,4.6,6.9,2.8,1.5,0.3,2.5,2.8,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2022,SF,9,Tayo Ogedegebe,SUR,24,31.5,18.5,6.2,14.5,0.424,1.6,5.2,0.305,4.6,6.4,0.713,1.6,4.9,6.6,3.2,1.1,0.4,3.2,2.4,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2023,SF,15,Tayo Ogedegebe,SUR,17,21.1,16.6,5.3,13.2,0.404,2.9,8.0,0.367,2.9,5.7,0.512,1.3,4.0,5.3,3.5,1.3,0.1,2.9,4.0,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2011-2012,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2012-2013,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2013-2014,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2014-2015,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2015-2016,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2016-2017,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2017-2018,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2018-2019,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2019-2020,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2020-2021,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2021-2022,British Basketball League
2012,PF,3,Darrius Defoe,NEW,35,26.0,24.4,9.8,19.5,0.504,0.1,0.4,0.125,4.6,6.7,0.693,5.9,10.0,15.9,1.9,1.9,1.2,3.3,6.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2022-2023,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2011-2012,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2012-2013,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2013-2014,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2014-2015,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2015-2016,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2016-2017,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2017-2018,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2018-2019,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2019-2020,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2020-2021,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2021-2022,British Basketball League
2013,C,2,Darrius Defoe,NEW,38,26.8,27.1,11.2,19.5,0.575,0.2,0.6,0.308,4.4,5.9,0.752,5.2,8.8,14.0,1.9,1.7,1.3,4.2,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2022-2023,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2011-2012,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2012-2013,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2013-2014,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2014-2015,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2015-2016,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2016-2017,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2017-2018,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2018-2019,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2019-2020,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2020-2021,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2021-2022,British Basketball League
2014,C,1,Darrius Defoe,NEW,37,28.8,27.1,10.5,20.2,0.518,0.1,0.6,0.154,6.1,8.1,0.76,5.3,6.1,11.5,3.2,1.8,0.9,4.8,5.2,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2022-2023,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2011-2012,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2012-2013,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2013-2014,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2014-2015,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2015-2016,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2016-2017,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2017-2018,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2018-2019,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2019-2020,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2020-2021,British Basketball League
2015,PF,2,Darrius Defoe,NEW,37,23.1,29.0,12.3,22.0,0.56,0.1,0.3,0.2,3.9,5.7,0.693,5.2,9.8,15.0,1.9,2.6,0.7,3.9,5.9,PF,6-9,220,Newcastle Eagles,London,"2006 NBA Draft, Undrafted",DominicaEngland,2021-2022,British Basketball League
