Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,F,2,Mateo Kedzo,SPL,27.0,26.125,33.875,12.75,26.25,0.6074999999999999,1.0,3.125,0.43124999999999997,7.375,9.625,0.9475,4.875,5.625,10.5,7.375,1.0,0.125,6.5,4.875
2019,F,3,Ante Gospic,VRI,14.0,38.375,32.5,12.375,24.125,0.6425000000000001,1.5,5.25,0.36124999999999996,6.125,8.875,0.8599999999999999,3.75,7.625,11.375,5.375,1.75,0.125,4.625,6.375
2019,F,4,Marko Bakovic,VEL,25.0,31.25,31.625,12.875,23.5,0.6837500000000001,1.875,4.875,0.46625,4.125,6.375,0.8150000000000001,6.0,8.875,15.0,3.5,2.25,2.125,4.0,7.75
2019,F,5,Damir Markota,CIB,28.0,27.375,31.0,10.75,22.0,0.61125,4.875,12.0,0.5087499999999999,4.625,6.125,0.9475,2.125,10.625,12.875,5.0,1.875,0.375,3.625,4.5
2019,F,6,Ante Krapic,HERM,13.0,39.625,30.375,10.875,23.125,0.59,4.125,10.5,0.48625,4.5,7.125,0.79125,3.0,10.625,13.625,3.5,1.5,0.25,5.0,5.25
2019,F,7,Jalen Brown,ALK,21.0,41.875,29.5,10.625,24.125,0.5525,1.75,5.0,0.42375,6.5,8.625,0.9525,1.5,8.625,10.0,10.625,2.5,0.875,5.125,5.375
2019,F,8,Patrik Jambrovic,ZAB,24.0,26.5,27.25,10.375,19.25,0.675,1.5,5.25,0.36124999999999996,5.0,6.5,0.9550000000000001,3.625,7.0,10.625,5.25,3.25,1.75,3.5,7.5
2019,F,9,Mike Cobbins,SPL,27.0,31.5,26.5,11.375,16.0,0.88625,0.0,0.0,0.0,3.75,6.75,0.6975,6.5,14.875,21.375,2.25,1.25,3.0,3.5,6.375
2019,F,10,Hrvoje Garfolic,HERM,13.0,34.375,25.5,9.375,18.375,0.6425000000000001,2.375,6.0,0.48625,4.375,7.25,0.75625,3.5,5.875,9.375,5.5,3.0,0.875,5.5,6.875
2019,F,11,Marko Sarac,SRKL,19.0,26.75,25.0,8.125,17.25,0.5874999999999999,4.375,10.625,0.52125,4.25,6.5,0.82375,1.75,5.75,7.5,1.0,1.125,0.5,3.0,8.875
2019,F,12,Stipe Tesija,BOS,21.0,24.5,23.375,9.5,18.375,0.645,1.625,5.875,0.34375,2.875,4.625,0.78125,2.625,8.625,11.25,4.5,2.375,1.75,5.625,9.0
2019,F,13,Stipe Krstanovic,SRKL,20.0,33.125,21.5,7.875,16.25,0.6074999999999999,1.375,5.5,0.30625,4.25,6.875,0.77875,7.0,8.875,15.875,3.5,3.875,1.375,4.0,7.0
2019,F,14,Karlo Miksic,VEL,23.0,21.25,20.875,7.5,15.5,0.60625,2.125,4.75,0.5650000000000001,3.75,4.25,1.07125,1.875,6.125,8.0,9.875,4.25,0.5,7.25,7.375
2019,F,15,Tonko Vuko,SIB,24.0,36.5,20.875,7.625,15.5,0.615,1.875,5.375,0.43624999999999997,3.75,6.0,0.78625,3.125,12.75,15.875,3.75,1.375,0.375,3.125,6.375
2019,F,16,Antonio Crnjevic,ZAB,23.0,32.125,20.125,8.0,17.125,0.58375,1.5,5.5,0.34750000000000003,2.625,4.625,0.7062499999999999,3.0,6.25,9.25,6.0,3.375,0.5,4.875,6.25
2019,F,17,Ivan Vrgoc,SPL,21.0,20.25,17.75,5.875,13.0,0.5575,2.625,7.0,0.46875,3.5,5.625,0.78125,3.375,8.125,11.5,3.375,2.5,2.5,2.875,10.25
2019,C,1,Hrvoje Vucic,ALK,21.0,36.75,36.0,14.375,28.5,0.63125,2.75,8.125,0.41625,4.5,5.875,0.95875,3.25,7.75,11.0,5.875,0.625,0.25,2.0,4.25
2019,C,2,Mladen Primorac,BOS,21.0,38.0,30.25,12.0,25.5,0.59,1.0,5.25,0.245,5.125,8.375,0.7725,4.875,11.5,16.5,6.5,2.75,0.75,5.875,6.875
2019,C,3,Abdul-Malik Abu,VRI,19.0,36.25,30.125,12.125,20.625,0.73,1.0,2.125,0.5625,5.0,8.75,0.71875,7.0,11.75,18.75,3.0,1.125,1.625,3.5,3.875
2019,C,4,Pavao Paic,SIB,23.0,28.375,29.125,11.625,24.375,0.595,1.625,6.75,0.29625,4.25,7.0,0.75875,3.875,7.25,11.125,3.625,2.25,1.5,4.5,9.75
2019,C,5,Dom Samac,HERM,6.0,34.5,29.0,10.125,20.25,0.625,4.0,10.5,0.47375,4.75,5.5,1.08375,2.875,11.25,14.125,3.25,1.875,0.375,2.125,5.125
2019,C,6,Tomislav Gabric,SPL,28.0,35.125,27.875,10.0,22.0,0.56625,5.25,13.125,0.50125,2.625,3.625,0.9037499999999999,2.0,5.125,7.125,3.0,1.875,0.625,3.375,5.625
2019,C,7,Domagoj Vukovic,ZAD,29.0,27.625,27.625,10.875,19.25,0.7074999999999999,3.5,9.125,0.47625,2.375,3.25,0.91875,4.375,12.5,16.75,5.25,2.375,1.625,3.25,6.875
2019,C,8,Domagoj Vrkic,VRI,22.0,21.75,26.375,10.5,20.75,0.63,0.75,3.25,0.2975,4.75,7.875,0.75,6.0,8.0,13.875,1.25,1.375,1.0,4.125,11.125
2019,C,9,Ivan Papac,VEL,18.0,18.875,26.375,11.25,18.125,0.7775,1.125,2.625,0.52125,2.625,4.375,0.75,4.375,8.625,13.0,2.375,0.875,0.875,2.625,6.875
